external_id,front_text,back_text
6526,pénombre,penumbra
6527,parois,walls
6528,douces,sweet
6530,muscle,muscular
6531,suspension,suspension
6532,livré,delivered
6533,comparable,comparable
6534,infractions,offenses
6535,URSS,USSR
6536,charger,load
6538,pédagogie,pedagogy
6539,surmonter,overcome
6540,énormément,enormously
6541,sympa,nice
6542,avaler,swallow
6544,cafés,cafes
6545,boutons,buttons
6546,molécules,molecules
6548,poussait,was pushing
6549,urbanisme,town planning
6550,Alpes,Alps
6551,déçu; déçue,disappointed
6552,moteurs,engines
6553,muet; muette,mute
6554,spectre,spectrum
6555,jet,jet
6556,habitait,lived
6557,souvenait; souvint,remembered
6560,composer,compose
6561,crus,raw
6562,frustration,frustration
6563,bac,bin
6564,qualifier,to qualify
6565,canard,duck
6566,golfe,gulf
6568,exploiter,to exploit
6569,visions,visions
6570,menant,leading
6571,menaçant,threatening
6572,impératif,imperative
6573,imposant; imposante,imposing
6574,haleine,breath
6575,rattraper,catch up
6576,ONU,UN
6577,devine; deviné,guess
6579,éventuel; éventuelle; éventuels; éventuelles,possible
6580,chuchota,whispered
6582,oral; orale,oral
6583,cristal,crystal
6585,imaginez,imagine
6586,flics,cops
6589,ligue,league
6590,faillit,failed
6591,attrape; attrapa,caught
6592,demandais,was asking
6593,hôpitaux,hospitals
6597,immobilier,immovable
6598,spectaculaire,spectacular
6599,décennie,decade
6600,formuler,formulate
6601,reculer,to move back
6603,malheurs,misfortunes
6604,remède,remedy
6605,septième,seventh
6606,filiation,filiation
6607,contestation,CONTESTATION
6608,plaisait,liked
6609,contribuent,contribute
6610,humidité,humidity
6611,globe,world
6612,copain,buddy
6613,placement,placement
6614,règlements,regulations
6615,insistance,insistence
6616,pus,pus
6617,vulgaire,vulgar
6619,chimique,chemical
6620,correction,correction
6622,vaincre,defeat
6623,justes,righteous
6624,contraires,opposites
6625,industries,industries
6626,troupeau,herd
6628,horloge,clock
6629,administrations,administrations
6630,incidence,impact
6631,basses,bass
6633,plaie,wound
6635,jolies,pretty
6638,perçoit,perceives
6639,star,star
6640,pair,peer
6641,vôtre,your
6642,cliniques,clinics
6643,républicain; républicaine,republican
6645,courait,was running
6646,aiguille,needle
6648,champion,champion
6649,nourrit,feeds
6650,rotation,spin
6651,rendement,yield
6652,imbécile,imbecile
6655,autochtones,indigenous
6656,tienne,yours
6657,élaborer; élaboré,elaborate
6658,cohésion,cohesion
6659,poule,chicken
6660,confronté; confrontés,confronted
6661,dessiner,to draw
6662,terrorisme,terrorism
6663,conseillé,advised
6665,multiplication,multiplication
6666,ressemblent,look alike
6667,bec,beak
6668,ouvrière,factory Girl
6670,producteur,producer
6671,éloigna,moved away
6672,certificat,certificate
6673,contrepartie,consideration
6674,tentait,was trying
6675,souhait,wish
6676,contributions,contributions
6677,attachée,tied
6678,gêné,uncomfortable
6682,concret; concrète; concrètes,concrete
6683,brillants; brillante,brilliant
6684,faune,wildlife
6685,dissolution,dissolution
6686,tueur,killer
6687,sus,above
6688,soutenue,sustained
6689,coule,flows
6690,brûle,burns
6693,tenues,outfits
6694,céréales,cereals
6695,obéissance,obedience
6696,peintres,painters
6697,signifiant,meaning
6698,impressions,prints
6699,envisagé; envisagée,considered
6700,formée; formaient; formait,formed
6701,éducatif,educative
6702,lisse,smooth
6703,habitué,used to
6704,parlementaires,parliamentarians
6706,ambiguïté,ambiguity
6708,passera,will pass
6709,basé; basée,based
6710,soudaine,sudden
6711,tir,shot
6712,espoirs,hopes
6714,fantômes,ghosts
6716,travailleur,worker
6718,rebelles,rebels
6719,porc,pork
6720,insister,insist
6722,composent,make up
6723,bienveillance,kindness
6724,buffet,buffet
6725,technologique; technologiques,technological
6726,trajectoire,path
6727,blocs,blocks
6728,transporter,carry
6729,accessoires,accessories
6730,doré; dorée,golden
6731,infection,infection
6733,allés,gone
6734,numéros,numbers
6735,surgit,jumpscares
6736,commissariat,police station
6737,tester,test
6738,usines,factories
6739,définitif,final
6740,mensonges,lies
6741,opérateurs,operators
6742,plongea,dived
6743,interrogation,questioning
6744,gendarmes,gendarmes
6746,turc; turcs,Turkish
6747,mélancolie,melancholy
6748,marmonna,mumbled
6749,conduisent,drive
6751,apprenant,learner
6752,pairs,peers
6753,diplomatique; diplomatiques,diplomatic
6755,passionné,keen
6756,particularité,peculiarity
6757,habile,skilful
6758,réciproque,reciprocal
6759,registres,registers
6760,sauve,safe
6761,pires,worst
6762,luttes,struggles
6763,session,session
6765,emprunt,loan
6766,vase,vase
6768,croisa; croisée,crossed
6770,incarnation,incarnation
6771,craintes,fears
6772,aboutit,resulting
6773,vaisselle,dishes
6775,toits,rooftops
6776,triangle,triangle
6777,convictions,beliefs
6778,achever,finish
6779,jugée,judged
6780,administrateur,administrator
6782,risquer; risquent,risk
6783,moto,motorbike
6784,identifié; identifiés,identified
6785,indemnité,indemnity
6786,ressortir,stand out
6787,réclamer,claim
6788,randonnée,Trek
6789,revues,journals
6790,compensation,compensation
6792,définitions,definitions
6793,protesta,protested
6794,ports,ports
6795,évocation,evocation
6796,profondeurs,depths
6797,brutal; brutale,brutal
6798,arrondissement,borough
6799,créance,debt
6801,providence,providence
6802,habiter,to live in
6803,remplacement,replacement
6804,préjugés,prejudice
6805,plaques,plates
6806,programmation,programming
6807,formulation,formulation
6808,assiste,assists
6809,commissions,commissions
6811,saut,jump
6812,parcouru; parcourut,traveled
6813,maudit,damn
6814,respire,breathe
6815,enfermé,shut in
6816,poêle,stove
6817,témoigner,bear witness
6818,paroisse,parish
6819,proposant,proposing
6820,canaux,canals
6821,orienter,orient
6822,excessive,excessive
6823,disposé,willing
6824,appellation,designation
6827,colle,glue
6828,électeurs,voters
6829,épisodes,episodes
6830,voyaient,were seeing
6831,pèse,weighs
6832,imitation,imitation
6833,écritures,scriptures
6834,proportions,proportions
6835,séduction,seduction
6837,décalage,gap
6839,créanciers,creditors
6840,amusé; amuse,amused
6841,cinquantaine,fifties
6843,délivrance,deliverance
6844,fraternité,fraternity
6845,écologique,ecological
6846,mythes,myths
6847,confirmation,confirmation
6848,signale,signal
6849,chirurgie,surgery
6850,composés,compounds
6851,bordel,mess
6852,créances,receivables
6855,entrepris,undertaken
6856,mariages,weddings
6857,peser,weigh
6858,constance,constancy
6859,analogie,analogy
6861,pollution,pollution
6862,formés,trained
6863,armoire,cupboard
6864,Suède,Sweden
6866,aptitude,aptitude
6867,curieusement,curiously
6868,interrogatoire,examination
6869,prospérité,prosperity
6870,rumeurs,rumors
6871,abattre,tear down
6872,débris,debris
6873,peindre,to paint
6874,habitués,accustomed
6876,fumer,to smoke
6877,héritiers,heirs
6878,théologique,theological
6879,bébés,babies
6880,prétention,pretension
6881,démontré,demonstrated
6882,carrefour,crossroads
6883,peste,plague
6885,légion,legion
6887,détacher,detach
6888,perplexe,puzzled
6889,demeurant,moreover
6890,précisé,precise
6893,liaisons,bindings
6894,pénètre,penetrates
6895,valet,valet
6897,produite; produites,produced
6898,montage,assembly
6899,sémantique,semantics
6900,professions,occupations
6902,opérateur,operator
6903,observant,observing
6904,vieillesse,old age
6906,panneaux,panels
6907,lignée,line
6909,arbitre,arbitrator
6910,express,express
6912,licenciement,dismissal
6913,tiroir,drawer
6915,vestiges,remains
6917,dénoncer,denounce
6918,minorité,minority
6919,parisiens,parisians
6920,dégradation,degradation
6923,vaches,cows
6924,refusant,refusing
6925,gardant,keeping
6926,Normandie,Normandy
6927,empêchait,prevented
6930,vraisemblablement,presumably
6931,massacre,massacre
6932,reporter,report
6933,maïs,corn
6934,duré,hard
6936,empara,captured
6938,mouchoir,handkerchief
6939,devienne,becomes
6940,portion,portion
6941,interprétations,interpretations
6942,sorcière,witch
6943,concurrents,competitors
6944,usagers,users
6945,éloge,praise
6947,contrôles,controls
6948,sultan,sultan
6949,paradigme,paradigm
6950,ambitions,ambitions
6951,gendarmerie,gendarmerie
6952,combler,to fill in
6954,mobiles,mobiles
6955,entente,agreement
6957,évite,avoid
6958,enfuir,escape
6959,sauveur,Saviour
6960,suspendu; suspendue,suspended
6961,transferts,transfers
6962,sexes,sexes
6963,orientations,directions
6964,climatique; climatiques,climatic
6965,calmement,calmly
6966,confession,confession
6967,variétés,varieties
6968,brigade,brigade
6969,abîme,abyss
6970,oreiller,pillow
6971,élégant; élégante,elegant
6972,instantanément,instantly
6974,privilèges,privileges
6975,lésions,lesions
6976,impasse,dead end
6977,propice,auspicious
6978,rives,shores
6980,néo,neo
6981,maternité,maternity
6982,avancées,advances
6983,diamètre,diameter
6984,salons,living rooms
6985,abstraction,abstraction
6986,estimer,to estimate
6988,annulation,cancelation
6989,bâtir,to build
6990,avertissement,warning
6992,appropriation,appropriation
6993,concession,concession
6995,endormi,sleeping
6996,éclate; éclaté,bursts
6997,maturité,maturity
6998,préparait,was preparing
6999,obéit,obey
7000,accouchement,childbirth
7001,interview,interview
7002,doué,gifted
7003,entraînant,catchy
7004,monstres,monsters
7005,achève,complete
7006,mutations,mutations
7007,jazz,jazz
7008,éteindre,switch off
7009,arbitrage,arbitration
7010,maintes,many times
7011,enlevé,removed
7013,localisation,location
7014,miracles,miracles
7015,photographies,photographs
7017,datant,dating
7019,clubs,clubs
7020,radicalement,radically
7021,balade,stroll
7022,bis,bis
7023,stations,resorts
7024,assassiné,murdered
7025,vital; vitale,vital
7026,tomates,tomatoes
7027,spécialisé; spécialisés; spécialisée; spécialisées,specialized
7029,complémentaire,additoinal
7030,franchi,crossed
7031,réaliste,realistic
7032,anneau,ring
7033,inflation,inflation
7034,flic,cop
7035,amer,bitter
7036,officiels,officials
7038,attribué,assigned
7039,coco,coconut
7040,placard,cupboard
7041,présidentielle,presidential
7044,parviennent,reach
7045,monopole,monopoly
7046,variés; variées,varied
7050,humble,humble
7053,reprocher,to reproach
7054,brûlé,burned
7055,roulant,rolling
7058,interlocuteurs,interlocutors
7060,dédié,dedicated
7061,reflète,reflects
7062,contradictions,contradictions
7063,citoyenneté,citizenship
7065,qualifié; qualifie; qualifiés; qualifiée,qualified
7066,centrales,power stations
7069,carrés,squares
7070,emmène,take
7071,masculine,masculine
7072,enregistré,checked in
7073,grammaire,grammar
7074,ressens,feel
7075,emparer,seize
7076,occupant,occupant
7077,manches,sleeves
7078,axes,axes
7079,renoncé,renounced
7080,honoré,honored
7081,libéral; libérale,liberal
7082,allongée,elongated
7083,étonna,astonished
7084,quarts,quarters
7085,caressa,caressed
7086,consommer,consume
7088,remboursement,repayment
7089,cérémonies,ceremonies
7090,dispute,dispute
7091,doutait,doubted
7093,Tunisie,Tunisia
7094,Liban,Lebanon
7096,revendications,claims
7097,aurore,dawn
7098,vérification,verification
7099,pic,peak
7102,plonge,dives
7104,regardaient,were watching
7105,quarantaine,quarantine
7106,tiède,lukewarm
7107,glissant,sliding
7108,rivières,rivers
7109,splendide,splendid
7110,lieues,leagues
7111,prose,prose
7112,dérive,derivative
7113,interrogea,interrogated
7114,franchise,franchise
7115,envoi,mail
7117,dense,dense
7118,manipulation,handling
7119,angles,angles
7120,divisions,divisions
7123,sexy,sexy
7124,versions,versions
7126,blessée,injured
7127,réconciliation,reconciliation
7128,inspection,inspection
7130,antérieur,prior
7132,motivations,motives
7133,pâtes,pasta
7134,champignons,mushrooms
7135,diminue; diminué,decreases
7136,changent,change
7137,spécifiquement,specifically
7138,sections,sections
7139,toiles,canvases
7140,rentabilité,profitability
7141,frappant,striking
7143,rationnel; rationnelle,rational
7144,découvrant,discovering
7145,vertige,vertigo
7146,comté,county
7148,péchés,sins
7149,secoue; secoué,shaken
7150,analytique,analytic
7151,désignation,designation
7152,bénédiction,blessing
7153,mixte,mixed
7155,exiger,require
7157,agneau,lamb
7159,agriculteurs,farmers
7160,thérapeute,therapist
7161,contextes,contexts
7162,conduisit,led
7163,barque,small boat
7164,suspect,suspicious
7166,linéaire,linear
7168,tremblant; tremblante,trembling
7169,bâti,built
7170,paradoxalement,paradoxically
7172,couvertures,blankets
7173,thématique,thematic
7174,rubrique,heading
7175,facture,invoice
7177,pédagogiques,educational
7178,ingénieurs,engineers
7179,hostilité,hostility
7180,accumulation,accumulation
7181,blond; blonds,blond
7187,finissent,end
7188,marquise,marquise
7189,vigne,vine
7190,vaincu,defeated
7191,assura,ensured
7193,offensive,offensive
7194,sieur,sir
7195,financer,finance
7196,légendes,legends
7197,rentra,returned
7198,époques,eras
7199,concentré; concentre,concentrate
7200,influences,influences
7201,lourdement,heavily
7204,atteints; atteintes; atteignit,reached
7205,hauteurs,heights
7206,jumeaux,twins
7207,marée,tide
7208,flore,flora
7209,dessine,draw
7210,assistant; assistante,assistant
7211,ivre,drunk
7212,attributs,attributes
7213,tués,you are
7214,Socrate,Socrates
7215,spatiale,spatial
7216,greffe,graft
7217,maternel,maternal
7218,terroir,land
7219,fantaisie,fancy
7220,nuances,shades
7221,touristiques,tourist
7222,rédiger,write
7223,logis,lodging
7225,mortel; mortels; mortelle,deadly
7226,déguster,taste
7227,dynastie,dynasty
7228,pathologie,pathology
7229,kilos,pounds
7230,coordonnées,contact information
7231,répétait,repeating
7232,collecte,collection
7233,attraction,attraction
7234,vignes,vines
7235,mini,mini
7236,trouverait,would find
7237,tut,tut
7238,fondateurs,founders
7239,vœu,wish
7240,parcs,parks
7241,plaisanterie,joke
7242,confère,confer
7243,ressembler,look like
7244,imprimé,printed
7245,regretter,to regret
7247,strict; stricte,strict
7248,flèches,arrows
7249,grade,grade
7251,tempérament,temperament
7254,buts,goals
7255,crépuscule,dusk
7256,recouvre,covers
7257,impressionnant; impressionnante,impressive
7259,notables,notables
7260,parfums,perfumes
7261,voûte,vaulted
7264,rivage,shore
7267,soupçon; soupçons,suspicion
7268,durs,tough
7270,brute,brute
7271,criant,calling out
7272,traitant,treating
7273,évitant,avoiding
7274,écris,write
7275,top,top
7276,consistait,consisted
7278,culotte,cheeky
7280,exercé; exercée,exercised
7282,colons,settlers
7283,bulle,bubble
7285,taper; tape,type
7287,lapin,rabbit
7288,raide,steep
7289,législatif; législative; législatives,legislative
7290,rangée,row
7291,forum,forum
7292,imaginais; imaginait,imagined
7293,gémit,moans
7294,noces,wedding
7295,psychologue,psychologist
7297,district,district
7299,Hongrie,Hungary
7300,pressions,pressures
7301,exprès,on purpose
7304,réagit,reacts
7305,institutionnel; institutionnelle,institutional
7306,récolte,harvest
7307,vainqueur,winner
7309,tendrement,tenderly
7310,descendu; descendait,descended
7311,commençaient,were beginning
7312,progresser,progress
7314,apportent,bring
7315,inspirer,inspire
7316,rite,rite
7317,successeur,successor
7318,reproches,reproaches
7319,clauses,clauses
7320,sitôt,so early
7321,bancs,benches
7322,arbitraire,arbitrary
7323,entrailles,entrails
7324,pourrons,we can
7325,désastre,disaster
7327,ajoutant,adding
7328,barbares,barbarians
7329,alluma,lit
7330,nid,nest
7332,bondit,leaps
7335,obtention,obtaining
7337,censure,censorship
7338,retomber,fall back
7339,saute; sauté,jumped up
7341,foudre,lightning
7342,génial,great
7343,politesse,politeness
7344,halte,halt
7345,crayon,pencil
7346,vampire; vampires,vampire
7347,aspirations,aspirations
7348,lacs,lakes
7349,sauta,jumped
7350,glacé,ice
7351,cruauté,cruelty
7352,chirurgien,surgeon
7353,val,val
7354,rejeter,dismiss
7356,sèchement,curtly
7357,psaume,psalm
7358,remonta,went up
7359,rassure,reassures
7362,mosquée,mosque
7363,indignation,indignation
7364,enregistrer,to register
7365,prolonger,to prolong
7366,moue,pout
7367,approchant,approaching
7368,disponibilité,availablity
7369,assurant,ensuring
7370,mêler,mingle
7371,supports,brackets
7372,devenant,becoming
7374,conduisait,was driving
7375,changea,changed
7376,tranches,slices
7377,mêlée,melee
7378,délégué,delegate
7379,doctorat,doctorate
7380,rompu,broken
7381,délivrer,issue
7382,soudainement,suddenly
7383,quittant,leaving
7384,temples,temples
7386,volets,shutters
7387,épices,spices
7388,tirait,was shooting
7389,authenticité,authenticity
7390,préc,prev
7391,décharge,dump
7392,fondamentalement,fundamentally
7393,sonner,ring
7395,cravate,tie
7396,saisis,seized
7397,nièce,niece
7398,préalablement,previously
7400,cortège,procession
7401,humilité,humility
7402,disposait,had
7403,innovations,innovations
7406,dépendent,depend
7407,spéciaux,specials
7409,mobiliser,mobilize
7410,perdait,was losing
7411,fluide,fluid
7413,aperçus,glimpses
7415,punir,to punish
7416,messager,messenger
7417,chou,cabbage
7418,rituels,rituals
7420,pleurait,was crying
7421,dim,sun
7423,implantation,implantation
7424,énigme,enigma
7425,gènes,Genoa
7426,mathématique,mathematical
7427,électoral; électorale,electoral
7429,nuire,harm
7430,transactions,transactions
7432,linguistiques,linguistics
7433,réalisme,realism
7434,recouvert,covered
7435,contemplation,contemplation
7436,adorable,adorable
7437,survécu,survived
7438,berceau,cradle
7439,pardonne,forgiven
7441,cirque,circus
7442,précédé,preceded
7443,lisant,reading
7444,dépourvu,lacking
7445,renseigner,to inform
7446,retournant,returning
7448,décrite,described
7449,restreint,restricted
7450,visa,Visa
7452,profité,benefited
7453,salua,greeted
7454,partait,was leaving
7455,dorénavant,from now on
7456,tendait,tended
7457,intérieurement,internally
7459,acides,acids
7460,quittait,was leaving
7461,nommée,named
7462,arranger,arrange
7463,investisseurs,investors
7464,falaise,cliff
7465,constata,noticed
7467,gentillesse,kindness
7468,émis,issued
7469,mortalité,mortality
7470,interrogations,questions
7471,menti,lied
7473,exportations,exports
7474,fixait,was staring
7475,fixation,fixation
7476,évolué; évolue,evolved
7477,chimie,chemistry
7478,affectation,assignment
7479,migration,migration
7480,mouche,fly
7482,bénéficiaire,beneficiary
7484,versant,pouring
7486,antérieurs; antérieures,previous
7487,fiancée,fiancee
7488,médicament,medication
7489,loyauté,loyalty
7490,vanité,vanity
7492,bouillon,broth
7493,poison,poison
7495,vigilance,vigilance
7497,ramasser,pick up
7498,pluriel,plural
7500,identitaire,identity
7501,selle,saddle
7502,missionnaires,missionaries
7504,archevêque,archbishop
7505,défaire,to do
7506,traditionnellement,traditionally
7507,dérange,disturbs
7509,développements,developments
7512,stockage,storage
7513,entourent,surround
7514,mèche,wick
7517,estimation,estimate
7518,tentent,try
7519,exploser,explode
7520,fosse,pit
7521,transaction,transaction
7522,corporelle,bodily
7523,investi,invested
7524,courageux,courageous
7525,médiatique,media
7526,composante,component
7527,épuisement,exhaustion
7529,biographie,biography
7530,prendrait,would take
7531,déduire,deduct
7532,regagner,regain
7533,apaiser,appease
7534,soulagé; soulagée,relieved
7535,désespéré; désespérée,desperate
7536,républicains,republicans
7537,littoral,littoral
7538,comptables,accountants
7539,précisa,clarified
7541,circuler,circulate
7542,sommets,peaks
7543,décisif; décisive,decisive
7544,carrément,downright
7546,écraser,to crush
7547,valorisation,valuation
7548,périmètre,perimeter
7549,querelle,quarrel
7551,étonnante,surprising
7552,créations,creations
7553,échoué,failed
7555,envisage,is considering
7557,secouant,shaking
7558,courbes,curves
7559,bague,ring
7560,plaintes,complaints
7561,ski,ski
7562,musicien,musician
7563,délicatesse,delicacy
7564,verset,verse
7565,extra,extra
7566,disciple,disciple
7567,reposant,restful
7568,aisé,easy
7569,démographique,demographic
7571,empreintes,fingerprints
7572,intelligente,intelligent
7574,renommée,fame
7575,stocks,inventory
7576,merveilles,wonders
7577,sportif,jock
7578,consistant,consistent
7579,reviendra,will come back
7580,vitres,windows
7581,inter,inter
7583,roule; roula; roulé,rolled
7584,cousins,cousins
7586,biblique,biblical
7587,envahi,invaded
7588,substitution,substitution
7589,préfecture,prefecture
7590,immigrés,immigrants
7591,gérant,manager
7592,Alsace,Alsace
7594,vend,sells
7595,déranger,to bother
7596,consul,consul
7597,thèses,theses
7598,comptent,matter
7599,troublé,trouble
7601,entrepreneurs,entrepreneurs
7602,écarts,deviations
7603,filer,spinning
7604,maintient,maintains
7605,remplace,replaces
7606,sculpture,sculpture
7607,liquidation,liquidation
7608,manoir,manor
7610,démission,resignation
7611,publiquement,publicly
7612,tremblait,was shaking
7613,justesse,accuracy
7614,galeries,galleries
7615,veau,calf
7616,sanitaire; sanitaires,sanitary
7617,ironique,ironic
7618,pseudo,pseudo
7620,découle,follows
7621,irrésistible,irresistible
7622,négatifs,negatives
7625,distincts; distinctes,distinct
7626,biologie,biology
7628,réglé,rule
7629,reproduit,reproduced
7631,sain; saine,healthy
7632,négation,negation
7633,maximale,maximum
7634,griffes,claws
7635,persuader,to persuade
7636,démontre,demonstrates
7637,remplis,full
7638,argumentation,argument
7640,efficacement,effectively
7641,demoiselle,lady
7642,verticale,vertical
7643,priorités,priorities
7644,trains,trains
7645,whisky,whiskey
7646,lun,mon
7647,ivresse,drunkenness
7648,meurtrier,murderer
7649,dura,lasted
7650,âne,donkey
7651,modernisation,modernization
7652,sentence,sentence
7653,repoussa,repelled
7654,égards,respects
7655,mutuellement,mutually
7656,arrivaient,were arriving
7657,identités,identities
7658,mouton; moutons,sheep
7659,autoroute,highway
7661,Guinée,guinea
7663,bornes,terminals
7664,dévouement,dedication
7665,expressément,expressly
7666,signaux,signals
7667,synonyme,synonymous
7668,attentat,attack
7669,désespérément,desperately
7671,visuel; visuelle,visual
7674,voiles,sails
7675,connaissant,knowing
7676,directives,guidelines
7678,imiter,imitate
7679,sensiblement,noticeably
7680,élémentaire; élémentaires,elementary
7681,angoisses,anxieties
7682,Rhin,Rhine
7683,concrètement,concretely
7684,rayonnement,radiation
7685,soulager,to relieve
7686,intrigue,plot
7687,pervers,pervert
7688,requis,required
7689,traîne,dragged
7690,glaces,ice cream
7691,cuillère,spoon
7692,oser,to dare
7693,écoutant,listening
7694,mélanges,mixtures
7696,grâces,graces
7697,pénétré; pénétra,penetrated
7700,palier,landing
7703,cachette,hiding place
7705,lenteur,slowness
7706,zèle,zealous
7707,rassemble,gather
7708,prophètes,prophets
7709,costumes,suits
7710,élimination,elimination
7711,cercueil,coffin
7712,hiérarchique,hierarchical
7713,réfère,refers
7716,élévation,elevation
7717,célébrer,to celebrate
7718,soviétiques,soviet
7719,abattu,beaten down
7720,hum,um
7722,surfaces,surfaces
7724,renforce,reinforces
7725,mercure,mercury
7726,conduisant,driving
7727,interrompre,interrupt
7728,inversement,conversely
7729,châtiment,punishment
7730,traumatisme,trauma
7732,entrevue,interview
7734,reposait,rested
7735,portés,doors
7736,pudeur,modesty
7738,interruption,interruption
7739,rebelle,rebel
7740,opportunités,opportunities
7741,convenable,suitable
7743,glacée,icy
7744,cigarettes,cigarettes
7746,punition,punishment
7747,avoué; avoua,confessed
7751,foncé,dark
7752,prêté,lent
7754,passager,passenger
7755,volée,stolen
7756,Californie,California
7757,fonctionnelle,functional
7758,faiblesses,weaknesses
7760,matériau,material
7761,désirer,to desire
7762,gratitude,gratitude
7763,accompagnent,accompany
7764,ému,moved
7766,reflets,reflections
7768,éveil,awakening
7769,fées,fairies
7770,communiqué,communicated
7772,détachement,detachment
7774,volet,shutter
7775,panorama,panorama
7776,brûlait,was burning
7779,complications,complications
7780,peurs,fears
7781,voleur,thief
7782,adorait,adored
7783,inclina,bowed
7784,chanteur,singer
7786,piliers,pillars
7787,autoritaire,authoritarian
7788,Palestine,Palestine
7790,cherchez,seek
7791,entraîna,led
7792,ethnique; ethniques,ethnic
7793,participant,participant
7794,passants,passers-by
7796,remontant,going up
7797,pèlerinage,pilgrimage
7798,exode,exodus
7799,exclut,excludes
7800,dépôts,deposits
7803,apôtres,apostles
7804,fragilité,fragility
7805,creuser,to dig
7807,enfermer,lock up
7808,fragment,fragment
7809,rentrant,returning
7810,autorisée,allowed
7811,hautement,highly
7813,cape,cape
7816,civilisations,civilizations
7817,dévisagea,stared
7818,poupée,doll
7819,manuels,manuals
7820,équitable,fair
7821,partiel,partiel
7822,saisissant,striking
7825,bétail,cattle
7826,pesant,weighing
7828,attribue,attributes
7829,alternance,alternation
7830,protestants,protestants
7831,passeport,passport
7832,veine,vein
7834,pressa,pressed
7835,approprié; appropriée,appropriate
7836,péninsule,peninsula
7837,clavier,keyboard
7838,comparé; compare; comparée,compared
7841,accroché,hooked
7842,interface,interface
7843,ruban,ribbon
7844,bonsoir,good evening
7845,pén,pen
7846,briques,bricks
7847,sociologique,sociological
7848,relie,connects
7849,guidée,guided
7850,attaqué,offensive
7852,gîte,cottage
7853,souplesse,flexibility
7854,pipe,pipe
7855,miséricorde,mercy
7856,problématiques,problematic
7857,pompe,pump
7859,regroupe,regroup
7862,séjours,stays
7863,efforce,strive
7864,stupeur,stupor
7865,positionnement,positioning
7869,réglementaire; réglementaires,regulatory
7870,caution,bail
7871,rationalité,rationality
7872,intéressent,interest
7873,sourcil,eyebrow
7874,canton,canton
7875,citations,quotes
7878,gosse,kid
7879,copies,copies
7880,fauteuils,armchairs
7881,déplace,moves
7882,marron,brown
7883,den,den
7884,adjectif,adjective
7885,cédé,ceded
7886,annales,annals
7887,médiévale,medieval
7888,confiée; confia,entrusted
7889,veuille; veuillez,please
7890,batterie,battery
7891,gâteaux,cakes
7892,indicateur,indicator
7893,diplomatie,diplomacy
7895,primitif; primitive,primitive
7896,émancipation,emancipation
7897,extraire,extract
7902,antiques,ancient
7903,grenier,attic
7904,fardeau,burden
7905,continuant,continuing
7906,wifi,wireless
7908,parallèles,parallels
7909,cycles,rounds
7910,opposés,opposites
7911,arrivera,to arrive at
7913,comportant,comprising
7914,défendu,defended
7916,patrons,bosses
7917,cognitive; cognitives,cognitive
7919,jetée,pier
7920,argentine,Argentina
7921,bénéficiaires,beneficiaries
7922,clichés,cliches
7923,proviennent,come from
7925,étiquette,label
7926,pensions,pensions
7928,secrétariat,secretariat
7931,emprunté,borrowed
7932,tennis,tennis
7933,accélérer,accelerate
7934,mythique,mythical
7935,fiches,sheets
7937,inconvénients,disadvantages
7938,recommandation,recommendation
7939,nerf,nerve
7940,copine,friend
7941,sobre,sober
7942,fournisseur,vendor
7943,adolescente,teenage girl
7944,versé,paid
7945,faillite,bankruptcy
7946,surgir,arise
7947,leaders,leaders
7949,ensembles,sets
7950,soupire,sigh
7952,gentille,gentle
7953,criminels,criminals
7955,routine,routine
7956,para,para
7957,implicite,implicit
7958,cavalerie,cavalry
7959,remparts,battlements
7960,voudra,will want
7962,ruisseau,stream
7963,comités,committees
7964,soucier,worry
7965,archipel,archipelago
7966,brin,strand
7967,potentiellement,potentially
7968,téléphonique,telephone
7970,habiller,dress
7971,sonné; sonna,rang
7972,limitation,limitation
7973,évoquant,evoking
7974,singularité,singularity
7975,rejeté,rejected
7976,plénitude,fullness
7977,vider,empty
7978,sourires,smiles
7979,réputé,famous
7980,plaines,plains
7981,inscriptions,registrations
7982,enterrement,burial
7983,refermer; referme,close
7984,fossé,ditch
7985,analogue,similar
7986,admission,admission
7987,amateur,amateur
7988,havre,haven
7989,spiritualité,spirituality
7990,convenait,suited
7991,tactique,tactical
7992,relâche,released
7993,dépêche,dispatch
7995,documentaire,documentary
7996,alarme,alarm
7997,phare,Lighthouse
7999,levait,was raising
8000,fantasme,fantasy
8001,conquérir,conquer
8002,respecté,respected
8004,narines,nostrils
8005,azur,azure
8006,approvisionnement,supply
8007,manœuvres,maneuvers
8008,tremblement,tremor
8009,méthodologie,methodology
8010,différenciation,differentiation
8013,gamins,kids
8014,oignons,onions
8015,grimper,to climb
8016,communisme,communism
8017,assurent,ensure
8020,pub,pub
8021,banquier,banker
8022,riait,was laughing
8023,rente,annuity
8024,chèvre,goat
8025,bataillon,battalion
8026,touchée; touchait; toucha,touched
8027,user,to use
8028,enfoncer,to press in
8029,aisance,ease
8030,sacrifier,sacrifice
8032,golf,golf
8033,vitrine,showcase
8034,renard,fox
8035,trahir,to betray
8036,importait,mattered
8037,ambitieux,ambitious
8038,supplie,beg
8039,remerciements,thanks
8040,mentionner,mention
8041,artificielle,artificial
8043,nôtres,ours
8044,taureau,bull
8045,supplice,torture
8046,pois,peas
8047,photographe,photographer
8048,aigle,eagle
8049,appliquent,apply
