external_id,front_text,back_text
3369,cherchant,seeking
3370,procéder,proceed
3371,indice,index
3372,proie,prey
3373,crimes,crimes
3374,christianisme,Christianity
3375,tomba,fell
3376,journées,days
3377,environs,surroundings
3379,rayons,rays
3380,messages,posts
3381,envisager,consider
3382,barbe,beard
3383,comptait,counted
3384,profil,profile
3385,étoile,star
3386,douche,shower
3387,paragraphe,paragraph
3390,exposé; exposée; exposés; exposées; expose,exposed
3393,révéler; révèlent,reveal
3394,poignée,handle
3395,participe; participent,participate
3396,leçon,lesson
3397,olivier,Olivier
3398,pommes,apples
3399,glissé; glissa,slipped
3400,journalistes,journalists
3401,guise,way
3403,vidéo,video
3404,argument,argument
3405,conscient; conscients,aware
3406,enveloppe,envelope
3408,beurre,butter
3409,bouton,button
3410,silencieux,quiet
3411,veste,jacket
3413,théories,theories
3414,traditions,traditions
3415,pattes,paws
3416,jardins,gardens
3417,maréchal,marshal
3418,cousin; cousine,cousin
3419,destiné; destinés,destined
3420,promenade,ride
3421,Japon,Japan
3423,rédaction,writing
3424,inscription,registration
3425,assit,sitting
3426,élevée; élevées,high
3427,aperçu,overview
3428,nourrir,to feed
3429,détruire; détruit,destroy
3430,inférieurs; inférieure,lower
3432,constant; constante,constant
3435,uniforme,uniform
3436,obligatoire,obligatory
3438,couronne,crown
3439,gardé; garda,kept
3440,caisse,box
3441,reposer,to rest
3443,saisi,grasped
3444,rentre; rentré,go home
3445,prêtres,priests
3446,fiction,fiction
3448,aéroport,airport
3449,sacrifice; sacrifices,sacrifice
3450,abandon,abandonment
3451,supplémentaire; supplémentaires,additional
3453,reproduction,reproduction
3454,renoncer,to renouncer
3456,permettait; permettaient,allowed
3457,experts,experts
3458,avancé; avancée; avança; avançait,advanced
3460,soie,silk
3461,rendent,render
3463,meuble; meubles,furniture
3464,ramener,to bring back
3465,poétique,poetic
3468,visiteurs,visitors
3470,grosses,fat
3471,utilité,usefulness
3472,registre,register
3473,conclure,conclude
3474,analyser,analyze
3475,psychologique; psychologiques,psychological
3476,variables,variables
3478,pénal,penal
3479,préparé,prepare
3480,créature,creature
3482,médicaments,medications
3483,miracle,miracle
3484,bourgeois; bourgeoise,bourgeois
3486,sortant,outgoing
3488,fréquemment,frequently
3489,exige; exigé,required
3490,sévère,strict
3493,exclusivement,exclusively
3494,ceinture,belt
3495,adopter,adopt
3496,fondation,foundation
3497,original; originale,original
3498,montrant,showing
3499,commandement,commandment
3500,passions,passions
3501,galerie,gallery
3502,signer; signé,sign
3503,éditeur,editor
3504,voisine,neighbor
3505,essais,trials
3506,installation,facility
3507,paupières,eyelids
3509,sensations,feelings
3510,riant,laughing
3511,Congo,congo
3512,quai,platform
3513,soulagement,relief
3514,réservé,reserve
3515,manquer,to lack
3516,roses,roses
3518,bruits,noises
3520,crier,yell
3521,balle,ball
3523,épisode,episode
3524,favoriser,foster
3525,magique; magiques,magical
3526,théologie,theology
3527,instinct,instinct
3528,commentaires,comments
3529,véritablement,truly
3531,axe,axis
3533,obstacle,obstacle
3534,révolutionnaire,revolutionary
3535,survie,survival
3536,demandant,asking
3537,machines,machinery
3538,extrémité,end
3539,major,major
3540,chéri; chérie,dear
3541,pension,pension
3542,emporter,carry
3543,occidental; occidentale; occidentaux; occidentales,western
3544,marge,margin
3545,mesurer,measure
3547,juridiction,jurisdiction
3548,putain,whore
3549,postes,posts
3550,issus,derived
3551,cardinal,cardinal
3552,spirituelle,spiritual
3553,milieux,environments
3554,responsabilités,responsibilities
3555,nerveux; nerveuse,nervous
3556,conformément,in accordance
3558,fabrication,manufacturing
3559,aie,Ouch
3560,hiérarchie,hierarchy
3561,manifestation,demonstration
3562,mien; mienne; miens,mine
3563,actifs,assets
3564,tasse,cup
3565,linguistique,linguistic
3566,apercevoir,to notice
3567,invite,guest
3568,arrivent,arrive
3569,location,lease
3571,développé; développée; développés; développées; développe,developed
3572,émission,emission
3573,caractéristique,characteristic
3574,perspectives,outlook
3576,lampe,lamp
3578,pénétrer,enter
3579,affirmation,affirmation
3580,intégrer,to integrate
3581,ouais,yeah
3582,introduit,introduced
3583,fermer,close
3584,serré; serrée; serrés; serrées; serre,tight
3585,tome,volume
3586,lâche,cowardly
3588,gueule,mouth
3590,raconté; racontait; raconta,told
3591,ha,ha
3592,bénéfice,profit
3593,sauvages,wild
3594,complexité,complexity
3595,disais,was saying
3596,touché,hit
3597,bible,Bible
3600,contenant,containing
3602,traverse,crosses
3603,prudence,caution
3604,alimentaire,eating
3605,respirer,to breathe
3606,barre,closed off
3607,métal,metal
3608,support,support
3609,scènes,scenes
3610,stratégique; stratégiques,strategic
3612,testament,will
3613,anniversaire,anniversary
3614,analyses,analyzes
3615,dossiers,folders
3617,avouer; avoue,confess
3618,aveugle,blind
3619,mécanique; mécaniques,mechanical
3620,transition,transition
3621,manuel,manual
3622,annoncer,announce
3623,poudre,powder
3624,permanente,permed
3625,féminin; féminine,feminine
3626,explications,explanations
3627,cités; citée,quoted
3628,conquête,conquest
3629,rive,shore
3630,ambition,ambition
3633,constitutionnel; constitutionnelle,constitutional
3634,périodes,periods
3635,réserves,reservations
3636,forêts,forests
3638,prononcé; prononcée; prononça,pronounced
3639,collectivités,communities
3640,révélation,revelation
3641,lecteurs,readers
3642,créateur,creator
3643,haussa,shrugged
3644,culpabilité,guilt
3645,talons,heels
3646,universitaires,academics
3647,dépôt,deposit
3648,norme,standard
3649,cancer,cancer
3650,racines,roots
3651,adversaire,opponent
3653,enjeu,stakes
3654,copie,copy
3655,renaissance,renaissance
3656,gravité,gravity
3657,mince,thin
3658,romains,Romans
3659,carré,square
3660,grossesse,pregnancy
3662,rayon,ray
3664,notions,notions
3665,modeste; modestes,modest
3666,dictionnaire,dictionary
3667,raisonnable,within reason
3668,soigneusement,thoroughly
3669,psychique; psychiques,psychic
3670,ère,time
3671,diriger,to manage
3672,honnête; honnêtes,honest
3673,panique,panic
3674,théorique; théoriques,theoretical
3676,élu; élus,elected
3677,impôts,taxes
3678,livrer,deliver
3680,annonça; annonçait,announced
3682,étonnant,amazing
3683,grecs,Greeks
3684,candidat,candidate
3685,vies,lives
3687,dépendance,addiction
3688,débarrasser,rid
3689,comédie,comedy
3692,inconscient; inconsciente,unconscious
3693,taxi,taxi
3694,franc,franc
3695,fièvre,fever
3696,fonctionne,works
3697,fonctionnaires,civil servants
3698,Grèce,Greece
3699,désigner,designate
3700,chaussée,pavement
3702,vues,views
3703,corde,string
3704,mensonge,lying
3705,raisonnement,reasoning
3706,industriel; industrielle; industriels; industrielles,industrial
3707,spirituel,witty
3708,fondamental; fondamentale; fondamentales,fundamental
3710,excellence,Excellency
3711,partenaire,partner
3712,monstre,freak
3714,cuisses,thighs
3716,orange,orange
3717,allusion,hint
3718,paquet,pack
3719,admiration,admiration
3720,recueil,collection
3721,cassation,cassation
3722,releva,raised
3723,continuité,continuity
3724,murmure,murmur
3725,consulter,to consult
3726,onze,eleven
3727,déplacement,shift
3728,ténèbres,darkness
3729,douleurs,pains
3730,intimité,privacy
3731,combattre,combat
3732,extrait,extract
3733,étudiant,student
3734,fréquence,frequency
3736,sérieusement,seriously
3738,levé,survey
3739,rechercher,to research
3740,vivante; vivantes,alive
3741,espagnol; espagnole; espagnols,Spanish
3743,bordeaux,Bordeaux
3744,sueur,sweat
3745,contemporain; contemporaine; contemporaines,contemporary
3746,répète; répété,say again
3747,disons,let's say
3748,plastique,plastic
3749,thèmes,themes
3751,lord,lord
3753,retrait,withdrawal
3754,courrier,mail
3755,chronique,chronic
3756,policiers,policemen
3757,boulot,gig
3758,adapter,adapt
3759,officiel; officielle; officielles,official
3760,parent,relative
3761,technologies,technologies
3762,mobile,mobile
3763,évoquer,recall
3764,mention,mention
3765,participants,attendees
3766,signature,signature
3769,noblesse,nobility
3770,modification,modification
3771,billets,tickets
3773,inférieur,inferior
3774,valait,was worth
3775,restaurants,restaurants
3777,annexe,Annex
3779,réussit,succeeds
3780,baron,baron
3781,équipes,teams
3783,brise; brisé; brisée,broken
3784,courants,currents
3785,rond; ronde; ronds,round
3786,utilisant,using
3787,four,oven
3788,congé,leave
3789,cul,ass
3790,prépare; préparée; préparés,prepared
3791,épais; épaisse,thick
3792,préserver,preserve
3793,boulevard,boulevard
3794,riz,rice
3795,croyances,beliefs
3796,pâte,dough
3797,baie,bay
3798,hausse,rise
3799,limitée; limitées,limited
3800,interrompit; interrompu,interrupted
3801,communiste,communist
3802,concert,concert
3803,sphère,sphere
3806,furieux; furieuse,furious
3807,soviétique,Soviet
3809,entré,between
3810,laissent,leave
3812,marchandises,goods
3813,invité; invitée,guest
3814,ombres,shadows
3815,déterminé; déterminée; détermine,determined
3816,signal,signal
3817,écrivains,writers
3818,rempli,completed
3819,émergence,emergence
3820,antique,antique
3821,intentions,intentions
3822,trouvera; trouverez,will find
3824,identique; identiques,identical
3825,plante,plant
3826,témoigne,testifies
3827,mères,mothers
3829,laboratoire,laboratory
3831,volant,flying
3832,adresser; adressé,address
3833,quasiment,nearly
3834,révolte,revolt
3835,ampleur,magnitude
3836,torse,torso
3837,attaché; attachés; attache,attached
3838,tempête,storm
3839,éternité,eternity
3840,accorde; accordé; accordée,granted
3841,marquis,marquis
3842,catholiques,Catholics
3843,gentil,kindly
3844,franchement,frankly
3845,véritables,real
3846,prophète,prophet
3849,symptômes,symptoms
3850,décennies,decades
3851,médical; médicale; médicaux; médicales,medical
3852,excuser; excuse; excusez,excuse
3854,engagé; engagés; engage,engaged
3855,investissements,investments
3856,colline,hill
3857,devoirs,homework
3858,chargée; chargées,loaded
3859,illustré; illustre,illustrated
3860,racine,root
3862,bureaux,offices
3863,jugé,judge
3864,aliments,food
3865,anges,angels
3867,cheminée,chimney
3868,hommage,tribute
3869,enseignant,teacher
3870,parvient,succeeds
3871,élan,momentum
3872,peines,sentences
3873,tranquillement,calmly
3874,pénale; pénales,criminal
3875,verra; verras; verrez; verrons,will see
3876,saisie,seizure
3877,disposer,dispose
3878,façade,facade
3879,prévus; prévue; prévues,planned
3880,extérieurs; extérieure; extérieures,exterior
3881,expressions,expressions
3883,citer,to quote
3884,conservation,conservation
3885,alliés,allies
3886,priorité,priority
3887,intitulé,entitled
3888,sauter,skip
3889,vertus,virtues
3890,légitimité,legitimacy
3891,coupé; coupés; coupa; coupez,cut
3892,provoquer,to provoke
3893,aisément,easily
3894,préfet,prefect
3895,limiter,restrict
3896,chanter,to sing
3897,parts,shares
3899,adieu,goodbye
3900,champagne,champagne
3901,agissant,acting
3903,servent; servez,serve
3904,candidats,candidates
3905,cimetière,graveyard
3906,canon,cannon
3907,taire,to hush up
3908,conclusions,conclusions
3909,sons,sounds
3910,étend,extends
3912,banc,bench
3914,deuil,grief
3915,rigueur,rigor
3916,cadavre,corpse
3917,aborder,to land
3918,nullement,by no means
3919,jouait,was playing
3920,acheté; achète,bought
3921,quiconque,anyone
3922,bénéficier; bénéficient,benefit
3923,rapporte,reports
3925,mondes,worlds
3926,remonte,traced back
3927,adopté; adoptée; adopte,adopted
3928,normalement,normally
3929,dépasse,outrun
3931,dépasser; dépassent,exceed
3932,fierté,pride
3933,chauffeur,driver
3934,troupe,troop
3936,opéra,opera
3937,strictement,strictly
3938,procureur,prosecutor
3939,amener,to bring
3940,cinquième,fifth
3941,manche,sleeve
3942,billet,ticket
3943,épouser; épousé,marry
3944,marchand; marchande,merchant
3945,humour,humor
3946,accompagnement,accompaniement
3947,socialiste,socialist
3948,ose; osa,dare
3949,douloureux,sore
3950,prisonnier,prisoner
3951,fesses,buttocks
3952,triomphe,triumph
3953,abus,abuse
3954,rôles,roles
3955,transmettre,to transmit
3956,domestique,domestic
3957,aménagement,layout
3958,comptoir,counter
3959,usine,factory
3960,manifestement,obviously
3961,élevés,students
3962,violent; violente; violents; violentes,violent
3963,élever,raise
3964,entourage,surroundings
3965,défini; définie; définis; définies,defined
3966,prévoir,provide
3967,exerce,exercises
3968,policier,policeman
3969,récent; récente; récents; récentes,recent
3970,marbre,marble
3971,touristes,tourists
3972,grille,gate
3973,craindre,to fear
3974,éventuellement,most often is &quot;possibly&quot;
3976,négociation,negotiation
3978,partant,leaving
3979,mental; mentale; mentales,mental
3980,hypothèses,hypotheses
3981,orgueil,pride
3982,appartenance,membership
3983,hôtels,hotels
3984,usages,uses
3985,désordre,disorder
3986,boule,ball
3987,invention,invention
3988,ancêtres,ancestors
3989,degrés,degrees
3990,électronique; électroniques,electronic
3991,cathédrale,cathedral
3993,indiquer; indiquent,indicate
3994,appartenant,belonging
3995,souveraineté,sovereignty
3996,flammes,flames
3997,apparut; apparu; apparaissait; apparue,appeared
3999,voler,steal
4000,prestations,benefits
4001,relevant,relevant
4002,toilettes,bathroom
4003,permettra; permettront,will allow
4004,concevoir,design
4005,électricité,electricity
4006,villa,villa
4007,interdiction,prohibition
4008,souffre,suffers
4009,saints,saints
4010,acquérir,to acquire
4012,dira; dirai,will say
4013,horrible,horrible
4014,quitta,left
4016,parallèle,parallel
4017,regardé,look at
4018,professeurs,teachers
4019,enseigne,taught
4020,menus,menus
4021,gardien,guardian
4022,insiste,insists
4023,informatique,computer science
4025,urbain; urbaine; urbains; urbaines,urban
4026,graphique,chart
4027,exigence,requirement
4028,habituellement,usually
4029,consultation,consultation
4030,poursuite,pursuit
4031,fraîche; fraîches,fresh
4032,étroit; étroite; étroites,narrow
4033,unies,united
4034,songe,dream
4035,humide; humides,wet
4036,retenue,detention
4038,réunions,meetings
4039,pouce,inch
4040,croyance,belief
4041,blessure,wound
4042,métiers,trades
4043,bénéfices,profits
4045,campagnes,campaigns
4046,payé; payés; paye,paid
4048,fontaine,fountain
4049,priori,a priori
4050,marchands,merchants
4051,équivalent,equivalent
4052,composée,composed
4054,marins,sailors
4055,sauce,sauce
4056,crises,seizures
4057,législation,legislation
4058,piège,trap
4059,marquée; marqués; marqua,marked
4060,difficilement,hardly
4061,combats,fighting
4063,libertés,freedoms
4064,authentique,authentic
4065,faciliter,facilitate
4066,conçu; conçue,designed
4067,subi,suffered
4068,fragile,brittle
4069,marketing,marketing
4070,biologique; biologiques,organic
4071,traitements,treatments
4072,préface,preface
4073,véhicules,vehicles
4074,cigarette,cigarette
4075,affiche,attach
4076,progression,progress
4077,divorce,divorce
4078,terminer,to end
4081,fondamentaux,fundamentals
4082,file,file
4083,librement,freely
4084,entretenir,maintain
4085,initial; initiale,initial
4086,technologie,technology
4087,fromage,cheese
4088,confier,entrust
4089,idéologie,ideology
4090,soif,thirst
4091,actualité,news
4092,lame,blade
4093,tournée,tour
4094,enregistrement,registration
4096,opposer; opposent,oppose
4098,jouent,are playing
4099,fournit,provides
4100,réagir,react
4101,micro,microphone
4102,colonnes,columns
4103,séparer,to separate
4104,réside,lies
4105,réformes,reforms
4106,épreuves,trials
4107,rit,laughs
4108,exact; exacte,exact
4109,nuque,neck
4110,interlocuteur,interlocutor
4111,apport,bring
4112,passages,passages
4114,impatience,impatience
4115,lâcher; lâcha,let go
4116,sentier,path
4117,tendu; tendue,tense
4118,calmer,calm
4119,leçons,lessons
4120,expédition,dispatch
4121,réveiller,wake
4122,instructions,instructions
4124,déplacer,move
4125,constat,report
4126,réveil,awakening
4127,baissa,lowered
4128,chaînes,chains
4129,appuie,press
4130,perfection,perfection
4131,céder,to sell
4132,géographique; géographiques,geographical
4133,domestiques,servants
4134,restant,remaining
4135,amène; amené,bring
4137,emplacement,location
4138,exil,exile
4139,mange; mangé,eat
4140,volontaire,voluntary
4141,séances,sessions
4142,admis,admitted
4143,commencement,beginning
4144,adolescent,teenager
4146,pensant,thinking
4147,plaisirs,pleasures
4148,charmant; charmante,charming
4149,supérieurs,senior
4150,maîtriser,to master
4151,retenu; retint,restrained
4152,suicide,suicide
4153,esclave,slave
4154,collègue,coworker
4155,refuge,refuge
4158,confirme; confirmé; confirma,confirmed
4159,nuage,cloud
4160,clientèle,customer base
4161,organe,organ
4162,réuni; réunis; réunies,reunited
4163,souligner; souligné,underline
4164,danser,to dance
4165,parvint; parvenu; parvenue; parvenus,reached
4166,annoncé,announcement
4167,fusil,musket
4168,remercie,thanks
4170,auguste,August
4171,témoignages,testimonials
4172,meurt,dies
4173,adressa; adressée; adressait,addressed
4174,régulation,regulation
4175,spécialement,especially
4176,externe; externes,external
4177,opinions,opinions
4178,curé,priest
4179,destinées,destinies
4181,sèche,dried
4182,clarté,clarity
4183,gouvernance,governance
4184,modernité,modernity
4185,vingtaine,around twenty
4186,dégager,disengage
4188,provenant,from
4189,informer,inform
4190,indiens,Indians
4191,littéralement,literally
4192,nécessite,need
4193,verres,glasses
4194,entretiens,interviews
4195,fondateur,founder
4196,franchir,cross
4197,possédait,possessed
4198,prévoit,foresees
4199,inquiet,worried
4200,ignorance,ignoring
4201,rompre,to break up
4202,motivation,motivation
4205,comptable,accounting
4206,attentes,expectations
4207,mariée,bride
4209,géographie,geography
4211,conventions,conventions
4212,vengeance,revenge
4213,stabilité,stability
4214,savoirs,knowledge
4215,coutume,custom
4216,sortait,was going out
4217,veiller,watch
4218,communautaire; communautaires,community
4219,variations,variations
4220,puissances,powers
4221,défaite,defeat
4222,ira,will go
4223,âgé; âgées,elderly
4224,morales,morals
4225,bateaux,boats
4226,précédemment,previously
4227,entraînement,coaching
4228,essayant,trying
4229,veuve,widow
4230,statistiques,statistics
4232,redressa,straightened up
4233,tenta,tried
4234,messe,mass
4236,montra; montrait,showed
4237,universitaire,university
4238,invitation,invitation
4240,mobilité,mobility
4241,reflet,reflection
4242,navires,ships
4243,concentrer,focus
4244,fur,as
4246,fusion,merger
4247,répétition,repetition
4248,ouvrier,worker
4250,conserve,canned
4252,contacts,contacts
4253,établit,establishes
4254,matinée,morning
4255,limité,limit
4256,plaine,plain
4257,courses,races
4258,rends,give back
4259,audience,audience
4260,modifications,changes
4261,pot,jar
4262,bourse,stock Exchange
4263,mec,dude
4264,dispositifs,devices
4266,travaillait,was working
4267,dirigeant,leader
4268,descendit,went down
4269,contemporains,contemporaries
4270,négociations,negotiations
4271,historien,historian
4272,psychanalyse,psychoanalysis
4273,consentement,consent
4276,éclair,flash
4277,pis,worse
4278,flamme,flame
4279,regardez; regardent,look
4281,matériaux,materials
4283,acier,steel
4285,mirent,mirent
4287,Maroc,Morocco
4288,vélo,bike
4289,fidélité,loyalty
4291,édifice,building
4293,plaque,plaque
4294,blessures,injuries
4295,japonais; japonaise,Japanese
4296,pertes,losses
4297,lointain; lointaine; lointains,distant
4298,emmener,to take
4299,violemment,violently
4300,conservé,preserved
4301,cohérence,consistency
4302,singulier; singulière,singular
4303,malaise,faintness
4304,adore,adore
4305,bonté,goodness
4306,Moscou,Moscow
4308,comtesse,countess
4309,métaphysique,metaphysical
4310,miel,honey
4311,herbes,herbs
4312,multitude,multitude
4313,mathématiques,math
4314,obtient,gets
4315,consommateurs,consumers
4317,présentant,presenting
4318,auberge,hostel
4319,jalousie,jealousy
4321,vocabulaire,vocabulary
4322,appuyer,to lean on
4323,linge,laundry
4324,remit,put back
4325,feux,lights
4326,alimentaires,food
4327,ad,ad
4328,présenta; présentait; présentée; présentés; présentées,presented
4329,posture,posture
4330,immédiat; immédiate,immediate
4331,excitation,excitement
4332,attaquer,tackle
4333,caractérise,characterizes
4334,discussions,discussions
4335,restes,remains
4336,cesser,to cease
4337,personnellement,personally
4338,façons,manners
4339,couvrir,cover
4341,préférence,preference
4342,repérer,spot
4344,contenir; contiennent,contain
4345,interventions,talks
4346,aîné; aînée,elder
4347,obstacles,obstacles
4348,airs,tunes
4349,recul,retreat
4352,stupide,dumb
4353,infirmière,nurse
4354,exclusion,exclusion
4355,clos,closed
4359,aventures,adventures
4360,régimes,diets
4362,goûter,to taste
4363,formidable,tremendous
4365,puits,well
4366,confie; confié,entrusts
4367,tensions,tensions
4368,ressenti,feeling
4369,photographie,photography
4371,maternelle,kindergarten
4372,proportion,proportion
4373,sincère,sincere
4374,traversa; traversait; traversé,crossed
4375,accessible; accessibles,accessible
4376,résumé,abstract
4377,tendant,tending
4378,jouissance,enjoyment
4379,réalités,realities
4380,nus,nudes
4381,encontre,against
4382,régional; régionale; régionaux; régionales,regional
4383,incendie,fire
4384,dettes,debts
4385,frappa,knocked
4386,insista; insisté,insisted
4387,manuscrit,manuscript
4388,attachement,attachment
4390,ressentir,to feel
4392,rocher,rock
4393,cherchent,they search
4394,décidément,decidedly
4395,marier,marry
4396,spécialistes,specialists
4397,intéresser,to interest
4399,princes,princes
4400,provinces,provinces
4401,désire; désiré,longed for
4402,suffisait,was enough
4403,admirer; admire,admire
4406,deviner,to guess
4407,fermeture,closing
4409,gamme,range
4410,rendant,making
4411,seize,sixteen
4412,vapeur,steam
4413,Autriche,Austria
4415,ouvrant,opening
4416,paysages,landscapes
4417,garantir,to guarantee
4419,issu,from
4423,enlever,to remove
4424,applications,apps
4425,cave,cellar
4427,proposent,propose
4429,sir,sir
4430,intuition,intuition
4431,conforme,compliant
4432,fichier,file
4434,législateur,legislator
4435,aimable,friendly
4438,télé,TV
4439,déposer,to file
4440,expansion,expansion
4441,forcé,strength
4442,presses,presses
4444,collaborateurs,collaborators
4445,poèmes,poems
4446,accompli; accomplie,accomplished
4447,intervient,intervenes
4448,menée,conducted
4449,ruines,ruins
4450,piano,piano
4452,gouvernements,governments
4453,dessert,dessert
4454,cahiers,notebooks
4456,prime,prime
4457,conversion,conversion
4458,acquiesça,nodded
4459,philosophes,philosophers
4460,négatif; négative; négatives,negative
4462,dépression,depression
4463,richesses,riches
4464,contradiction,contradiction
4465,gouttes,drops
4467,scénario,script
4468,métro,subway
4469,joindre,join
4470,contribué,contributed
4471,entoure; entouré; entourée,surrounded
4472,occurrence,occurrence
4473,étonnement,astonishment
4474,reproche,reproach
4477,indications,directions
4478,créatures,creatures
4479,provoque,causes
4480,sacs,bags
4481,officiellement,officially
4482,adhésion,membership
4483,colonial; coloniale,colonial
4484,charité,charity
4485,hanches,hips
4486,chansons,songs
4487,réparation,repair
4488,intellectuels,intellectuals
4490,ventes,sales
4491,alinéa,indentation
4492,proposa; proposait; proposée; proposés; proposées,proposed
4493,autonome; autonomes,autonomous
4494,circuit,circuit
4495,brillant,bright
4496,fureur,fury
4497,délicieux; délicieuse,delicious
4499,syndrome,syndrome
4500,approches,approaches
4501,dessins,drawings
4503,salaires,wages
4504,cuisson,cooking
4505,députés,deputies
4506,prétend,claims
4507,embrasse,kiss
4508,restera,will stay
4509,cœurs,hearts
4510,foie,liver
4511,expert,expert
4512,filet,net
4513,explosion,blast
4514,catastrophe,disaster
4515,indicateurs,indicators
4516,diminution,decrease
4517,autel,altar
4518,couvre,covers
4519,arrivant,arriving
4520,soumettre,submit
4522,rémunération,remuneration
4523,regret; regrets,regret
4525,rêver; rêvé,dream
4526,plainte,complaint
4527,blonde,blonde hair
4528,permanent,permanent
4529,rassurer,to reassure
4530,pente,slope
4531,viendra,will come
4532,suffisant; suffisante,sufficient
4533,nobles,nobles
4535,balance,balance
4537,oblige,obligatory
4538,lion,lion
4540,euh,uh
4541,comparer,compare
4542,options,options
4544,sympathique,friendly
4545,conversations,conversations
4546,Brésil,Brazil
4547,lady,lady
4549,monétaire,monetary
4550,surveiller,to watch
4551,bords,edges
4552,tentatives,attempts
4553,failli,bankrupt
4554,attendit,he waited
4555,interaction,interaction
4558,corruption,corruption
4559,franco,frank
4560,brutalement,brutally
4561,réduite,scaled down
4563,couché,lying
4564,correctement,properly
4565,coûte,cost
4566,paire,pair
4567,clause,clause
4568,requête,query
4569,ignorait,ignored
4570,colonies,colonies
4571,mystérieux; mystérieuse,mysterious
4572,trompe; trompé,deceived
4573,sauvé,safe
4574,solitaire,lonely
4575,jouir,enjoy
4577,tabac,tobacco
4578,indifférence,indifference
4579,gêne,embarrassed
4580,accuse; accusé,accused
4581,incident,incident
4582,partisans,supporters
4583,combinaison,combination
4584,débiteur,debtor
4586,découvertes,discoveries
4587,tragique,tragic
4588,contraste,contrast
4594,tromper,deceive
4595,supposer,assume
4597,systématiquement,systematically
4598,thérapeutique; thérapeutiques,therapeutic
4599,tendances,trends
4600,circulaire,circular
4601,remercier,thank
4602,pré,pre
4603,variété,variety
4604,pratiquer; pratiqué,practice
4605,habite; habité,reside
4607,coordination,coordination
4609,courbe,curve
4612,assaut,assault
4614,Venise,Venice
4615,arracher,to tear out
4616,posant,posing
4617,joyeux; joyeuse,joyful
4620,parla,over there
4621,menaces,threat
4624,ordonne; ordonna; ordonné,ordered
4625,charte,charter
4626,interactions,interactions
4627,sexualité,sexuality
4628,rituel,ritual
4629,chapitres,chapters
4630,compromis,compromise
4631,maux,ailments
4632,appréciation,appreciation
4633,discrètement,discreetly
4634,vieillard,old man
4635,voulant,wanting
4636,traduire,translate
4637,publications,publications
4638,Pologne,Poland
4639,couches,layers
4640,antiquité,antiquity
4641,camps,camps
4643,sûreté,safety
4644,oubli,oversight
4645,bond,jump
4646,décoration,decoration
4647,relais,relay
4648,ambassadeur,ambassador
4649,tentation,temptation
4650,évangile,gospel
4652,suggère,suggests
4653,rapprocher,bring closer
4654,formules,formulas
4655,centimètres,centimeters
4656,porta,carried
4657,vaisseau,vessel
4658,prêter,lend
4660,conférences,conferences
4661,trottoir,curb
4662,ajoutez; ajoutent,add
4663,plongée,dive
4664,explorer,explore
4665,simplicité,simplicity
4666,pistes,tracks
4667,occupait,occupied
4668,étonne; étonné; étonnée,surprised
4669,pourvu,provided
4670,plaça; placée; placés; placées,placed
4671,systématique,systematic
4672,sentant,feeling
4673,poussée,thrust
4677,genèse,genesis
4678,contraint,constrained
4679,ateliers,workshops
4680,cabine,cabin
4681,tragédie,tragedy
4682,historiens,historians
4683,massif; massive,massive
4684,paramètres,settings
4685,rappela; rappelait; rappelé,reminded
4686,démonstration,demonstration
4687,relevé,statement
4688,goutte,drop
4689,rentrée,back to school
4690,nerfs,nerves
4691,case,box
4692,compassion,compassion
4694,recommandations,recommendations
4696,rejet,rejection
4697,adolescents,teenagers
4698,fatigué,tiredness
4699,engagements,commitments
4700,facilité,ease
4701,loisirs,Hobbies
4702,soigner,cure
4703,économies,savings
4704,offrit; offrait; offerte; offerts,offered
4705,précaution,precaution
4706,terrestre,earthly
4709,contribuer,to contribute
4710,espérais; espérait; espéré,hoped
4711,bottes,boots
4712,soutenu,supported
4713,étages,floors
4715,magasins,stores
4717,Platon,Plato
4718,Moïse,Moses
4719,brave; braves,brave
4721,inspire; inspira; inspiré; inspirée,inspired
4723,pétrole,oil
4724,méditation,meditation
4725,soc,ploughshare
4726,prières,prayers
4727,couples,couples
4728,ivoire,ivory
4729,duchesse,duchess
4731,soirées,evenings
4732,attendent; attendez,wait
4733,blé,wheat
4734,démontrer,demonstrate
4735,protocole,protocol
4736,ours; our,bear
4737,instar,like
4738,alerte,alert
4739,absurde,absurd
4742,handicap,disability
4743,appels,calls
4744,réfugiés,refugees
4747,attaques,attacks
4748,comprenant,including
4749,moulin,mill
4750,acide,acid
4752,mystique,mystical
4753,travaillent; travaillant,working
4754,toilette,toilet
4755,gamin; gamine,kid
4756,démon,devil
4757,indices,clues
4758,agitation,hustle
4759,emblée,immediately
4761,éprouve,experiences
4762,lot,batch
4763,cahier,notebook
4764,doutes,doubts
4765,cage,cage
4766,couler,to flow
4767,spécialiste,specialist
4769,caresser; caresse,caress
4770,trafic,traffic
4772,écrivait; écrivit,wrote
4774,volumes,volumes
4775,jure; juré,sworn
4776,quatorze,fourteen
4777,monta; montait,went up
4778,hôtes,hosts
4779,éclats,shards
4780,hésiter; hésite; hésitez,hesitate
4782,amateurs,amateurs
4783,détour,detour
4784,survivre,to survive
4785,attitudes,attitudes
4787,tests,testing
4789,carnet,notebook
4790,perçu; perçue; perçus,perceived
4792,nombres,numbers
4793,fiscal; fiscale; fiscales,tax
4794,condamnation,conviction
4795,brun; brune; bruns,brown
4796,ironie,irony
