id,cefr_level,word,wordpl
922,A2,created,"utworzony, stworzony"
923,B1,none,"żaden, nic, nikt"
924,B1,considerable,"znaczny, pokaźny"
925,B1,maintenance,"utrzymanie, konserwacja"
926,A2,recently,"niedawno, ostatnio"
927,B2,adopted,"adoptowany, przyjęty"
928,B1,professor,profesor
929,A1,summer,"lato, letni"
930,B2,constant,"stały, niezmienny"
931,A2,decided,"zdecydowany, zdecydował"
932,B1,principles,"zasady, fundamentalne reguły"
933,A1,dark,"ciemny, mroczny"
934,B2,domestic,"krajowy, domowy"
935,B1,judge,"sędzia, oceniać, rozstrzygać"
936,A2,offer,"oferta, propozycja, oferować"
937,A2,truth,"prawda, prawdziwość"
938,A2,communication,"komunikacja, łączność, porozumiewanie się"
939,A1,japan,Japonia
940,B1,characteristics,"charakterystyka, cechy"
941,B2,estimated,"szacowany, przewidywany"
942,A2,try,"próbować, usiłować, próba"
943,A1,floor,"podłoga, piętro"
944,B1,majority,większość
945,B1,approved,"zatwierdzony, zaakceptowany"
946,B1,essential,"niezbędny, zasadniczy"
947,B2,concerning,"odnośnie, dotyczący"
948,A2,budget,"budżet, plan finansowy"
949,A1,spring,"wiosna, sprężyna, skakać"
950,B1,reduction,"redukcja, obniżenie"
951,B1,proceedings,"postępowania, obrady"
952,B1,northern,północny
953,B1,highly,"wysoce, bardzo"
954,B1,object,"przedmiot, obiekt, sprzeciwiać się"
955,A2,separate,"oddzielny, odrębny, oddzielać"
956,A2,died,"umarł, zmarł"
957,A1,cold,"zimny, przeziębienie"
958,B1,grant,"dotacja, grant, przyznać"
959,A2,indicated,"wskazany, zaznaczony"
960,A1,address,"adres, zwracać się, przemawiać"
961,A2,serve,"służyć, podawać, obsługiwać"
962,A1,color,"kolor, barwa, kolorować"
963,A2,remain,"pozostać, utrzymywać się"
964,A2,suggested,"zasugerowany, proponowany"
965,A2,wood,drewno
966,B2,regard,"szacunek, uważać, traktować"
967,B1,rise,"wzrastać, wschodzić, wzrost"
968,A2,amended,"zmieniony, poprawiony"
969,A1,bad,"zły, niedobry"
970,B2,growing,"rosnący, rozwijający się"
971,B2,personnel,personel
972,A1,africa,Afryka
973,A2,request,"prośba, żądanie, prosić, żądać"
974,B1,located,"zlokalizowany, położony"
975,A2,expression,"wyrażenie, ekspresja"
976,B1,teaching,"nauczanie, dydaktyka"
977,B1,reasonable,"rozsądny, sensowny, umiarkowany"
978,A2,step,"krok, etap, kroczyć"
979,B2,master,"mistrz, pan, opanować, magister"
980,A2,middle,"środek, środkowy"
981,B1,responsible,odpowiedzialny
982,A2,agent,"agent, przedstawiciel"
983,A1,hall,"hala, sala, aula, przedpokój, hol"
984,B1,practical,"praktyczny, nadający się do praktycznego zastosowania"
985,B1,firm,"firma, przedsiębiorstwo, solidny, stanowczy, twardy"
986,B1,instance,"instancja, egzemplarz, sytuacja, przypadek, przykład"
987,B2,output,"produkcja, wydajność, wyjście, dane wyjściowe, produkować, wysyłać, wyjściowy"
988,A1,ready,"gotowy, przygotowany"
989,A2,pass,"zaliczenie, przepustka, karta, wstęp, pas, przełęcz, podanie, przejazd, paszport, mijać, wyprzedzać, przechodzić, zdać, podawać, umrzeć, wystarczać, wydać"
990,B2,commerce,"handel, wymiana handlowa, sprzedaż, działalność handlowa, handlować"
991,A1,animals,zwierzęta
992,A2,useful,"pożyteczny, pomocny, przydatny, użyteczny"
993,A1,items,przedmioty
994,B1,relatively,"stosunkowo, względnie"
995,A2,professional,"profesjonalista, zawodowiec, fachowiec, wolny zawód, zawodowy, fachowy, profesjonalny, służbowy"
996,A2,easily,"łatwo, prosto, bez trudu, bez problemu, swobodnie, z łatwością"
997,A1,bed,"łóżko, posłanie, dno, złoże, pokład, warstwa, grządka, iść spać, iść do łóżka, uprawiać seks z kimś"
998,A2,choice,"wybór, możliwość"
999,A1,easy,"łatwy, prosty, lekki, na luzie, wyluzowany, łatwo, swobodnie"
1000,A1,paragraph,"akapit, ustęp, dzielić na akapity"
1001,B1,expenses,"wydatki, koszty"
1002,B2,deep,"głęboki, głęboko, głębia"
1003,B1,frequency,"częstotliwość, częstość, częstotliwościowy"
1004,B1,responsibility,"odpowiedzialność, obowiązek"
1005,B2,assembly,"zebranie, zgromadzenie, apel, montaż"
1006,B2,neither,"żaden, ani"
1007,A2,regular,"regularny, stały, zwykły"
1008,B1,variety,"zróżnicowanie, różnorodność, rozmaitość, szeroki wybór, rodzaj, gatunek, odmiana językowa, odmiana mowy"
1009,A2,image,"obraz, zdjęcie, wizerunek, odwzorowanie, odzwierciedlenie, zobrazowanie, wizja, ucieleśnienie, wyobrażać, przedstawiać, ucieleśniać, odzwierciedlać, odwzorowywać"
1010,A1,blue,"niebieski, błękitny, błękit, smutny (pot.), sprośny, ubierać się na niebiesko, ufarbować na niebiesko"
1011,A2,dead,"martwy, nieżywy, zmarły, pośmiertny, zwiędnąć, obumrzeć, nieczuły, obojętny, wymrzeć, zepsuć się, wygasnąć, skonany, zupełny (pot.), nagle (pot.), prosto, dokładnie, na śmierć"
1012,B1,contains,"zawierać, zawiera"
1013,B2,legislation,"legislacja, ustawodawstwo"
1014,A2,error,"błąd, pomyłka, błędność, nieścisłość, odchylenie"
1015,A1,agreed,"uzgodniony, umówiony"
1016,A2,raised,"podniesiony, wychowany, poruszony, hodowany"
1017,B2,reaction,reakcja
1018,A2,net,"sieć, siatka, Internet, netto, dochód netto, łapać, przynieść"
1019,A2,speed,"szybkość, prędkość, przyspieszać"
1020,A2,task,"zadanie, zajęcie, praca, dać komuś do wykonania, zlecać"
1021,A2,drug,"lek, narkotyk"
1022,B1,appeal,"apelacja, apel, wezwanie, odezwa, zew, urok, apelować, zaapelować, wzywać, zaskarżyć, pociągać"
1023,A1,glass,"szkło, szklanka, kieliszek, szyba"
1024,B2,assessment,"oszacowanie, ocena"
1025,A2,mark,"plama, skaza, znaczek, kreska, znak, znamię, stopień, ocena, cel, marka, zaznaczyć, oznaczyć, oceniać, punktować, zaobserwować, zapamiętać"
1026,B1,treated,"leczony, traktowany, poczęstowany"
1027,B1,containing,zawierający
1028,A1,successful,"udany, skuteczny, efektywny, powodzenie, odnosić sukces"
1029,A2,lack,"niedostatek, brak, niedosyt, cierpieć na"
1030,B1,nuclear,"jądrowy, nuklearny"
1031,B2,administrative,administracyjny
1032,A2,arms,"ramiona, broń, uzbrojenie, herb"
1033,A1,top,"szczyt, wierzchołek, góra, powierzchnia, bąk, kwark, górny, szczytowy, przykrywać, pobić rekord, przewyższyć, popełnić samobójstwo"
1034,A2,accepted,ogólnie przyjęty
1035,A1,dollars,dolary
1036,A2,entered,"wejść, wprowadzić, zapisać, wpisać"
1037,A1,cut,"ciąć, wycinać, rąbać, kroić, krój, obcięcie, cięcie"
1038,B1,existence,"istnienie, egzystencja, byt, życie"
1039,A2,manager,"menedżer, menedżerka, kierownik, kierowniczka, agent, agentka"
1040,B1,christian,"chrześcijanin, chrześcijanka, chrześcijański"
1041,A2,film,"film, filmowy, filmować, taśma filmowa, warstwa, cienki"
1042,A1,stop,"przerwa, przystanek, zatrzymanie, znak stop, zatrzymać, zatrzymać się, przerwać, zakończyć"
1043,B1,location,"lokalizacja, umiejscowienie, położenie, miejsce"
1044,A1,sold,"sprzedany, sprzedał"
1045,A1,miss,"panna, tęsknić za, chybić, nie trafić, minąć się, przeoczyć, opuścić, spóźnić się"
1046,B2,revenue,przychód
1047,B1,election,wybory
1048,A1,introduced,"przedstawiony, wprowadzony, zaprezentowany"
1049,A2,summary,streszczenie
1050,A2,prevent,"zapobiegać, uniemożliwiać, przeszkadzać"
1051,B2,fiscal,"fiskalny, skarbowy"
1052,A2,thousand,tysiąc
1053,A1,picture,"obraz, obrazek, zdjęcie, uosobienie, przykład, przedstawiać"
1054,B2,urban,miejski
1055,B2,soviet,"sowiecki, radziecki"
1056,B2,potential,"potencjał, potencjalny"
1057,B2,evaluation,"ewaluacja, ocena, badanie"
1058,B1,eastern,wschodni
1059,B2,compensation,"kompensacja, wyrównanie, rekompensata, kompensata, rozliczenie, odszkodowanie"
1060,A1,standing,"pozycja, reputacja, znaczenie, okres trwania"
1061,B2,purchase,"zakup, kupować"
1062,A2,square,"kwadrat, plac, skwer, pole, nudziarz, kwadratowy, uczciwy, pod kątem prostym, podnosić do kwadratu, godzić się"
1063,A2,labour,"praca, robocizna, siła robocza, poród, pracować, laburzystowski"
1064,B1,foundation,"fundacja, ufundowanie, fundament, podkład"
1065,A1,remember,"pamiętać, zapamiętać, nie zapominać"
1066,A2,myself,"się, siebie, sobie, sam, mnie, mną"
1067,B1,network,sieć
1068,B1,investigation,"śledztwo, badanie, dociekanie"
1069,A1,someone,ktoś
1070,B1,mental,"psychiczny, umysłowy, mentalny, stuknięty"
1071,A2,freedom,wolność
1072,A2,sound,"dźwięk, odgłos, brzmienie, przesmyk, cieśnina, sondować, zdrowy, bezpieczny, rozsądny, słuszny, pewny, brzmieć, mocny (pot.), głęboki"
1073,A2,whatever,"cokolwiek, obojętnie co, którykolwiek, cóż, wcale, w ogóle"
1074,B1,laboratory,"laboratorium, pracownia, laboratoryjny"
1075,A2,chinese,"Chińczyk, Chinka, chiński"
1076,A1,sum,"suma, kwota, dodawać"
1077,B1,determination,"determinacja, ustalenie, określenie"
1078,B2,rural,"wiejski, sielski"
1079,A1,ratio,"stosunek, proporcja, relacja"
1080,B1,pattern,"wzór, wykrój, szablon"
1081,B1,concept,"pojęcie, koncepcja"
1082,A1,trees,drzewa
1083,B2,remains,"pozostałość, resztki, szczątki"
1084,A2,negative,"zaprzeczenie, negatyw (np. fotografia), ujemny, negatywny, przeczący, negatywowy"
1085,A1,bar,"belka, pręt, drążek, listwa, sztacheta, sztabka (złota), przeszkoda, bariera, szlaban, krata, ruszt, batonik, baton, adwokatura, bar (lokal), pub, lada (barowa), takt (muzyczny), bar (jednostka ciśnienia), kostka mydła, zaryglować, tarasować, blokować, uniemożliwiać, zabronić"
1086,B1,fuel,"paliwo, opał, napęd, napędzać, podsycać"
1087,B2,publication,"publikacja, wydawnictwo"
1088,A1,hill,"wzgórze, pagórek"
1089,B1,completely,"całkowicie, absolutnie, gruntownie, doszczętnie"
1090,A2,expressed,wyrażony
1091,B1,merely,"tylko, jedynie"
1092,A1,experimental,"eksperymentalny, doświadczalny, badawczy, próbny, awangardowy"
1093,A1,thereof,"z tego, z nich"
1094,B1,improvement,"poprawa, polepszenie, udoskonalenie, ulepszenie, usprawnienie"
1095,B2,relief,"ulga, odciążenie, pomoc, relief, płaskorzeźba, ukojenie"
1096,B1,representative,"przedstawiciel, przedstawicielka, reprezentant, reprezentantka, kongresman, kongresmenka, reprezentatywny, przedstawicielski, reprezentacyjny, charakterystyczny"
1097,A1,sun,słońce
1098,A1,mm,milimetr (mm)
1099,B1,intended,"przeznaczony, zamierzony, planowany"
1100,A1,re,w sprawie
1101,B2,faith,"wiara, zaufanie, ufność, lojalność, oddanie, wyznanie"
1102,A1,speak,"mówić, rozmawiać, konwersować, przemawiać, wygłaszać, wypowiadać, powiedzieć, wyrażać, świadczyć o, posługiwać się (językiem)"
1103,B1,techniques,"technika, metoda, techniki"
1104,A1,european,"europejski, Europejczyk, Europejka"
1105,A2,outside,"zewnętrzny, na zewnątrz, spoza, poza"
1106,B1,appointed,"mianowany, powołany, desygnowany"
1107,B2,secondary,"drugorzędny, wtórny, poboczny"
1108,A2,branch,"gałąź, oddział, odgałęzienie, odgałęziać się"
1109,B1,forth,"naprzód, dalej, z ukrycia"
1110,A1,telephone,"telefon, telefonować, dzwonić"
1111,B1,bonds,"obligacje, więzi, spoiwa"
1112,B2,statistics,"statystyka, statystyki"
1113,B2,previously,"wcześniej, poprzednio"
1114,B1,maintain,"utrzymywać, podtrzymywać, twierdzić, zachowywać"
1115,B1,entirely,"całkowicie, kompletnie, zupełnie"
1116,A1,girl,"dziewczyna, dziewczynka, panna"
1117,A2,gold,"złoto, złoty, złocisty, kolor złoty"
1118,A2,details,"szczegóły, detale"
1119,B1,frequently,często
1120,A2,rock,"skała, kamień, rock, wysepka, skalisty, kamienisty, kołysać, poruszyć"
1121,A1,uses,"zastosowania, użycia, używać"
1122,B1,vice,"imadło, zastępca, wada"
1123,B1,constitution,"konstytucja, ustrój, budowa ciała"
1124,A1,milk,"mleko, doić, wykorzystywać"
1125,A2,represented,"przedstawiony, reprezentowany"
1126,A2,performed,"wykonany, przeprowadzony, przedstawiony"
1127,A2,cash,"gotówka, płatność gotówką, realizować (czek), czek"
1128,B1,comparison,"porównanie, stopniowanie"
1129,B1,aspects,aspekty
1130,A1,interested,"zainteresowany, zafrapowany"
1131,A1,o,"o, zero, och"
1132,B2,living,"życie, żywy, koszty utrzymania, środki do życia, utrzymanie"
1133,A1,fourth,czwarty
1134,A2,coast,"wybrzeże, brzeg, nadbrzeże, pływać wzdłuż wybrzeża, jechać wzdłuż wybrzeża"
1135,A1,boy,"chłopiec, chłopak"
1136,B2,somewhat,"trochę, nieco, w pewnym stopniu, poniekąd"
1137,A1,husband,"mąż, oszczędnie gospodarować"
1138,A2,share,"część, udział, akcja, dzielić, współdzielić, udostępniać, dzielić się, podzielić się"
1139,A1,german,"niemiecki, Niemiec, Niemka"
1140,A1,copy,"kopia, egzemplarz, kopiować, powielać, rozumieć, naśladować"
1141,B2,resistance,"opór, sprzeciw, odporność, rezystancja, ruch oporu, organizacja konspiracyjna"
1142,A2,context,kontekst
1143,B1,despite,"mimo, pomimo, niezależnie od"
1144,A1,speech,"przemówienie, przemowa, mowa, zdolność mówienia"
1145,A1,dry,"suchy, wytrawny, suszyć"
1146,B2,authorized,"upoważniony, autoryzowany, pełnomocny"
1147,B1,removed,"usunięty, odseparowany"
1148,B1,ordinary,"zwykły, zwyczajny, przeciętny"
1149,B1,concentration,"koncentracja, skupienie, stężenie"
1150,B2,whereas,"podczas gdy, natomiast"
1151,A1,quickly,szybko
1152,B2,media,"media, środki masowego przekazu, mass media"
1153,B2,percentage,"procent, odsetek"
1154,B1,relating,"odnoszący się, dotyczący"
1155,A2,herself,"ona sama, samodzielnie, sobie samej"
1156,B1,railroad,"kolej, linia kolejowa"
1157,B1,affected,"dotknięty, poruszony, afektowany"
1158,B1,alternative,"alternatywa, alternatywny"
1159,B1,assets,"aktywa, majątek, zasoby"
1160,A2,popular,"popularny, powszechny"
1161,A1,hot,"gorący, pikantny, atrakcyjny, seksualny, gorąco"
1162,A2,traffic,"ruch drogowy, natężenie ruchu, handel, przewóz, targować się"
1163,B1,governor,"gubernator, zarządca, członek zarządu, naczelnik więzienia"
1164,A1,winter,"zima, zimowy, zimować, przezimować"
1165,A2,doubt,"wątpliwość, wątpić"
1166,B1,pain,"ból, utrapienie, męka, trud, sprawiać ból"
1167,B1,processing,"przetwarzanie, przetwórstwo, przerób"
1168,B2,convention,"konwencja, zjazd, zgromadzenie, konwenans, obrządek"
1169,A1,game,"gra, zabawa, zwierzyna"
1170,A1,stone,"kamień, kamyk, kostka (cukru), pestka, ukamienować"
1171,A2,traditional,tradycyjny
1172,B2,circuit,"obwód, cykl, tor wyścigowy, obwód elektryczny"
1173,A1,brother,brat
1174,A1,owner,"właściciel, właścicielka"
1175,B1,storage,"przechowywanie, magazynowanie, magazyn, pamięć (komputer)"
1176,B1,assistant,"asystent, asystentka, pomocnik, pomocnica, zastępca, pomocniczy"
1177,A2,plate,"talerz, płyta, tablica, tabliczka, taca"
1178,B1,worth,"wartość, wartościowość, użyteczność, wart, zasługiwać na"
1179,A2,style,styl
1180,B1,definition,definicja
1181,A2,african,"afrykański, Afrykanin, Afrykanka"
1182,B2,latter,"drugi (z dwóch), ten drugi, późniejszy"
1183,B1,conclusion,"konkluzja, wniosek"
1184,A2,village,"wieś, wioska"
1185,A1,wrong,"błąd, pomyłka, zły, błędny, niewłaściwy, niesłusznie, niepoprawnie"
1186,B1,damage,"uszkodzenie, szkoda, odszkodowanie, uszkadzać, szkodzić, niszczyć"
1187,A1,radio,"radio, stacja radiowa, medium radiowe, radiowy, nadawać, odbierać, komunikować się (przez radio)"
1188,B1,slightly,"lekko, nieco, trochę"
1189,B1,absence,"nieobecność, brak"
1190,B1,permit,"pozwolenie, przepustka, pozwalać"
1191,A2,married,"żonaty, zamężny, małżeński"
1192,A1,thirty,"trzydzieści, 30"
1193,A2,advanced,zaawansowany
1194,A2,valley,dolina
1195,B1,limit,"granica, limit, ograniczenie, ograniczać"
1196,B2,loan,"pożyczka, zapożyczenie, pożyczać, pożyczyć"
1197,B1,transport,"transport, transportowy, transportować, przewozić"
1198,A1,team,"drużyna, zespół, zaprzęg (zwierząt), połączyć siły, utworzyć zespół"
1199,B2,tons,"tony (jednostka masy), mnóstwo"
1200,A1,memory,"pamięć, wspomnienie"
1201,B1,respectively,odpowiednio
1202,A2,japanese,"japoński, Japończyk, Japonka, język japoński"
1203,B2,components,"komponent, składnik, element, część składowa"
1204,A2,advantage,"przewaga, korzyść, pożytek, walor, zysk, zaleta"
1205,A1,clinical,kliniczny
1206,B1,railway,kolej
1207,B2,manufacturing,"produkcja, wytwarzanie, produkcyjny"
1208,A1,spent,"zużyć, wyczerpać, wydać (pieniądze), spędzić (czas), wyczerpany"
1209,B1,connected,"połączony, powiązany, związany"
1210,A1,hair,"włos, włosy"
1211,A2,principal,"główny, podstawowy, dyrektor (szkoły), rektor (uniwersytetu), mocodawca, zleceniodawca, kapitał, kwota"
1212,A1,accordance,"zgodność, zgodnie (z), w zgodzie"
1213,A2,royal,"królewski, monarchiczny, członek rodziny królewskiej"
1214,B2,sector,"sektor, strefa, wycinek, obszar"
1215,A1,fair,"targi, jarmark, sprawiedliwy, słuszny, sprawiedliwie, jasny (pogoda)"
1216,B1,waste,"odpad, odpady, marnotrawstwo, strata, marnować, marnotrawić, niszczyć, bezwartościowy, odpadowy"
1217,A1,jurisdiction,jurysdykcja
1218,B1,conducted,"przeprowadzony, prowadzony"
1219,B1,session,"sesja, posiedzenie"
1220,A1,britain,Wielka Brytania
1221,B1,experiments,"eksperymenty, doświadczenia"
1222,A1,bottom,"dno, spód, dół, podnóże, sedno, pupa (pot.)"
1223,B1,selection,"selekcja, wybór"
1224,B1,opening,"otwarcie, początek, inauguracja, oferta pracy, debiut (szachy), otwarty, początkowy, przestrzeń, dziura"
1225,B2,yield,"dać, dostarczyć, przynosić, ustąpić, ustępować, poddać się, odstąpić, plon, urobek, wydajność, zwrot, osiadanie gruntu"
1226,B1,extended,"rozszerzony, przedłużony, rozbudowany"
1227,A1,attorney,"adwokat, radca prawny"
1228,B1,stress,"stres, presja, nacisk, naprężenie, akcent, podkreślenie, obciążać, akcentować, podkreślać"
1229,B1,guide,"przewodnik, przewodniczka, oprowadzać, wskazówka, instrukcja"
1230,B1,occurs,"występować, zdarzać się, pojawiać się"
1231,A1,hence,"stąd, w związku z tym, z tego powodu"
1232,A2,argument,"argument, spór, dyskusja"
1233,B1,religion,religia
1234,A1,medicine,"lekarstwo, medycyna"
1235,B1,marked,"oznaczony, wyraźny, znaczący, wyróżniony, naznaczony"
1236,A2,centre,"centrum, środek, centralny, środkowy, centrować, koncentrować (się)"
1237,A2,brown,"brąz, brązowy, brunatny, kasztanowaty, opalony, przyrumienić, zbrązowieć, opalić się"
1238,B1,politics,polityka
1239,A2,printed,"drukowany, wydrukowany"
1240,B1,permanent,"stały, trwały, stabilny, nieprzerwany, ciągły, wieczny"
1241,A1,drawn,narysowany
1242,A2,pacific,"spokojny, pokojowy, pacyficzny"
1243,A1,cm,centymetr (cm)
1244,B1,broad,"szeroki, ogólny, rozległy"
1245,B1,debt,dług
1246,B1,please,"prosić, sprawiać przyjemność, zadowalać, dogadzać"
1247,A1,illinois,Illinois
1248,B2,employer,pracodawca
1249,B1,lay,"kłaść, położyć, znosić (jaja), laicki, laik"
1250,B1,race,"wyścig, rasa, ścigać się, zgłaszać się do"
1251,B1,sex,"płeć, seks, płciowy"
1252,B2,identified,"zidentyfikowany, rozpoznany"
1253,B1,reserve,"rezerwa, zapas, rezerwat, rezerwować, zastrzeżenie, zachować, odraczać, odkładać, powściągliwość"
1254,B1,sort,"rodzaj, typ, gatunek, klasyfikować, sortować, porządkować, segregować"
1255,B2,specified,"określony, wyspecyfikowany"
1256,A1,marriage,"małżeństwo, ślub"
1257,B2,equation,równanie
1258,A1,indian,"Indianin, Indianka, indyjski"
1259,B1,van,"furgonetka, samochód dostawczy"
1260,B1,skin,"skóra, skórka, karnacja, osłona, obdzierać, usuwać naskórek"
1261,B1,season,"sezon, pora roku, seria, przyprawiać"
1262,A1,mouth,"usta, pysk, gęba, ujście, wylot"
1263,B1,combination,"kombinacja, połączenie, mieszanka"
1264,B1,recognized,"rozpoznany, uznany"
1265,A1,ship,"statek, wysyłać"
1266,A1,visit,"wizyta, odwiedziny, pobyt, odwiedzać, wizytować, składać wizytę"
1267,B2,welfare,"opieka społeczna, pomoc społeczna, dobrobyt, zasiłek"
1268,A2,accept,"akceptować, przyjmować, uznawać, zgadzać się, odbierać"
1269,A1,statute,ustawa
1270,A2,attack,"atak, napaść, atakować, napadać"
1271,A2,wish,"chcieć, życzyć sobie, pragnąć, życzenie, żałować (że nie)"
1272,A1,nine,"dziewięć, 9"
1273,B2,submitted,"złożony, przedłożony"
1274,A1,subsequent,"kolejny, następny"
1275,A2,failed,"nieudany, oblać, zawieść"
1276,A2,avoid,"unikać, powstrzymywać się, zapobiegać"
1277,A1,leaders,"liderzy, przywódcy, kierownicy"
1278,A2,ca,"około, mniej więcej"
1279,A2,impossible,"niemożliwy, niewykonalny, nieprawdopodobny, nie do przyjęcia, nieznośny"
1280,B2,extension,"przedłużenie, rozszerzenie, wydłużenie, przedłużacz, prolongata, dobudówka, przybudówka, numer wewnętrzny"
1281,B1,gain,"zyskiwać, zyskać, zdobywać, zdobyć, osiągać, osiągnąć, zysk, korzyść, zdobycz, przyrost, wzrost, wzmocnienie"
1282,B1,largely,"w dużej mierze, przeważnie"
1283,B1,port,"port, przystań, port morski, port lotniczy, otwór, szczelina, brama, burta, wino portowe"
1284,A1,piece,"kawałek, sztuka, moneta, bierka, utwór"
1285,B2,commissioner,komisarz
1286,A2,competition,"rywalizacja, współzawodnictwo, konkurencja, konkurs, turniej"
1287,B1,mexico,Meksyk
1288,A2,official,"oficjalny, urzędowy, służbowy, formalny, biurokratyczny, oficjał, urzędnik"
1289,B1,conflict,"konflikt, spór, zatarg, sprzeczność, walka, kolidować"
1290,B2,detailed,szczegółowy
1291,B2,external,zewnętrzny
1292,B1,engaged,zaręczony
1293,B1,origin,"pochodzenie, początek, źródło, geneza"
1294,A2,bit,"kawałek, bit, trochę"
1295,B1,solid,"solidny, stały, ciało stałe, bryła"
1296,B2,multiple,"wielokrotny, wieloraki, złożony, zbiorowy, wielokrotność"
1297,B1,numerous,liczny
1298,B1,vehicle,pojazd
1299,B1,substantial,"istotny, pokaźny, znaczny"
1300,A2,editor,"redaktor, edytor, montażysta"
1301,B2,adequate,"adekwatny, trafny, odpowiedni, stosowny"
1302,B1,preparation,"przygotowanie, przygotowania, preparacja, przygotowywać"
1303,B1,command,"polecenie, komenda, rozkaz, kierownictwo, dowództwo, rozkazywać, kontrolować"
1304,B1,joint,"staw, połączenie, złącze, spęcie, joint, skręt"
1305,A1,club,"klub, lokal, pałka, maczuga, kij, golfowy"
1306,B1,efficiency,"skuteczność, wydajność, sprawność"
1307,A2,native,"mieszkaniec, mieszkanka, tubylec, autochton, ojczysty, rodzimy, wrodzony"
1308,B1,possibility,możliwość
1309,B1,republic,republika
1310,A1,happened,"zdarzyć się, wydarzyć się"
1311,A1,sat,satelita
1312,B1,documents,dokumenty
1313,B2,scheme,"schemat, ustalenie, plan, projekt"
1314,B2,moral,"morał, moralność, moralny"
1315,B1,combined,"połączony, złożony, łączny"
1316,B1,derived,"pochodny, wyprowadzony"
1317,B1,establishment,"ustalenie, ustanowienie, kierownictwo, zakład, placówka, elita"
1318,A2,deal,"handlować, rozdawać, traktować, poradzić sobie, umowa, transakcja"
1319,A2,usual,"zwyczajny, taki jak zwykle"
1320,A2,citizens,obywatele
1321,A1,thank,"dziękować, podziękować, podziękowanie"
1322,A1,anyone,"ktoś, ktokolwiek, każdy"
1323,A1,everyone,"każdy, wszyscy"
1324,B2,corresponding,"odpowiedni, zgodny, właściwy"
1325,B1,composition,"kompozycja, utwór, układ, skład"
1326,A1,rich,"bogaty, żyzny, zasobny, pożywny"
1327,A1,daughter,córka
1328,B1,signal,"sygnał, zapowiedź, sygnalizować, zapowiadać"
1329,A1,filled,"wypełniony, napełniony"
1330,B1,electrical,elektryczny
1331,A1,counsel,"rada, porada, adwokat, obrońca, doradca, radzić, poradzić"
1332,A1,correct,"poprawny, właściwy, poprawiać"
1333,B2,overall,"ogólny, całkowity, ogólnie, generalnie"
1334,A2,apparently,"najwyraźniej, na pozór"
1335,B1,depth,"głębokość, głębia"
1336,B2,interpretation,interpretacja
1337,A2,attempt,"próba, staranie, zamach, próbować, usiłować"
1338,A1,collected,"zebrany, zgromadzony"
1339,A2,explain,"wyjaśniać, tłumaczyć"
1340,A2,chance,"szansa, okazja, sposobność, przypadek, ryzyko, prawdopodobieństwo, ryzykować"
1341,B1,brief,"krótki, zwięzły, streszczenie, skrót, streścić"
1342,B1,entry,"wpis, zgłoszenie, odprawa, wejście, zapis, hasło"
1343,A2,kingdom,królestwo
1344,A2,improve,"poprawiać, polepszać, doskonalić, ulepszać"
1345,B1,edge,"krawędź, brzeg"
1346,B1,global,"globalny, całościowy, światowy"
1347,B1,injury,"zranienie, obrażenie, uraz"
1348,B1,consumption,"konsumpcja, spożycie, zużycie"
1349,A1,phone,"telefon, dzwonić, telefonować"
1350,B2,grand,"okazały, wielki, ogromny, wspaniały, majestatyczny, tysiąc"
1351,B1,immediate,"natychmiastowy, bezpośredni"
1352,A1,liability,"zobowiązanie, dług, odpowiedzialność, ciężar"
1353,A1,applicable,"odpowiedni, stosowany"
1354,B1,bound,"związany, zobowiązany, granica"
1355,B2,profit,"zysk, profit, odsetek"
1356,A1,mail,"poczta, korespondencja, wysyłać"
1357,A2,contrast,"kontrast, skontrastować"
1358,A1,fast,"szybki, szybko, post, pościć"
1359,B2,relevant,"istotny, odpowiedni, właściwy, związany"
1360,B1,properly,"właściwie, poprawnie, odpowiednio"
1361,A2,canadian,"kanadyjski, Kanadyjczyk, Kanadyjka"
1362,A2,generation,pokolenie
1363,A2,zone,strefa
1364,B1,inches,cale
1365,A1,map,"mapa, kreślić"
1366,A1,bridge,"most, wiadukt, mostek, brydż, łączyć"
1367,B1,laid,"położyć, ułożyć"
1368,A2,appearance,"wygląd, wizerunek, pojawienie się, występ"
1369,B1,moreover,"ponadto, oprócz tego, poza tym"
1370,B1,edition,"wydanie, edycja, redagowanie"
1371,B1,excess,"nadmiar, nadwyżka, nadpłata, nadmierny, dodatkowy"
1372,B1,fall,"jesień, upadek, spadać, upadać, opadać"
1373,B2,concrete,"beton, konkret, betonowy, konkretny"
1374,B1,reality,rzeczywistość
1375,B1,quantity,"ilość, wielkość"
1376,B1,layer,warstwa
1377,B1,proof,"dowód, próba, test, korekta, odbitka próbna, odporny (np. fireproof), stopień zawartości alkoholu, impregnacja"
1378,B1,assumed,"przyjęty, domniemany, przypuszczalny"
1379,B2,gross,"obrzydliwy, ordynarny, grubiański, skandaliczny, odrażający, brutto, całkowity, sumaryczny"
1380,A1,brain,"mózg, umysł"
1381,A1,beautiful,"piękny, wspaniały, świetny"
1382,B1,liquid,"ciecz, ciekły, płynny"
1383,A1,australia,Australia
1384,A2,passage,"korytarz, pasaż, przejście, przewód, ustęp (tekstowy), fragment"
1385,B1,affect,"wpływać, oddziaływać, wywoływać, wzruszać, poruszać, afekt (psychologia)"
1386,A1,window,"okno, okienko, witryna (sklepowa), wystawa"
