id,cefr_level,word,wordpl
1013,B2,neither,"żaden, też, nie, ani"
1025,A2,net,"sieć, siatka, komputerowy, zwłaszcza, Internet, płatność, w, termin, wielościan, łapać, zaplatać, układać, przynieść, dochód, netto"
1024,B2,reaction,reakcja
1008,A1,paragraph,"akapit, ustęp, notatka, notka, dzielić, na"
1028,A2,drug,"lek, narkotyk"
1026,A2,speed,"pędzić, szybkość, prędkość"
1016,A2,image,"obraz, zdjęcie, wizerunek, odwzorowanie, odzwierciedlenie, zobrazowanie, wizja, ucieleśnienie, wyobrażać, przedstawiać, ucieleśniać, odzwierciedlać, odwzorowywać"
1015,B1,variety,"zróżnicowanie, rozmaitość, szeroki, wybór, rodzaj, gatunek, odmiana językowa, odmiana mowy"
1030,A1,glass,"szkło, rzecz, szklanka, kieliszek, lampka, lustro, szyba"
1034,B1,treated,Brak ID w indeksie
1033,A2,mark,"plama, skaza, znaczek, kreska, znak, znamię, stopień, ocena, cel, marka, zaznaczyć, oznaczyć, oceniać, punktować, zaobserwować, zapamiętać"
1036,B1,nuclear,"jądrowy, nuklearny"
1029,B1,appeal,"apelacja, apel, odezwa, wezwanie, zew, urok, apelować, zaapelować, wzywać, zaskarżyć, pociągać"
1018,A2,dead,"martwy, nieżywy, zmarły, zwiędnąć, obumrzeć, zdrętwieć, nieczuły, obojętny, wymrzeć, zepsuty, wyładować, wygasnąć, skonany, zupełny, pośmiertny, zupełnie, nagle, momentalnie, prosto, dokładnie, na, śmierć"
1020,B2,legislation,"legislacja, ustawodawstwo"
1040,A1,dollars,Brak ID w indeksie
1041,A2,entered,Brak ID w indeksie
1027,A2,task,"zadanie, zajęcie, praca, dać, ktoś, do, wykonanie, męczyć, przeciążać"
1043,B1,christian,Brak tłumaczenia
1038,A1,top,"szczyt, wierzchołek, góra, górny, powierzchnia, koszulka, top, bąk, przykrywka, kwark, szczytowy, czubek, przykrywać, uciąć, pobić, rekord, być, dobry, na, pierwszy, przewyższyć, popełnić, samobójstwo"
1035,A2,lack,"niedostatek, brak, niedosyt, cierpieć, z"
1044,A2,film,"cienki, warstwa, taśma, filmowy, film, do, aparatu, nagrywać"
1045,A1,stop,"przerwa, przystanek, głos organowy, znak, zatrzymać, maszyna, zakończyć, zatrzymać się, coś, przerwać, zwyczaj, nałóg"
1042,A1,cut,"ciąć, wycinać, rąbać, kroić, krój, obcięcie, cięcie"
1032,B2,assessment,"oszacowanie, ocena"
1050,A1,introduced,Brak ID w indeksie
1031,A2,gone,Brak tłumaczenia
1047,A1,miss,"panna, chybienie, miss, tęsknić, chybić, nie, trafić, minąć się, zauważyć, przeoczyć, opuszczać, spóźnić się"
1048,B2,revenue,przychód
1053,B2,fiscal,"fiskalny, skarbowy"
1052,A2,prevent,"zapobiegać, uniemożliwiać, przeszkadzać"
1049,B1,election,wybory
1051,A2,summary,streszczenie
1056,B2,urban,miejski
1037,A2,arms,"broń, uzbrojenie, herb"
1054,A2,thousand,tysiąc
1055,A1,picture,"obraz, obrazek, zdjęcie, film, kino, piękny, widok, uosobienie, wzorcowy, przykład, wyobrażać sobie, opisywać, przedstawiać"
1061,B2,compensation,"kompensacja, wyrównanie, rekompensata, kompensata, rozliczenie, odszkodowanie"
1046,A1,sold,Brak tłumaczenia
1059,B2,evaluation,"obliczanie, ewaluacja, ocena, badanie"
1063,B2,purchase,"zakup, kupować"
1064,A2,square,"kwadrat, skwer, drugi, potęga, kwartał, kątownik, nudziarz, pole, kwadratowy, zbilansowany, wyrównany, pełny, uczciwy, pod, kąt prosty, prosto, na, wprost, uczciwie, podnosić, do, prostować, regulować, godzić, zgadzać się"
1057,B2,soviet,"sowiecki, radziecki, rada"
1058,B2,potential,"potencjał, potencjalny"
1069,B1,network,sieć
1060,B1,eastern,wschodni
1070,B1,investigation,"śledztwo, badanie, dociekanie"
1072,B1,mental,"psychiczny, umysłowy, mentalny, stuknięty"
1067,A1,remember,"pamiętać, zapamiętać, nie, zapominać, pozdrowić, przypomnieć"
1068,A2,myself,"się, siebie, sobie, sam, mnie, mię, mi, mną, ja"
1071,A1,someone,"ktoś, szczególny"
1074,A2,sound,"dźwięk, pojedynczy, odgłos, przesmyk, wąski, zatoka, cieśnina, zasięg, głos, sonda, fonia, brzmienie, brzmieć, sondować, zdrowy, nietknięty, rozsądny, słuszny, pewny, bezpieczny, mocny, głęboki, głęboko, mocno"
1062,A1,standing,"pozycja, reputacja, znaczenie, okres, trwanie, stały, trwały, niezmienny"
1065,A2,labour,"ciężko, pracować, robocizna, nakład, praca, poród, siła robocza, labourzystowski, związać, z, brytyjski, partia"
1079,A1,sum,"suma, kwota, dodawać"
1073,A2,freedom,wolność
1066,B1,foundation,"fundacja, ufundowanie, fundament, podkład, węza"
1080,B2,rural,"wiejski, sielski"
1075,A2,whatever,"cokolwiek, obojętnie, co, którykolwiek, cóż, co też, wcale, w ogóle"
1084,A1,trees,Brak ID w indeksie
1085,A2,negative,"zaprzeczenie, negatyw, wielkość, ujemny, negatywny, przeczący, negatywowy"
1086,A1,bar,"belka, drążek, poprzeczka, sztacheta, sztabka, zasuwa, bariera, przeszkoda, szlaban, krata, ruszt, baton, adwokatura, prawnik, bar, lada, w, lokal, słupek, zakaz, pasek, ławica, przybrzeżny, takt, smuga, zaryglować, tarasować, zablokować, zagrodzić, zabronić, oprócz, z wyjątkiem, poza"
1082,B1,pattern,"wzór, wykrój, szablon"
1077,B1,laboratory,"laboratorium, pracownia, laboratoryjny"
1083,B1,concept,"pojęcie, koncepcja"
1088,A1,hill,"wzgórze, pagórek"
1090,A1,experimental,"eksperymentalny, doświadczalny, badawczy, próbny, awangardowy"
1076,A1,wrote,Brak tłumaczenia
1087,B1,fuel,"paliwo, opał, napędzać, podsycać"
1089,B1,merely,"tylko, jedynie"
1039,A2,accepted,"ogólnie, przyjęty"
1095,A1,sun,słońce
1097,A1,re,Błąd przetwarzania
1094,B1,representative,"przedstawiciel, reprezentant, przedstawicielka, reprezentantka, kongresman, reprezentatywny, charakterystyczny, przedstawicielski"
1081,A1,ratio,"stosunek, proporcja, relacja"
1093,B2,relief,"ulga, pomoc, w potrzebie, płaskorzeźba, relief"
1101,B1,techniques,Brak ID w indeksie
1100,A1,speak,"mówić, rozmawiać, konwersować, przemawiać, wygłaszać, przemówienie, powiedzieć, wypowiadać, wyrażać, świadczyć, o, uczucie, specyficzny, język, żargon"
1103,A2,outside,"za, zewnętrzny, na zewnątrz, strona"
1092,B1,improvement,"poprawa, polepszenie, udoskonalenie, ulepszenie, usprawnienie"
1078,A2,chinese,Brak tłumaczenia
1099,B2,faith,"wiara, zaufanie, ufność, lojalność, oddanie, dotrzymywanie, obietnica, wyznanie"
1091,A1,thereof,"ten, on"
1106,A2,branch,"gałąź, oddział, odgałęzienie, odgałęziać się"
1109,A1,telephone,"telefon, telefonować, dzwonić"
1110,B1,bonds,Brak ID w indeksie
1105,B2,secondary,"drugi, drugorzędny, wtórny, ktoś, lotka, tylny, obrońca"
1108,B1,forth,"naprzód, dalej, na, widok, z, ukrycie"
1111,B2,statistics,statystyka
1112,B2,previously,"poprzednio, wcześnie"
1115,A2,gold,"złoto, złoty, kolor, złoty medal"
1116,A2,details,Brak ID w indeksie
1096,B1,intended,"przeznaczony, stworzyć"
1114,A1,girl,"dziewczyna, dama, w, karty"
1102,A1,european,Brak tłumaczenia
1120,B1,constitution,"konstytucja, budowa ciała"
1121,A1,milk,"mleko, doić, wykorzystywać"
1118,A2,rock,"skała, kamień, rock, kostka, lód, wysepka, skalisty, wyspa, kołysać, poruszyć, być, świetny, kamienny, rockowy"
1113,B1,maintain,"utrzymywać, twierdzić, podtrzymywać"
1117,B1,frequently,często
1125,B1,aspects,Brak ID w indeksie
1119,B1,vice,"imadło, wada, zastępca, wice-, zamiast, w miejsce"
1126,A1,fourth,czwarty
1124,B1,foot,"stopa, spód, kopać"
1122,A2,cash,"gotówka, realizować, czek"
1107,A1,mary,Brak tłumaczenia
1123,B1,comparison,"porównanie, stopniowanie"
1132,A1,smaller,Brak ID w indeksie
1128,A1,boy,"chłopiec, chłopak"
1133,A1,german,"przyrodni, blisko, spokrewniony, bliski, krewny"
1127,A2,coast,"wybrzeże, brzeg, morze, pływać, wzdłuż, jechać, rozpęd, robić, coś, bez, zaangażowanie"
1134,A1,copy,"kopia, egzemplarz, kopiować, rozumieć, przepisywać, naśladować"
1130,A1,husband,"mąż, zarządzać, korzystać, oszczędnie, z, coś, uprawiać, kształcić, rozwijać"
1138,A1,speech,"przemówienie, przemowa, mowa, zdolność, mówienie"
1098,A1,ohio,Brak tłumaczenia
1140,B1,removed,Brak ID w indeksie
1131,A2,share,"część, udział, w, spółka, dzielić, współdzielić, używać, wspólnie, dzielić się, coś, z, ktoś, podzielać, podzielić się, powiedzieć, zakomunikować"
1141,B1,ordinary,"zwykły, zwyczajny"
1135,B2,resistance,"opór, przeciwko, coś, tarcie, rezystancja, podziemny, organizacja, walczyć, o, wolność, od, okupant"
1142,B1,concentration,"koncentracja, skupienie"
1139,A1,dry,"suchy, wytrawny, położyć, bez, zaprawa, murarski, suszyć"
1136,A2,context,kontekst
1129,B2,somewhat,"trochę, nieco, w pewnym stopniu, poniekąd, coś"
1144,A1,quickly,szybko
1137,B1,despite,"mimo, pomimo, niezależnie od, przekora"
1104,B1,appointed,mianowany
1149,A2,herself,"się, siebie, sobie, sama, jej, ona, ją, nią"
1152,B1,alternative,"alternatywa, alternatywny"
1143,B2,whereas,"podczas gdy, preambuła, stwierdzenie, warunkowy"
1145,A1,stood,Brak tłumaczenia
1147,B2,percentage,"liczba, procent"
1154,A2,popular,"popularny, powszechny"
1155,A1,hot,"gorący, pikantny, taki, który, mieć, gorączka, atrakcyjny, seksualnie, gorąco"
1146,B2,media,"środki masowego przekazu, media, mass media"
1156,A2,traffic,"ruch, wymiana, towarowy, handel, handlować, targować się"
1158,A1,winter,"zima, ozimy, zimować, przezimować"
1150,B1,railroad,kolej
1161,B2,convention,"konwencja, zjazd, zgromadzenie, konwenans, spotkanie, zebranie, kongres"
1160,B1,pain,"ból, utrapienie, wysiłek, sprawiać"
1159,A2,doubt,"wątpliwość, wątpić"
1151,B1,affected,"sztuczny, udawać, afektowany, dotknięty"
1164,A2,traditional,tradycyjny
1166,A1,brother,"brat, brat zakonny, kompan, kolega"
1162,A1,game,"gra, zwierzyna, dziczyzna, chętny, po partii"
1163,A1,stone,"kamień, pestka, kamienować, ukamienować, drylować"
1157,B1,governor,"gubernator, członek, zarząd, naczelnik, więzienie"
1171,A2,paris,Brak ID w indeksie
1167,A1,owner,"właściciel, właścicielka"
1170,B1,worth,"wartość, wartościowość, przydatność, użyteczność, wart, o, konkretny, posiadać, suma, pieniądz, zasłużyć, na, coś, wartościowy"
1173,B1,definition,definicja
1169,A2,plate,"talerz, płyta, tablica, tabliczka, zastawa, stołowy, płytka, tarczka, taca, platerować, obkładać"
1168,B1,storage,"przechowywanie, magazynowanie, magazyn, pamięć"
1174,B1,medium,"średni, pośredni, pośredniczyć, średnio, wysmażyć, medium, podłoże, pożywka"
1175,A2,african,Brak tłumaczenia
1165,B2,circuit,"obwód, cykl"
1177,B1,conclusion,"konkluzja, wniosek"
1181,A1,radio,"radio, wiadomość, komunikat, otrzymać, droga, radiowy, nadawać, przez, komunikować się, z, ktoś"
1178,A2,village,"wieś, wioska"
1183,A2,send,"posyłać, przesyłać, wysyłać, nadawać"
1172,A2,style,styl
1176,B2,latter,"ostatni, jeden, z, dalszy, kolejny, późniejszy, niedawny"
1179,A1,wrong,"zło, błąd, omyłka, zły, błędny, nie, ten, niewłaściwy, nieodpowiedni, tak, w, źle"
1180,B1,damage,"uszkodzenie, szkoda, odszkodowanie, uszkadzać, szkodzić, niszczyć"
1184,B1,absence,"nieobecność, brak"
1186,A2,married,"żonaty, zamężny, małżeński"
1187,A1,thirty,"trzydzieści, 30"
1182,B1,slightly,"lekko, nieco, trochę"
1192,B2,tons,Brak ID w indeksie
1189,A2,valley,dolina
1194,A2,japanese,Brak ID w indeksie
1195,B2,components,Brak ID w indeksie
1153,B1,assets,aktywa
1185,B1,permit,"pozwalać, pozwolenie, przepustka"
1193,A1,memory,"pamięć, wspomnienie"
1190,B2,loan,"pożyczka, zapożyczenie"
1196,A2,advantage,"przewaga, korzyść, pożytek, walor, profit, zaleta"
1199,B1,railway,kolej
1188,A2,advanced,zaawansowany
1148,A1,richard,Brak tłumaczenia
1191,A1,team,"drużyna, zespół, klucz, ptak, stado, koń, utworzyć"
1202,A2,avoid,"unikać, powstrzymywać się, zapobiegać"
1203,A1,hair,włos
1205,A2,royal,"królewski, członek, rodzina"
1206,B2,sector,"sektor, strefa, wycinek, koło"
1204,A2,principal,"główny, rektor, uczelnia, dyrektor, szkoła, dyrektorka, szef, pryncypał, mocodawca, zleceniodawca, kwota, odtwórca, rola"
1210,B1,conducted,Brak ID w indeksie
1209,A1,jurisdiction,jurysdykcja
1212,A1,britain,Brak ID w indeksie
1197,A1,clinical,kliniczny
1211,B1,session,sesja
1215,B1,extended,Brak ID w indeksie
1200,B2,manufacturing,produkcja
1201,A1,spent,"zużyć, wyczerpać"
1208,B1,waste,"marnować, zmarnować, zmarnotrawić, strwonić, zniszczyć, bezwartościowy, wybrakowany, odpadkowy, pustynny, opustoszały, pustynia, pustkowie, bezludzie, marnotrawstwo, nieużytek, strata, odpadek, niszczenie, trwonić, odchody"
1216,A1,attorney,"prawnik, adwokat, pełnomocnik, przedstawiciel, rzecznik"
1207,A1,fair,"targ, targowisko, jarmark, targi, wesołe miasteczko, prawy, sprawiedliwy, słuszny, fair, piękny, jasny, słusznie, sprawiedliwie, wygładzić, wyrównać, lub, połączyć, tak, aby, otrzymać, gładki, powierzchnia"
1220,A2,argument,"spór, sprzeczka, dyskusja, argument"
1213,A1,bottom,"dno, spód, dół, pupa, tyłek, podnóże, siedzenie, szary, koniec, sedno, spodni, dolny, niski, sięgać"
1221,B1,religion,religia
1217,B1,stress,"siła, działanie, uwydatnienie, naprężenie, napór, presja, ciśnienie, przycisk, akcent, stres, podkreślenie, akcentować, zaakcentować, podkreślać, zaznaczać, wypunktować, uwydatniać, obciążyć"
1225,A2,printed,Brak ID w indeksie
1198,A2,goes,Brak tłumaczenia
1224,A2,brown,"brąz, brązowy, brunatny, kasztanowaty, opalony, przyrumienić, zbrązowieć, opalić się"
1218,B1,guide,"przewodnik, przewodniczka, oprowadzać"
1222,A1,medicine,"medycyna, lekarstwo"
1228,A2,pacific,"spokojny, pokojowy, pacyficzny"
1223,A2,centre,"centrum, środek, nadzienie, centralny, środkowy, centrować, umieszczać, w, ześrodkowywać, koncentrować, dośrodkowywać"
1232,A1,illinois,Brak ID w indeksie
1214,B2,yield,"odstąpić, ustąpić, poddać się, ugiąć się, dawać, w, wynik, zapewniać, produkować, przynosić, produkt, plon, urobek, wydajność, zwrot, osiadanie, grunt"
1231,B1,please,"podobać się, sprawiać, przyjemność, zadowalać, dogadzać, prosić"
1233,B1,lay,"kłaść, znosić, obstawiać, uprawiać, seks, z, laicki, nieprofesjonalny, amatorski, ballada, numerek, bzykanko, dupa, gach"
1230,B1,debt,dług
1237,B2,identified,Brak ID w indeksie
1219,A1,hence,"stąd, w związku z tym, z tego powodu, dlatego, z, to, miejsce, tego, źródło"
1239,B1,sort,"rodzaj, typ, gatunek, klasa, sortowanie, segregować, porządkować, sortować, klasyfikować, doprowadzać, do, ład"
1240,B2,specified,Brak ID w indeksie
1235,B1,sex,"płeć, seks"
1226,B1,permanent,"stały, trwały, stabilny, permanentny, nieprzerwany, ciągły, wieczny, statecznik"
1242,B2,equation,równanie
1244,A1,highest,Brak ID w indeksie
1245,B1,van,"samochód, dostawczy, furgonetka"
1234,B1,race,"wyścig, rasa, nurt, prąd, ścigać się, zgłaszać, do"
1229,B1,broad,"szeroki, posiadający, określony, szerokość, silnie, regionalny, welaryzowany, nie, palatalizowany, prostytutka, kobieta, dziewczyna, płytki"
1243,A1,indian,Brak tłumaczenia
1249,B1,combination,"kombinacja, łączenie, wiązanie, połączenie, mieszanka"
1250,B1,recognized,Brak ID w indeksie
1227,A1,drawn,"z, oznaka, zakończyć, remis, zaciągnąć"
1248,A1,mouth,"usta, ujście, wylot, gęba, głosić, wygłaszać, gadać"
1241,B1,marriage,"małżeństwo, ślub"
1252,A1,visit,"wizyta, odwiedziny, pobyt, wizytacja, inspekcja, odwiedzać, składać wizytę, zwiedzać, przeprowadzić, wizja lokalna, ukarać, pomścić"
1246,B1,skin,"skóra, skin, skinhead, bukłak, kożuch, poszycie, łupina, osłona, otulina, skórka, karnacja, obdzierać, ze, obierać, pozbawić, wszystek, pieniądz, pokryć, ocierać, naskórek"
1247,B1,season,"pora roku, sezon, seria, przyprawiać, zaprawić w boju"
1251,A1,ship,"statek, jednostka, pływać, fanfik, zawierać, opis, romantyczny, relacja, bohater, transportować, swatać"
1254,A1,rose,"róża, róż, różowy, różany"
1259,B2,submitted,Brak ID w indeksie
1258,A1,nine,"dziewięć, 9, godzina, dziewiąty, dziewiątka, dziewięciolatek, dziewięciolatka, pistolet, półautomatyczny, kaliber"
1261,A2,failed,Brak ID w indeksie
1262,A1,leaders,Brak ID w indeksie
1256,A2,attack,"atak, natarcie, atakować, napadać"
1238,B1,reserve,"rezerwa, zapas, powściągliwość, zastrzeżenie, wyjątek, rezerwat przyrody, rezerwować, zarezerwować, zachować, w, zastrzegać, zastrzec, odraczać, odkładać, zawieszać"
1257,A2,wish,"chcieć, żałować, że, nie, życzyć, sobie, pragnąć, życzenie, pragnienie"
1265,B2,extension,"przedłużenie, rozszerzenie, wydłużenie, przedłużacz, prolongata, dobudówka, przybudówka, numer, wewnętrzny"
1263,A2,ca,Brak tłumaczenia
1268,B1,port,"port, otwór, szczelina, brama, lewy, burta, statek, lub, strona, samolot, wino, torba, walizka, przenosić"
1253,B2,welfare,"pomoc społeczna, opieka społeczna, dobrobyt, dobro, pomyślność, zasiłek, socjal"
1269,A1,piece,"kawałek, bierka, sztuka, drobny, moneta, gnat, utwór"
1266,B1,gain,"zyskiwać, zyskać, zdobywać, zdobyć, osiągać, osiągnąć, zysk, korzyść, zdobycz, przyrost, wzrost, wzmocnienie"
1272,A1,mexico,Brak ID w indeksie
1273,A1,older,Brak ID w indeksie
1271,A2,competition,"rywalizacja, współzawodnictwo, konkurencja, konkurs, turniej"
1255,A1,statute,statut
1276,A1,greatest,Brak ID w indeksie
1264,A2,impossible,"niemożliwy, niewykonalny, nieprawdopodobny, nie, do, przyjęcia, nieznośny"
1274,A2,official,"oficjalny, urzędowy, służbowy, formalny, biurokratyczny, oficjał, urzędnik"
1260,A1,subsequent,"następny, kolejny"
1275,B1,conflict,"konflikt, spór, zatarg, sprzeczność, walka, ścierać się, kolidować, konfliktować"
1280,A2,bit,"kawałek, bit, wędzidło, wiertło, trochę"
1282,A1,christ,Brak ID w indeksie
1283,B2,multiple,"wielokrotny, wieloraki, złożony, wielobranżowy, zbiorowy, wielokrotność"
1270,B2,commissioner,komisarz
1285,B1,vehicle,pojazd
1278,B2,external,zewnętrzny
1281,B1,solid,"solidny, stały, bryła, ciało stałe, ubranie, o, jednolity"
1287,A2,editor,"redaktor, edytor, montażysta"
1289,A1,jesus,Brak ID w indeksie
1236,A1,boston,Brak tłumaczenia
1288,B2,adequate,"adekwatny, trafny, odpowiedni, stosowny"
1290,B1,command,"polecenie, komenda, rozkaz, kierownictwo, dowództwo, kontrola, rozkazywać, kontrolować"
1292,A1,club,"klub, lokal, pałka, maczuga, kij, golfowy, trefl, zdzielić, ktoś"
1279,B1,engaged,zaręczony
1294,A1,hon,Brak tłumaczenia
1295,A2,native,"mieszkaniec, mieszkanka, tubylec, autochton, ojczysty, tubylczy, rdzenny, wrodzony, rodzimy, występować"
1297,A1,happened,Brak ID w indeksie
1284,B1,numerous,liczny
1299,B1,documents,Brak ID w indeksie
1298,A1,sat,satelita
1277,A1,st,pst
1302,B1,derived,Brak ID w indeksie
1286,B1,substantial,"istotny, pokaźny, znaczny"
1304,A2,citizens,Brak ID w indeksie
1301,B2,moral,"morał, moralność, moralny"
1303,A2,deal,"handlować, rozdzielać, rozdawać, traktować, poradzić sobie, zajmować się, odnosić się, umowa, porozumienie, transakcja, rozdanie, rzecz, z, miękki, duży, ilość, masa"
1300,B2,scheme,"schemat, ustalenie, plan, projekt"
1267,A1,virginia,Brak tłumaczenia
1296,B1,republic,republika
1309,B1,composition,"kompozycja, utwór, komponowanie, układ, ułożenie, skład, esej, wypracowanie, referat"
1306,A1,anyone,"ktoś, ktokolwiek, każdy"
1312,B1,signal,"sygnał, zapowiedź, sygnalizować, zapowiadać, wyraźny, znaczący, znaczny, ogromny"
1313,A1,filled,Brak ID w indeksie
1293,B1,efficiency,"skuteczność, wydajność, sprawność, kawalerka"
1291,B1,joint,"staw, połączenie, złącze, styk, joint, skręt, cios, spękanie, więzienie, pierdel, złączony, połączony"
1311,A1,daughter,córka
1307,A1,everyone,"każdy, wszyscy"
1310,A1,rich,"bogaty, żyzny, pożywny, zasobny"
1305,A1,thank,"dziękować, podziękować, podziękowanie"
1319,B2,interpretation,interpretacja
1315,A1,correct,"poprawny, bezbłędny, właściwy, poprawiać"
1322,A2,chance,"szansa, okazja, sposobność, przypadek, traf, ryzyko, prawdopodobieństwo, ryzykować, przypadkowy"
1316,B2,overall,"kostium, kitel, generalny, całkowity, ogólnie, generalnie, całkowicie"
1321,A2,explain,"wyjaśniać, tłumaczyć"
1320,A2,attempt,"próba, staranie, zamach, próbować, usiłować"
1323,B1,brief,"krótki, zwięzły, streszczenie, skrót, wydarzenie, streścić, złożyć, raport"
1314,A1,counsel,"rada, porada, adwokat, obrońca, doradca, radzić, poradzić"
1325,A2,kingdom,królestwo
1327,B1,global,"globalny, całościowy, światowy"
1318,B1,depth,"głębokość, głębia, głąb, odległość, od, powierzchnia, do, dno, intensywność, złożoność, lub, istotność, coś"
1308,B2,corresponding,"odpowiedni, zgodny, właściwy"
1317,A2,apparently,"najwyraźniej, na, pozór"
1331,B2,grand,"okazały, wielki, ogromny, wspaniały, dostojny, wybitny, szlachetny, świetny, majestatyczny, tysiąc"
1334,B2,profit,"zysk, profit, odsetek, przynosić"
1329,B1,consumption,"konsumpcja, spożycie, zużycie, suchoty"
1328,B1,injury,"zranienie, skaleczenie, rana, uraz, obrażenie"
1337,A1,fast,"post, cuma, coś, lub, ktoś, stać, nieruchomo, pościć, zablokować, zablokować się, utknąć, szybki, przymocowany, zablokowany, odporny, trwały, szybko"
1338,A1,joseph,Brak ID w indeksie
1330,A1,phone,"telefon, głoska, dzwonić, telefonować"
1324,B1,entry,"wpis, zgłoszenie, do, odprawa, celny, wejście, wjazd, wlot, zapis, pozycja, hasło, w, słownik"
1326,B1,edge,"krawędź, brzeg"
1342,A2,zone,strefa
1343,B1,inches,Brak ID w indeksie
1341,A2,canadian,Brak tłumaczenia
1332,A1,liability,"zobowiązanie, dług, skłonność, odpowiedzialność, ciężar, przeszkoda"
1345,A1,bridge,"most, wiadukt, mostek, mostek kapitański, grzbiet, nos, podstawek, brydż, łączyć, przerzucać, nad, brydżowy"
1344,A1,map,"mapa, kreślić"
1336,A2,contrast,"kontrast, skontrastować, tworzyć"
1349,A1,largest,Brak ID w indeksie
1335,A1,mail,"poczta, korespondencja, kolczuga, wysyłać"
1333,B1,bound,"skakać, pędzić, skok, ograniczać, wyznaczać, granica, być, sus, ograniczenie, kres, związać, spętać, obietnica, prawo, umowa, itp., gotowy, przygotować, pewny, mieć, zdeterminować, przyszłość, oprawić, aby, zacząć, kierować się, na, przeznaczyć, dla"
1339,B2,relevant,"istotny, odpowiedni, właściwy, związany, z, coś, dany, właśnie, omawiać"
1353,B2,concrete,"beton, konkret, betonowy, konkretny"
1352,B1,fall,"jesień, upadek, spadać, upadać, opadać"
1340,B1,properly,"właściwie, poprawnie, odpowiednio"
1346,B1,laid,Brak tłumaczenia
1350,B1,edition,"wydanie, edycja, edytowanie, redagowanie"
1358,B1,assumed,Brak ID w indeksie
1359,A1,johnson,Brak ID w indeksie
1347,B1,moreover,"ponadto, oprócz tego, poza tym"
1361,A1,brain,"mózg, umysł"
1351,B1,excess,"nadmiar, nadwyżka, nadpłata, udział, własny, nadmierny, dodatkowy"
1354,B1,reality,rzeczywistość
1364,A1,australia,Brak ID w indeksie
1355,B1,quantity,ilość
1362,A1,beautiful,"piękny, wspaniały, świetny"
1365,A2,passage,"korytarz, pasaż, przejście, przewód, ustęp, tekst"
1367,A1,lady,"dama, pani, małżonka, ukochany, gospodyni, kobieta"
1366,A1,window,"okno, okienko, wystawowy, wystawa, sklepowy"
1360,B2,gross,"tłusty, wstrętny, gruby, obleśny, obrzydliwy, ohydny, ordynarny, grubiański, skandaliczny, brutto, całkowity, sumaryczny"
1363,B1,liquid,"ciecz, ciekły, płynny"
1356,B1,layer,warstwa
1357,B1,proof,"dowód, test, próba, korekta, odbitka, korektorski, zawartość, alkohol, odporny, impregnować, wyciszać, garować"
1370,A1,green,"zielony, przyjazny, dla, środowisko, ekologiczny, zrobić, z, charakteryzować, się, łagodny, młodzieńczy, pełen, wigor, niedojrzały, młody, surowy, świeży, nowy, naiwny, łatwowierny, nie-, wyrafinowany, niezłożony, zieleń, teren, łąka, trawnik, warzywo, pozielenieć, zazielenić"
1369,B1,typical,"typowy, charakterystyczny"
1375,A1,supreme,"wysoki, ważny, wyjątkowy"
1374,B1,cancer,nowotwór złośliwy
1373,B2,testimony,zeznanie
1378,A1,talk,"rozmowa, wykład, pogadanka, plotka, gadanina, pustosłowie, sposób, mówienie, rozmawiać, porozmawiać, porozumiewać się, przesyłać, informacja"
1376,B1,dependent,"zależny, uzależniony, uwarunkowany, podrzędny"
1377,A2,mining,"górnictwo, kopalnictwo, górniczy"
1368,A2,suitable,"wystarczający, właściwy, pasujący, odpowiedni"
1381,B1,instruction,"instrukcja, polecenie, dyrektywa, przepis, wskazówka, instruktaż, szkolenie, przeszkolenie, nauczanie, wykształcenie"
1371,B2,territory,terytorium
1379,B2,aircraft,"samolot, lotnictwo"
1372,A2,meant,Brak tłumaczenia
1387,B1,recommended,Brak ID w indeksie
1348,A1,peter,"penis, zanikać"
1386,B1,proportion,"stosunek, proporcja, odsetek, liczba, ilość"
1390,A2,salt,"sól, kuchenny, solić, słony, zasolić"
1380,A2,museum,muzeum
1383,A1,protein,"proteina, białko, proteinowy, białkowy"
1382,A2,fresh,"świeży, rześki, nowy, bezczelny"
1394,B2,divided,Brak ID w indeksie
1385,B1,mechanical,"mechaniczny, bezwiedny"
1396,A1,skills,Brak ID w indeksie
1397,B1,consumer,"konsument, klient"
1398,B2,carbon,węgiel
1384,A1,density,gęstość
1400,A2,silver,"srebro, kolor, srebrny, medal, posrebrzać"
1392,A2,exactly,"dokładnie, właśnie"
1402,B1,pounds,Brak ID w indeksie
1388,A2,fell,"ścinać, powalać, kamienisty, wzgórze, rodzaj, szew, wrzosowisko, rasa, kuc, skóra, zwierzęcy, okrutny"
1393,B1,channel,"kanał, koryto, telewizyjny, kierować, kanalizować"
1405,A2,consists,Brak ID w indeksie
1391,B2,finance,"finanse, fundusze, finansować, sfinansować"
1389,A2,understood,Brak tłumaczenia
1403,A2,shape,"kształt, figura, forma, kształtować, formować, w kształcie"
1395,B1,primarily,"pierwotnie, początkowo, przede wszystkim"
1401,B1,philosophy,"filozofia, system, wartość, i, przekonanie"
1410,A1,message,"wiadomość, wieść, przesłanie, przekaz"
1408,A2,crime,"przestępstwo, zbrodnia, przestępczość"
1407,B1,desire,"ochota, chęć, pragnienie, pożądanie, pragnąć, pożądać"
1414,A1,louis,Brak ID w indeksie
1415,B1,proved,Brak ID w indeksie
1399,A2,search,"szukać, poszukiwać, przeprowadzać, rewizja, szukanie, poszukiwanie, przeszukanie"
