id,cefr_level,word,wordpl
1013,B1,reduced,
1014,A1,ago,temu; 5 minut temu
1015,B1,iron,żelazo; żelazko; żelazny; nieugięty; prasować; wygładzać; pokonywać
1016,A2,allowed,
1017,A2,interests,
1018,A1,born,urodzony; rodzić się; narodzić się
1019,A1,peace,
1020,B1,complex,skomplikowany; kompleks; zespół; kompleks; about; wobec; co do
1021,A1,senate,senat
1022,A2,plans,
1023,A1,built,zbudowany
1024,B1,relative,stosunkowy; relatywny; odpowiedni; względny; odnośnie; to; do; krewny
1025,A2,opportunity,sposobność
1026,B1,chemical,chemiczny; substancja chemiczna
1027,B1,coal,węgiel
1028,A2,apply,zgłaszać swoją kandydaturę; zgłaszać kandydaturę; for; na; to; do; zabierać; oneself to sth; się do czegoś; stosować; oneself to sth; się do czegoś; odnosić się; to; do; stosować
1029,A1,amendment,poprawka; to; do
1030,B1,southern,południowy
1031,A2,meaning,znaczenie; sens
1032,A1,everything,wszystko
1033,B1,immediately,natychmiast; od razu jak; od razu; bezpośrednio
1034,B1,distance,odległość; oddalenie; odseparowywać; w oddali
1035,A1,teachers,
1036,A1,seven,siedem
1037,A2,behavior,
1038,B2,mass,
1039,B2,executive,wyższy urzędnik; menadżer; egzekutywa; organ wykonawczy; zarządzający; wykonawczy
1040,A2,police,policja; chronić siłami policji; chronić; policjant; komisariat
1041,A2,nation,naród; kraj
1042,A1,charles,
1043,A2,reached,
1044,A1,island,wyspa
1045,A2,educational,edukacyjny
1046,B1,either,jeden z dwóch; jeden; któryś; of; z; weź jeden z nich; każdy; jakikolwiek; of; z; można wziąć jakikolwiek; żaden; nie chce żadnego; także; też; oni także nie umieją pływać; oba; znajdują się po obu stronach pomieszczenia; albo ... albo ...; w każdym bądź razie
1047,A2,mentioned,
1048,A2,lot,
1049,A2,follow,podążać za; podążać; iść za; iść; następować; wynikać; iść; a path; ścieżką; wędrować; stosować się do; orientować się; sth; w czymś; śledzić; jak następuje; w następujący sposób; badać; dołożyć; sth up with sth; coś do czegoś
1050,A1,discussed,
1051,A1,mr,
1052,A2,functions,
1053,B2,senator,senator
1054,B1,bureau,sekretarzyk; komoda; biuro; urząd; filia
1055,A1,sec,
1056,A1,start,zaczynać się; zaczynać; rozpoczynać pracę; rozpoczynać; as sb; jako ktoś; startować; zakładać; zapuszczać; uruchamiać; wzdrygiwać się; podskakiwać; początek; start; wzdrygnięcie się; przede wszystkim; zaczynać; naprowadzać kogoś na coś; naprowadzać na coś; zabierać się; sth; za coś; zakładać; zaczynać; zapuszczać
1057,A1,friends,
1058,B1,commercial,handlowy; finansowy; komercyjny; na dużą skalę; reklama
1059,A2,led,
1060,B2,institutions,
1061,A1,met,
1062,A2,hold,
1063,A1,giving,
1064,A2,sample,próba; próbka; próbować
1065,A1,machine,maszyna; aparat; obrabiać maszynowo; obrabiać; karabin maszynowy
1066,A2,strength,siła; potęga; moc; silny punkt; wytrzymałość
1067,B2,index,indeks; indeksować; palec wskazujący
1068,A1,started,
1069,A1,sections,
1070,B1,progress,postępy; postęp; przebieg; tok; postępować naprzód; przechodzić; to sth; do czegoś; w toku
1071,A2,ability,zdolność; możliwość; jak najlepiej można
1072,A1,live,żyć; mieszkać; prowadzić; spędzać; zmazywać; przeżywać; przetrwać; żywić się; trwać; dotrzymywać; spełniać; żywy; bezpośredni; pod napięciem; uzbrojony; na żywo
1073,B1,measures,
1074,A1,plaintiff,powód
1075,A2,impact,uderzenie; wpływ; wrażenie
1076,A2,facts,
1077,B1,economy,gospodarka; ekonomia; oszczędność; oszczędny; tani; najtańsza klasa; oszczędzać; robić oszczędności
1078,A1,differences,
1079,A1,collection,kolekcja; zbiór; zbiorowisko; zbiórka; ściąganie; odbieranie; zbiórka; kolekta
1080,A1,noted,znany; for; z
1081,A2,designed,
1082,B1,positive,absolutnie pewny; about; co do; pozytywny; przekonujący; definitywny; dodatni; zdecydowany; stopień równy; równy; liczba dodatnia; pozytyw
1083,B2,employed,
1084,A1,eight,osiem
1085,B1,religious,religijny
1086,B2,estate,
1087,B1,measure,mierzyć; odmierzać; miara; porcja; przedsiębrać kroki
1088,A1,fine,
1089,A2,front,
1090,B1,access,dojście; to; do; dostęp; to; do; wydobywać
1091,A2,daily,codzienny; dzienny; dziennik; codziennie
1092,A1,smith,kowal
1093,B1,transportation,transport
1094,A1,parents,
1095,A1,comes,
1096,B1,internal,wewnętrzny
1097,B1,standard,poziom; kryterium; miara; standard; zasada; standardowy; lampa stojąca; stopa życiowa; poziom życia
1098,B1,cultural,
1099,A2,tests,
1100,A2,lake,jezioro
1101,A2,forward,naprzód; do przodu; w przód; przesyłać; ekspediować
1102,A2,increasing,
1103,A2,receive,otrzymywać; przyjmować; podejmować
1104,A2,affairs,
1105,A1,germany,Niemcy
1106,A2,patient,cierpliwy; pacjent
1107,B1,historical,historyczny
1108,A1,reasons,
1109,B1,balance,równowaga; saldo; stan konta; być w równowadze; utrzymywać w równowadze; on sth; na czymś; równoważyć; with sth; z; bilansować; przewaga przechyla się; tracić równowagę; utrzymywać równowagę sił; w zawieszeniu; w niepewności; biorąc wszystko pod uwagę
1110,B2,circumstances,
1111,A2,places,
1112,A1,red,czerwony; rudy; czerwień; mieć deficyt; kogoś wściekłość rozsadza; wabik; przynęta; fałszywy ślad; biurokracja
1113,A2,description,opis; opisywanie; takiego rodzaju; rodzaju
1114,A1,friend,przyjaciel; dobry kolega; kolega; przyjaźnić się z; zaprzyjaźniać się
1115,A2,filed,
1116,A2,success,powodzenie; sukces
1117,A1,covered,
1118,B1,caused,
1119,A1,else,inny; jeszcze; gdzie indziej; nic innego; co jeszcze; albo też; albo
1120,B1,defense,
1121,A2,effort,wysiłek; dokonanie; wyczyn; podejmować wysiłek zrobienia czegoś; coś jest warte zachodu
1122,B1,content,zawartość; ilość; treść; chętny; zadowolony; with; z; zadowalać się; with sth; czymś
1123,A2,scientific,naukowy
1124,B1,hearing,słuch; przesłuchanie; w zasięgu słuchu; rozpatrzyć bezstronnie; rozpatrzyć; aparat słuchowy
1125,A1,events,
1126,A1,write,pisać; wypisywać; wystawiać; zapisywać; wysyłać listy; wysyłać pisma; spisywać na straty; wyksięgowywać; zapisywać; wypisywać; zapisywać na czysto
1127,A1,becomes,
1128,A1,heavy,ciężki; duży; obciążony; with sth; czymś; przesadzać z czymś; używać czegoś za dużo
1129,A1,following,następny; następujący; sb; po kimś; poparcie; zwolennicy; co następuje; poniższe; dalszy ciąg
1130,B2,portion,część; porcja; dzielić
1131,A2,fully,w pełni; całkowicie; co najmniej; przynajmniej
1132,A2,formed,
1133,B1,examination,egzamin; analiza; badanie; oględziny; rozpatrzenie
1134,B2,provision,dostarczanie; udzielanie; postanowienie; klauzula; prowiant; zabezpieczyć się na wypadek czegoś; zabezpieczać kogoś
1135,A1,housing,zabudowa; budowlany; mieszkaniowy; osiedle mieszkaniowe
1136,B1,processes,
1137,A1,showed,
1138,B1,approximately,
1139,B1,introduction,wprowadzenie; wprowadzenie; to; do; przedmowa; wstęp; przedstawienie; prezentacja
1140,B1,minimum,minimalny; minimum
1141,A2,develop,rozwijać się; rozwijać; dostawać; opracowywać; wywoływać; u komputera występuje nowy defekt; u komputera występuje defekt
1142,A2,efforts,
1143,A1,moved,
1144,B2,formation,tworzenie się; tworzenie; formowanie się; formowanie; formacja; utwór skalny; utwór; formacja; struktura; formacja chmur; struktura chmur
1145,A2,certainly,na pewno; oczywiście; oczywiście; że nie
1146,B2,fixed,ustalony; stały; sztywny; utrwalony
1147,B1,motor,silnik; motor; motorowy
1148,A2,metal,metal
1149,B1,critical,
1150,B2,initial,początkowy; inicjał; parafować
1151,B1,applications,
1152,A2,allow,pozwalać; sb to do sth; coś komuś robić; przyznawać; that sth; że coś; móc coś zrobić; mieć pozwolenie; by coś zrobić; mieć pozwolenie na coś; proszę mi pozwolić; uwzględniać
1153,A1,park,park; parkować
1154,B1,agriculture,rolnictwo
1155,B2,resolution,rezolucja; postanowienie; zdeterminowanie; rozwiązanie
1156,B1,future,przyszłość; przyszły
1157,B2,entitled,zatytułowany
1158,A1,fish,ryba; łowić ryby; łowić; wędkować; wyławiać; zbierać
1159,B2,chief,szef; dowódca; naczelny; główny
1160,B1,selected,
1161,A2,nations,
1162,A2,forest,las
1163,B1,occur,zdarzać się; następować; występować; przychodzić; to sb; do kogoś
1164,B1,spirit,duch; dusza; ogień; żywiołowość; humor; stan ducha; napoje alkoholowe; przemycać
1165,B1,regional,regionalny; rejonowy
1166,B1,serious,poważny; about; co do
1167,B1,features,
1168,B2,transfer,przenosić; to sth; na coś; przelać; przerzucać; przeniesienie; transfer; przelanie; kalkomania; naklejka samoprzylepna; naklejka
1169,A2,created,
1170,B1,none,żaden; ani jeden; tylko; ktoś nie będzie znosił czegoś
1171,B1,past,uprzedni; przeszły; zeszły; przeszłość; po; dziesięć minut po siódmej; dziesięć po siódmej; obok; przeminąć; on to już przeszłość; imiesłów przeszły; czas przeszly
1172,B1,considerable,znaczny
1173,B1,maintenance,utrzymanie; konserwacja
1174,A1,paul,
1175,A2,recently,niedawno
1176,B2,adopted,
1177,A1,weeks,
1178,A2,takes,
1179,A2,increase,wzrastać; zwiększać się; zwiększać; wzrost; hossa
1180,B1,professor,profesor
1181,A2,agencies,
1182,A1,summer,lato; letni
1183,A2,acts,
1184,B2,projects,
1185,B2,constant,stały; stabilny
1186,A2,decided,
1187,B1,principles,
1188,A1,dark,ciemny; ciemnowłosy; mroczny; ponury; ciemno; ciemność; mrok; zmrok; nie mieć zielonego pojęcia o czymś; nie mieć zielonego pojęcia
1189,B1,claim,twierdzić; utrzymywać; brać na siebie; przypisywać sobie; żądać; domagać się; zabierać; twierdzenie; sąd; deklaracja; żądanie; roszczenie; mieć pewne roszczenia wobec kogoś; mieć roszczenia wobec kogoś; domagać się; wysuwać żądania wobec kogoś; wysuwać żądania
1190,B2,domestic,krajowy; domowy; domatorski; do użytku w domu; udomowiony
1191,A1,add,dodawać; zwiększać; to sth; coś; podsumowywać; składać się w całość; razem wynosić
1192,B1,judge,sędzia; znawca; oceniać; osądzać
1193,A2,offer,
1194,A2,truth,prawda
1195,A2,communication,komunikacja; telekomunikacja; informacja
1196,A1,japan,Japonia
1197,B1,characteristics,
1198,B2,individual,indywidualny; osobisty; jednostka; osobnik; jednostkowy; osobniczy
1199,B2,estimated,
1200,A2,try,próbować; wypróbowywać; starać się; for sth; o coś; sądzić; sb; kogoś; sb for sth; kogoś za coś; próba; próbować; przymierzać; wypróbowywać
1201,A1,getting,
1202,A1,floor,podłoga; piętro; dno; załamywać kogoś
1203,B1,majority,większość; pełnoletność; stanowić większość
1204,B1,organizations,
1205,B1,approved,
1206,B1,essential,
1207,B2,concerning,odnoszący się; tyczący się; co się tyczy
1208,A1,david,
1209,A2,budget,budżet; planować budżet; for; na; oszczędny; tani; uwzględniać w wydatkach; uwzględniać
1210,A2,half,pół; połowa; połówka; na wpół; na pół; na pół Polak; wpół; wpół do szóstej; przyrodni; na pół; o połowę; stanowczo zbyt sprytny; stanowczo zbyt; dzielić się po pół; ze zniżką 50
1211,A1,spring,wiosna; sprężyna; źródło; skakać; rzucać się; odskakiwać; podskakiwać; pochodzić; from sth; z czegoś; out of sth; z czegoś; wyjawiać nieoczekiwanie; wyjawiać; on sb; komuś; zaskakiwać; zaczynać pracować; przeciekać; szczypiorek; pojawiać się nagle; pojawiać się
1212,B1,reduction,redukcja; ograniczenie
1213,B1,proceedings,postępowanie prawne; działania; sprawozdania
1214,B1,northern,północny
1215,B1,highly,bardzo; wysoce; wysoko; pochlebnie
1216,B1,object,przedmiot; obiekt; cel; zadanie; dopełnienie; mieć coś do zarzucenia; to sb; komuś; mieć obiekcje; to sth; wobec czegoś; sprzeciwiać się; to sth; czemuś
1217,A2,separate,oddzielny; from; od; rozdzielać się; rozdzielać; oddzielać się; oddzielać; A from B; A od B; dzielić; rozchodzić się
1218,A2,died,
1219,A1,worked,
1220,A1,cold,
1221,A1,papers,
1222,A2,providing,"pod warunkiem, że; pod warunkiem"
1223,B1,grant,"dotacja; przyznawać; przyznaję, że; przyznaję; uznawać coś za oczywiste; uznawać czyjeś działanie za oczywiste; uznawać czyjeś działanie za należne; zakładając, że"
1224,A2,offered,
1225,A2,indicated,
1226,A1,address,adres; pod adresem; miejsce; przemowa; adresować; przemawiać; kierować; zabrać się; to; do
1227,A2,serve,
1228,A1,color,
1229,A2,remain,pozostawać; resztki; szczątki; pozostałości
1230,A2,suggested,
1231,A2,powers,
1232,A2,wood,drewno; las
1233,B2,regard,
1234,B1,rise,
1235,A2,amended,
1236,A1,bad,zły; niedobry; silny; chory; niegrzeczny; psuć się; głupio komuś z jakiegoś powodu; komuś niedobrze idzie z czymś; trudno; niestety; coraz gorzej
1237,A1,letters,
1238,B2,growing,
1239,B2,personnel,personel; obsługa
1240,A1,africa,Afryka
1241,A2,request,składać prośbę; sth; o coś; upraszać; uprasza się o odpowiedź; prośba; for sth; o coś; na życzenie; na czyjąś prośbę
1242,B1,located,
1243,B2,employee,pracownik
1244,A1,henry,
1245,A2,expression,wyrażenie; wyraz czegoś; wyraz; przejaw; przykład; ekspresja
1246,B1,teaching,nauczanie; nauka
1247,B1,reasonable,rozsądny; racjonalny; spory
1248,A2,step,
1249,B2,master,pan; nauczyciel; profesor; mistrz; majster; magister; magister nauk humanistycznych; magister; panicz; mistrz; opanowywać; nadrzędny; mistrz ceremonii; konferansjer
1250,A2,middle,środek; talia; pas; środkowy; pośredni; miała około 25 lat; średni wiek; średniowiecze; klasa średnia; Bliski Wschód; drugie imię; pierwszy człon nazwiska
1251,B1,responsible,odpowiedzialny; for sth; za coś; to sb; przed kimś
1252,A2,agent,przedstawiciel; agent; impresario; czynnik
1253,A1,hall,korytarz; przedpokój; hall; sala; sala zebrań; sala koncertowa; aula; dom akademicki
1254,A1,y,
1255,A2,appeared,
1256,A1,tried,
1257,B1,practical,praktyczny; zręczny manualnie; zręczny; sprawdzian praktyczny; kawał; dowcip
1258,B1,firm,firma; przedsiębiorstwo; twardy; sztywny; dobrze umocowany; pewny; mocny; silny; niewzruszony; pewny; nie do zbicia; stały; trzymać się twardo
1259,B1,instance,przypadek; na przykład; przede wszystkim
1260,B1,lead,prowadzić; into; na; to; do; przewodzić; doprowadzać; prowadzenie; dobry przykład; przykład; smycz; kabel; przewód; główna rola; wskazówka; prowadzący; wiodący; przejąć prowadzenie; iść przodem; prowadzić; sth; do czegoś; zmierzać; sth; do czegoś; ołów; grafit; rysik
1261,B2,output,produkcja; wytwórczość; twórczość; dane wyjściowe; dane końcowe; wyjście
1262,A1,ready,gotowy; for; do; przygotowany; for; do; natychmiastowy; przygotowywać; oneself; się
1263,A2,pass,mijać; przechodzić; przejeżdżać; prowadzić; podawać; sth to sb; coś komuś; przeprowadzać; spędzać; przeżywać; zdawać; dopuszczać; przepuszczać; przewyższać; uchwalać; wydawać; uchodzić; for; za; as; za; podanie; przepustka; zaliczenie; przełęcz; być dopuszczonym do obrotu; być dopuszczonym; puszczać w obieg; umrzeć; przechodzić; mijać; uchodzić; sth; za coś; przekazywać; sth to sb; coś komuś; mdleć; pomijać; puszczać w obieg; przechodzić; doznawać; przepuszczać
1264,B1,principle,zasada; prawo; w zasadzie; z zasady; na gruncie zasad
1265,B2,commerce,handel
1266,A1,animals,
1267,A2,useful,użyteczny
1268,A1,items,
1269,A1,matters,
1270,B1,relatively,stosunkowo
1271,A2,professional,profesjonalny; zawodowy; profesjonalista; fachowiec; zawodowiec
1272,A2,easily,łatwo; z pewnością
1273,A1,hear,słyszeć; of; o; słuchać; dowiadywać się; dostawać wiadomości; about; o; of; o; rozpatrywać; sądzić; przeprowadzać; wysłuchać; sb; kogoś
1274,B2,standard,poziom; kryterium; miara; standard; zasada; standardowy; lampa stojąca; stopa życiowa; poziom życia
1275,A1,bed,łóżko; tapczan; klomb; dno; łożysko; iść spać; iść z kimś do łóżka; słać łóżko; mieszkanie z wyżywieniem; pokój ze śniadaniem; kłaść się
1276,A2,choice,wybór; dobór; asortyment; wyborowy; najlepszy; nie mieć innego wyjścia oprócz
1277,A1,easy,łatwy; łatwo; swobodny; na luzie; łatwiej powiedzieć niż zrobić; nie przejmować się; dać sobie z czymś spokój; fotel
1278,A1,paragraph,akapit
1279,A1,carry,nosić; przemieszczać; przewozić; przenosić; pociągać za sobą; wprowadzać; zamieszczać; publikować; być w ciąży; nieść się; nieść; przechodzić; mieć wagę; mieć znaczenie; kontynuować; iść dalej; prowadzić; przeprowadzać; spełniać; przenosić; przeprowadzać
1280,B1,expenses,
1281,A1,event,"wydarzenie; zdarzenie; dyscyplina; spotkanie; w wypadku, gdy; w wypadku; w każdym razie; w każdym razie; w końcowym rozrachunku"
1282,A1,trying,dojmujący; ciężki
1283,B2,procedures,
1284,A2,served,
1285,B2,deep,głęboki; intensywny; niski; głęboko; mieć głębokość 2 stóp; mieć głębokość; w czyimś sercu; sięgać sedna; być rzuconym na głęboką wodę; zamrażarka
1286,B1,frequency,częstość; frekwencja
1287,B1,responsibility,odpowiedzialność; for; za; obowiązek; to sb; wobec kogoś
1288,B2,assembly,zgromadzenie; gromadzenie się; montaż; montażowy; linia montażowa
1289,B2,neither,żaden z dwóch; żaden; of; z; też nie; on nie idzie -- ja też nie; ani ... ani ...; on ani ona; ani on ani ona
1290,A2,regular,regularny; stały; częsty; normalny; zwykły; stały klient; bywalec; żołnierz zawodowy
1291,B1,variety,różnorodność; rodzaj; odmiana; variété
1292,A2,image,obraz; opinia; odbiór
1293,A1,blue,niebieski; błękitny; blues; porno; nieoczekiwanie
1294,A2,dead,
1295,B1,contains,
1296,A1,teacher,nauczyciel
1297,B1,requires,
1298,A1,thinking,
1299,B2,legislation,ustawodawstwo; prawodawstwo
1300,A2,error,błąd; przez pomyłkę
1301,A1,agreed,
1302,A2,raised,wyniesiony; wypukły
1303,B2,reaction,reakcja; to; na; against; przeciw; odruch
1304,A2,net,siatka; sieć; netto; przynosić na czysto; wynosić netto; for; dla; końcowy; łapać w sieć; zbijać; osiągać; firanka
1305,A2,speed,szybkość; prędkość; duża szybkość; śpieszyć się; przekraczać szybkość; ograniczenie prędkości; przyśpieszać
1306,A2,task,zadanie; zajęcie
1307,A2,drug,lekarstwo; narkotyk; narkotyzować; usypiać; dodawać narkotyki
1308,B1,appeal,ubiegać się; for; o; prosić; odwoływać się; to; do; apelować; składać odwołanie; to; do; against; przeciw; podobać się; odpowiadać; coś się komuś podoba; atrakcja; urok; prośba; odwołanie się; odwołanie; apelacja
1309,A1,glass,szkło; szklanka; kieliszek; okulary; szklany
1310,A2,gone,nie ma kogoś
1311,B1,policies,
1312,B2,assessment,ocena; oszacowanie
1313,A2,mark,ślad; plama; punkt; stopień; poziom; granica; marka; zostawiać ślady; sth; na czymś; oznaczać; oceniać; wyznaczać; stanowić; być; uhonorowywać; cechować; błyskawicznie; zabijać czas
1314,B1,treated,
1315,B1,containing,
1316,A1,successful,zakończony powodzeniem; cieszący się powodzeniem; świetny; przodujący; odnosić sukcesy w robieniu czegoś; odnosić sukcesy
1317,A1,ideas,
1318,A2,lack,brak; niedostatek; komuś brak czegoś; komuś brakuje czegoś; komuś brakuje czegoś; ktoś nie ma czegoś; nie ma czegoś; nie brakuje czegoś
1319,B2,will,
1320,A2,names,
1321,B1,nuclear,nuklearny; atomowy
1322,B2,administrative,administracyjny
1323,A2,arms,
1324,A1,top,
1325,A2,accepted,
1326,B1,obtain,osiągać; uzyskiwać
1327,A1,dollars,
1328,A2,entered,
1329,A2,move,"poruszać; poruszać się; ruszać; ruszać się; przemieszczać; przestawiać; przeprowadzać się; przeprowadzać; przenosić się; przenosić; przeprowadził się do Chicago; przetasowywać; przesuwać; przechodzić; wchodzić; wchodzić w erę atomową; zachodzić szybko; zachodzić; skłaniać; sb to do sth; kogoś, by coś zrobił; poruszać; wzruszać; wysuwać; proponować; ruch; posunięcie; przeprowadzka; przenosiny; przesunięcie; przetasowanie służbowe; przetasowanie; przejście; przeprowadzać się; schodzić; spadać; wprowadzać się; wchodzić; nadciągać; odjeżdżać; przejeżdżać; przechodzić; wyprowadzać się; of sth; skądś; iść w górę"
1330,A1,cut,
1331,B1,existence,istnienie; egzystencja
1332,B1,leading,wiodący; czołowy
1333,A2,manager,dyrektor; kierownik; menadżer
1334,A2,returned,
1335,A1,showing,
1336,B1,christian,chrześcijanin; chrześcijański; imię
1337,B1,benefit,korzyść; pożytek; świadczenie; zasiłek; przynosić korzyść; from sth; z czegoś; by sth; z czegoś; skorzystać z; korzystny
1338,A2,film,film; powłoka; warstwa; błona; robić zdjęcia; filmować
1339,A1,u,
1340,A2,create,
1341,A1,stop,przestawać; doing sth; coś robić; kończyć się; zapobiegać; zatrzymywać się; zatrzymywać; to do sth; aby coś zrobić; przystanek; zatrzymywać; zatrzymywać się; zatrzymywać się; wiadomości z ostatniej chwili; zatykać
1342,B1,location,umiejscowienie; miejsce; w plenerze
1343,A1,holding,pakiet akcji; aktywa; zasoby; dzierżawa; powstrzymujący
1344,A1,sold,
1345,A1,orders,
1346,A1,banks,
1347,A1,miss,nietrafienie; chybienie; nie dostrzegać; chybiać; tęsknić; sb; za kimś; brakować; sth; czegoś; komuś brak studiowania; nie skorzystać; spóźniać się; the train; na pociąg; opuszczać; darować sobie; opuszczać; pomijać
1348,A2,better,
1349,B1,industries,
1350,A1,actions,
1351,B2,revenue,dochód
1352,A2,models,
1353,B1,election,wybory; wybór
1354,A1,introduced,
1355,A2,summary,streszczenie; doraźny
1356,A2,prevent,zapobiegać; sb from doing sth; aby ktoś coś zrobił; powstrzymywać; sb from doing sth; kogoś przed zrobieniem czegoś
1357,B2,fiscal,fiskalny; podatkowy
1358,A2,thousand,tysiąc
1359,A1,families,
1360,A1,picture,"obraz; obrazek; zdjęcie; ujęcie; sytuacja; film; okaz; okaz zdrowia; kino; pokazywać; wyobrażać; wiedzieć, o co chodzi; powiedzieć komuś, o co chodzi"
1361,B2,urban,miejski
1362,A1,changed,
1363,B2,soviet,sowiecki; radziecki; obywatel ZSRR; Związek Radziecki
1364,A1,cities,
1365,B2,potential,potencjalny; możliwości; zdolności; potencjał
1366,A2,courts,
1367,B2,evaluation,ocena; oszacowanie
1368,B1,eastern,wschodni
1369,B2,compensation,rekompensata; odszkodowanie; kompensacja; przystosowanie; rekompensata; pociecha
1370,A1,standing,reputacja; ranga; stały; istniejący 5 lat; długotrwały; miejsca stojące
1371,B2,purchase,nabywać; nabycie; nabytek
1372,A2,square,
1373,A2,labour,praca; siła robocza; poród; pracować; być ofiarą; under sth; czegoś; męczyć się; pocić się; at; przy; over; nad; rozwodzić się; sth; nad czymś
1374,B1,foundation,fundament; fundacja; założenie; podstawa; bezpodstawny
1375,A1,remember,pamiętać; przypominać sobie; przypominać; przekazywać pozdrowienia
1376,A2,myself,się; siebie; sobie; ja sam; sam
1377,B1,above,ponad; wyżej; powyżej; nad; powyższe; uczciwy
1378,B1,network,sieć; układ
1379,B1,investigation,dochodzenie
1380,A1,someone,ktoś
1381,B1,mental,umysłowy; pamięciowy; chory umysłowo
1382,A2,freedom,wolność; swoboda; uwolnienie; from; od; bojownik o wolność
1383,A2,sound,dźwięk; odgłos; brzmienie; przesmyk; cieśnina; trąbić; brzmieć; zdrowy; wyważony; dobry; sondować; twardo śpiący; sondować; badać
1384,A1,closed,
1385,A2,whatever,cokolwiek; jakikolwiek; nic w ogóle
1386,A1,wrote,
1387,B1,support,popierać; podpierać; podpierać; oneself; się; podtrzymywać; podtrzymywać; oneself; się; utrzymywać; poparcie; podpora; wspornik; pomoc finansowa
1388,B1,laboratory,laboratorium
1389,B1,regulation,przepis; regulamin; kontrola; przepisowy; regulaminowy
1390,A2,chinese,chiński; Chińczyk
1391,A1,sum,suma; sumowanie; rachunek; ogółem; podsumowywać; krótko określać
1392,B1,determination,determinacja; zdecydowanie; ustalenie; określenie
1393,A1,interesting,interesujący
1394,B2,rural,wiejski
1395,A2,completed,
1396,A1,ratio,stosunek; proporcja
1397,B1,pattern,wzór; wzorzec; być wzorowanym na czymś
1398,B1,taxes,
1399,B1,concept,pojęcie
1400,A1,trees,
1401,B2,remains,
1402,A2,lands,
1403,A2,negative,negatywny; ujemny; negatyw; negatywnie
1404,A1,bar,bar; sztaba; kostka; tabliczka; przeszkoda; to; do; takt; blokować; barykadować; nie dopuszczać; from; do; wyjąwszy; wszystko jest tu z wyjątkiem dwóch rzeczy; za kratkami
1405,B1,fuel,paliwo; tankować; zaopatrywać w paliwo; podsycać; dolewać oliwy do czegoś
1406,B2,publication,publikacja
1407,A1,hill,wzgórze
1408,B1,completely,
1409,A2,expressed,
1410,B1,merely,tylko; jedynie
1411,A2,accounts,
1412,B2,developing,
1413,A1,experimental,eksperymentalny; doświadczalny; próbny
1414,A1,subjects,
1415,A1,eye,oko; for; do; mierzyć wzrokiem; na czyichś oczach; rzucać okiem na coś; przyciągać czyjś wzrok; wypłakiwać oczy; przyglądać się komuś; mieć oczy otwarte; mieć oczy otwarte; mieć na kogoś oko; więcej niż by się zdawało; otworzyć komuś oczy; zgadzać się w poglądach; zgadzać się; zamykać oczy na coś; na czyichś oczach; siedzieć w czymś po uszy
1416,A1,w,zachód; zachodni
1417,A2,increases,
1418,A1,thereof,
1419,A1,classes,
1420,B1,improvement,polepszenie; ulepszenie
1421,B2,relief,ulga; pomoc
1422,B1,representative,przedstawiciel; reprezentant; reprezentatywny; reprezentacyjny; przedstawicielski
1423,A1,articles,
1424,A1,sun,słońce; wystawiać się na słońce; krem do opalania
1425,A2,indicate,wskazywać; nadmieniać; sygnalizować
1426,A1,fields,
1427,A1,mm,
1428,B1,intended,
1429,A1,animal,zwierzę; ssak; zwierzęcy
1430,A1,re,odnośnie; w sprawie
1431,A1,ohio,Ohio
1432,B2,faith,wiara; religia; łamać przyrzeczenie; dotrzymywać przyrzeczenie; dotrzymywać a; w dobrej wierze
1433,A1,feeling,uczucie; czucie; odczucie; wrogość; bez urazy
1434,A1,speak,"mówić; mówić; for sb; za kogoś; mówić; French; po francusku; przemawiać; że tak powiem; przemawiać za; sth; czymś; wypowiadać się; ,,Mów głośniej!''"
1435,B1,techniques,
1436,A1,european,europejski; Europejczyk
1437,A2,outside,zewnętrze; strona zewnętrzna; zewnętrzny; na zewnątrz; poza; poza; tuż za
1438,B1,appointed,
1439,B2,secondary,drugorzędny; średni
1440,A2,branch,konar; gałąź; filia; oddział; władza
1441,B1,regarding,dotyczący; odnośnie; co do
1442,A1,mary,
1443,B1,forth,na zewnątrz; na widok; i tak dalej; tam i z powrotem
1444,B1,decisions,
1445,A1,telephone,
1446,B1,bonds,
1447,B2,statistics,statystyka
1448,B2,previously,poprzednio; wcześniej
1449,B1,maintain,utrzymywać; sb; kogoś; konserwować; sth; coś; dbać; sth; o coś
1450,B1,entirely,
1451,A1,girl,dziewczynka; dziewczyna; moja stara
1452,B1,contained,
1453,A2,gold,złoto; złoty medal; złocisty
1454,A2,details,
1455,A1,buildings,
1456,B1,frequently,
1457,A2,rock,
1458,A1,uses,
1459,A1,tree,drzewo
1460,B1,vice,wada; przestępstwo; występek; imadło
1461,A2,cause,przyczyna; powód; for; do; sprawiać; powodować; sprawa; w dobrej sprawie
1462,A2,establish,zakładać; ustanawiać; ustalać; as; jako; zyskiwać uznanie; urządzać się; pojawiać się
1463,B1,constitution,konstytucja; statut; zdrowie; skład
1464,A1,milk,mleko; doić; łupić; eksploatować
1465,A2,represented,
1466,A2,performed,
1467,A2,cash,gotówka; drobne; realizować; cheques; czeki; płatne gotówką z góry; płatne przy zamówieniu; płatne przy odbiorze; płacić gotówką
1468,A1,early,
1469,B1,comparison,porównanie; w porównaniu z czymś; w porównaniu
