external_id,front_text,back_text
0548,plane,"samolot, hebel, płaszczyzna, płaski"
0549,killed,"zabił, zabito, zginął"
0550,hotel,"hotel, hotelowy"
0551,garden,"ogród, ogrodzić"
0552,goal,"gol, bramka, cel"
0553,thin,"wąski, cienki, szczupły, chudy, rzadki, rozrzedzać, rozcieńczać, przerzedzać się"
0554,chair,"krzesło, fotel, przewodniczący, przewodnicząca, katedra, przewodniczyć"
0555,sentence,"zdanie, wyrok, kara, skazać"
0556,played,"zagrać, grać, odgrywać, wystawić, rozegrać, grał"
0557,yourself,"ty sam, ty sama, sobie, siebie"
0558,inside,"wnętrze, środek, wewnątrz, wewnętrzny"
0559,tube,"rura, rurka, tuba, tubka, metro"
0560,television,"telewizja, telewizyjny"
0561,fifty,"pięćdziesiąt, 50"
0562,clean,"czysty, czyścić, wyczyścić"
0563,store,"sklep, magazyn, przechowywać, gromadzić"
0564,reader,"czytelnik, czytnik"
0565,chosen,"wybrany, wybierać"
0566,carrier,"roznosiciel, przewoźnik, statek, transporter, nośnik, nosiciel"
0567,card,"karta, wizytówka, pocztówka, karton"
0568,describe,"opisywać, opisać"
0569,camp,"obóz, obozowisko, obozować, rozbić obóz"
0570,sister,"siostra, zakonnica, siostrzany"
0571,discuss,"dyskutować, omawiać, omówić"
0572,writer,"pisarz, pisarka"
0573,walk,"spacer, przechadzka, chodnik, ścieżka, chód, iść, spacerować, wyprowadzać"
0574,grounds,"grunt, teren, powód, podstawa, tereny"
0575,twelve,"dwanaście, 12"
0576,noise,"hałas, szum, odgłos"
0577,finished,"ukończony, wykończony, skończony, zakończony"
0578,careful,"ostrożny, uważny, staranny, pieczołowity"
0579,train,"pociąg, trenować, szkolenie, ciąg"
0580,forty,"czterdzieści, 40"
0581,thick,"gęsty, gruby, puszysty"
0582,corner,"róg, naroże, kąt, rzut rożny, korner, narożny, zapędzić, narożnik"
0583,watch,"zegarek, pilnowanie, stróżowanie, dozór, straż, wachta, obserwować, oglądać, czuwać"
0584,vote,"głosować, głos, głosowanie"
0585,sight,"wzrok, widok, dostrzec"
0586,circle,"koło, okrąg, kółko, krążyć, krąg"
0587,gray,"szary, siwy"
0588,birds,ptaki
0589,programme,program
0590,ideal,"idealny, doskonały, ideał"
0591,slow,"wolny, powolny, spowalniać"
0592,pleasure,"przyjemność, z przyjemnością"
0593,drive,"prowadzić, kierować, napędzać, przejażdżka, jazda, napęd"
0594,shop,"sklep, warsztat, robić zakupy"
0595,famous,"sławny, słynny, znany"
0596,baby,"niemowlę, dziecko, kochanie"
0597,pair,"para, dwójka, dobierać, łączyć w pary, tworzyć parę"
0598,bone,"kość, ość, usuwać ości"
0599,caught,"złapać, chwycić, złapany"
0600,seat,"miejsce, siedzenie, posada, mandat, siodełko, siedziba, tyłek, deska klozetowa, sadzać, sadzać się, posadzić"
0601,joined,"połączyć, łączyć, dołączyć się, przyłączyć, połączony, dołączony, dołączył"
0602,dog,"pies, suka, hot dog, tropić, natrętnie śledzić"
0603,leaves,"liść, liście, urlop, zostawiać"
0604,meat,"mięso, miąższ"
0605,magazine,"magazyn, czasopismo, skład, magazynek"
0606,repeated,"ponowny, powtórny, powtarzać, powtarzający się"
0607,star,"gwiazda, gwiazdka, grać, oznaczać"
0608,corn,"kukurydza, zboże, odcisk, modzel"
0609,prince,"książę, królewicz"
0610,ball,"piłka, kula, gałka, bal"
0611,eat,"jeść, spożywać, pożerać, przeżerać"
0612,flowers,kwiaty
0613,rice,ryż
0614,feelings,"uczucia, emocje, wrażenia"
0615,warm,"ciepły, ogrzać, podgrzać, ocieplić, serdeczny"
0616,boat,"łódź, łódka"
0617,strange,"dziwny, obcy, nieznany"
0618,conversation,"rozmowa, konwersacja"
0619,afternoon,"popołudnie, popołudniowy"
0620,beach,plaża
0621,song,"piosenka, pieśń"
0622,gift,"prezent, dar, talent"
0623,bright,"jasny, jaskrawy, bystry, inteligentny, radosny, pogodny"
0624,factory,fabryka
0625,neck,"szyja, kark, gryf"
0626,bell,"dzwon, dzwonek"
0627,spot,"miejsce, plama, plamka, punkt, pryszcz, spot reklamowy, zauważyć, dostrzec, rozpoznać"
0628,pollution,"zanieczyszczenie, polucja"
0629,newspaper,"gazeta, gazetowy"
0630,trip,"wycieczka, podróż, potknięcie, pomyłka"
0631,sunday,"niedziela, niedzielny"
0632,closer,"bliższy, bliżej"
0633,dinner,"obiad, kolacja"
0634,sweet,"słodki, uroczy, cukierek, słodycz, deser"
0635,describes,"opisuje, opisywać"
0636,thanks,"dzięki, podziękowanie, dziękować"
0637,snow,"śnieg, śnieżny, śnieżyca, śnieżnobiały, śnieżyć"
0638,fishing,"łowienie ryb, połów ryb, wędkarstwo, rybołówstwo, rybacki, wędkarski"
0639,eggs,jajka
0640,coffee,"kawa, kawowiec, kawowy, kolor kawowy, pić kawę"
0641,legs,nogi
0642,interview,"wywiad, rozmowa kwalifikacyjna, przesłuchanie, przeprowadzać wywiad, przesłuchiwać"
0643,hole,"dziura, otwór, jama"
0644,temple,"świątynia, skroń"
0645,teeth,zęby
0646,payable,"płatny, do zapłaty"
0647,rain,"deszcz, opad, padać"
0648,elementary,"elementarny, podstawowy"
0649,fifteen,"piętnaście, 15"
0650,cup,"kubek, filiżanka, puchar, miseczka"
0651,truck,"ciężarówka, samochód ciężarowy"
0652,partner,"partner, partnerka, wspólnik, partnerować"
0653,dropped,"upuszczać, upuścić, upuszczony"
0654,drink,"napój, drink, alkohol, pić, wznosić toast, wypić, upijać się"
0655,grass,"trawa, marihuana, informator (policyjny), kret"
0656,yes,"tak, odpowiedź twierdząca, głos za"
0657,wear,"nosić, odzież, zużycie, zużywać się"
0658,dance,"taniec, tańczyć"
0659,tv,"telewizja, TV"
0660,kitchen,"kuchnia, kuchenny"
0661,enjoy,"podobać się, lubić, cieszyć się, dobrze się bawić"
0662,underlying,"podstawowy, zasadniczy, leżący u podstaw, ukryty"
0663,colour,"kolor, barwa, farba, barwnik, koloryt, rumieniec, kolorowy, kolorować, pokolorować, barwić, zabarwić"
0664,shoulder,"bark, ramię, łopatka, pas awaryjny, pobocze, zarzucać, brać na siebie"
0665,row,"rząd, szereg, łódź, przejażdżka łodzią, awantura, wiosłować, kłócić się"
0666,sky,"niebo, chmury"
0667,cook,"gotować, kucharz, kucharka"
0668,quiet,"cichy, spokojny, cisza, spokój, uciszać, uspokajać, uspokoić"
0669,smile,"uśmiech, uśmiechać się, uśmiechnąć się"
0670,bus,"autobus, sprzątać naczynia, zbierać talerze, jechać autobusem"
0671,sick,"chory, mający mdłości, zwymiotować, wywoływać wstręt, niesmaczny"
0672,afraid,"bać się, obawiać się, zmartwiony, przestraszony, boję się"
0673,internet,"internet, sieć"
0674,theatre,teatr
0675,driver,"kierowca, operator, sterownik, napęd, program sterujący"
0676,quarterly,"kwartalny, kwartalnie, kwartalnik"
0677,glad,"zadowolony, szczęśliwy, rad"
0678,clothes,"ubrania, odzież"
0679,painting,"obraz, malarstwo"
0680,mathematics,matematyka
0681,nice,"miły, sympatyczny, ładny, fajnie"
0682,imagine,"wyobrażać sobie, wyobrazić sobie, wyobraź sobie"
0683,app,"aplikacja, aplikacja komputerowa"
0684,spending,wydatki
0685,video,"wideo, film wideo, nagranie wideo, nagrywać na wideo, film"
0686,tea,"herbata, herbatka, podwieczorek,"
0687,healthy,"zdrowy, sprzyjający zdrowiu"
0688,ear,"ucho, kłos"
0689,wheel,"koło, kierownica, toczyć się, obracać, popychać, prowadzić"
0690,scientists,naukowcy
0691,pool,"staw, basen, kałuża, pula, zasób, bilard, fundusz, mobilizować, komasować"
0692,moon,"księżyc, satelita ziemski, odsłaniać"
0693,dream,"śnić, marzyć, sen, marzenie"
0694,closing,"zamknięcie, zakończenie, zamykać"
0695,listen,"słuchać, nasłuchiwać, słuchaj"
0696,fat,"tłuszcz, gruby, tłusty"
0697,forget,"zapominać, zapomnieć"
0698,expensive,"drogi, kosztowny"
0699,happens,"zdarzać się, dziać się, dzieje się"
0700,sheep,"owca, owce"
0701,beside,"obok, przy, w porównaniu z"
0702,poem,"wiersz, poemat"
0703,sixth,"szósty, szósta część"
0704,orange,"pomarańcza, pomarańczowy"
0705,brings,"przynosi, dostarcza, powoduje, przyprowadza"
0706,suggestion,"sugestia, propozycja, podpowiedź"
0707,sorry,"przepraszam, przykro mi"
0708,sixty,"sześćdziesiąt, 60"
0709,bread,"chleb, pieczywo, kasa"
0710,cloth,"tkanina, materiał, sukno, ścierka, obrus, chustka"
0711,topic,"temat, kwestia"
0712,nurse,"pielęgniarz, pielęgniarka, niańka, pielęgnować, opiekować się"
0713,drinking,"picie, pijaństwo"
0714,guy,"facet, gość, koleś"
0715,fly,"mucha, lot, klapa, rozporek, latać, fruwać, wylecieć, wystrzelić, przemknąć, powiewać, uciekać, puszczać w powietrze, przewozić samolotem, cwany, sprytny"
0716,wonderful,"cudowny, zdumiewający, zadziwiający, wspaniały"
0717,meal,"posiłek, danie, jedzenie"
0718,bag,"torba, worek"
0719,yards,"jardy, ogrody, dziedzińce"
0720,touch,"dotyk, dotykać, dotykowy"
0721,cat,"kot, kotka, złośliwy, kobieta, facet, prostytutka"
0722,tall,wysoki
0723,busy,"zajęty, zapracowany, zajmować"
0724,camera,"aparat fotograficzny, kamera"
0725,photo,"zdjęcie, fotografia, fotografować"
0726,cream,"krem, śmietana, śmietanka, kremowy, śmietankowy"
0727,tower,"wieża, sterczeć, górować"
0728,nose,"nos, dziób"
0729,nineteenth,dziewiętnasty
0730,everywhere,"wszędzie, gdziekolwiek"
0731,solve,"rozwiązać, rozwiązywać, rozstrzygać"
0732,warrant,"nakaz, poręczenie, rękojmia, gwarancja, zapewnienie, upoważnienie, pełnomocnictwo, ręczyć, gwarantować"
0733,congressional,"kongresowy, sejmowy"
0734,dress,"sukienka, suknia, szata, ubranie, strój, ubierać, opatrywać"
0735,cap,"czapka, beret, kaszkiet, kapelusz, kaptur, wieko, pokrywa, kapsel, nasadka, czepek, limit, nakładać, przewyższać, kłamać"
0736,saturday,sobota
0737,paint,"farba, malować, pomalować"
0738,desk,"biurko, ławka szkolna"
0739,tomorrow,jutro
0740,grey,"szary, siwy, szary, szarzeć, poszarzeć, siwieć, osiwieć"
0741,pocket,"kieszeń, kieszonkowy"
0742,cape,"peleryna, przylądek"
0743,writes,"pisze, pisać"
0744,fever,gorączka
0745,uncle,"wujek, wuj, stryjek, stryj"
0746,monday,poniedziałek
0747,buying,"kupowanie, nabywanie"
0748,yours,"twój, swój, wasz"
0749,everybody,wszyscy
0750,airport,"lotnisko, port lotniczy, lotniczy"
0751,butter,"masło, smarować"
0752,classroom,"klasa, sala lekcyjna"
0753,beings,istoty
0754,insured,"ubezpieczony, ubezpieczona"
0755,surprise,"niespodzianka, zaskoczenie, zaskoczyć, być zaskoczonym"
0756,pick,"elita, kilof, wybór, wykałaczka, plektron, kostka gitarowa, wyciągać, zbierać, wybierać, dziobać"
0757,turkey,"indyk, idiota, porażka"
0758,cleaning,"sprzątanie, porządki, czyszczenie"
0759,faster,"szybszy, szybciej"
0760,rats,"szczur, szczury"
0761,seventh,siódmy
0762,fun,"zabawny, radosny, zabawa, ubaw, radość"
0763,drama,dramat
0764,dad,"tata, tato"
0765,writings,pisma
0766,bath,"wanna, łazienka, kąpiel, kąpać się"
0767,friday,piątek
0768,hat,"kapelusz, czapka, daszek, cyrkumfleks, akcent cyrkumfleksowy"
0769,hurt,"ranić, zranić, kaleczyć, boleć, sprawiać ból, krzywdzić, ból, uraza, zraniony, ranny, krzywda"
0770,coat,"płaszcz, warstwa, fartuch, powlekać, pokrywać"
0771,township,"gmina, miasto, dzielnica"
0772,cried,"płakać, łkać, krzyczeć, wykrzyknąć, płakał"
0773,guess,"przypuszczenie, domysł, zgadnąć, zgadywać, odgadywać, odgadnąć, domyślać się, przypuszczać, myśleć, zgaduję"
0774,eleven,"jedenaście, 11"
0775,cloud,"chmura, obłok, chmara, zmętnienie, zamglić, zmącić, zaćmić"
0776,yesterday,wczoraj
0777,smoke,"dym, dymek, papieros, palić, dymić się, wędzić, parować"
0778,players,"gracz, gracze"
0779,palace,pałac
0780,bottle,"butelka, butelkować"
0781,ride,"jechać, jeździć, wozić, przewozić, przejażdżka, jazda"
0782,shoes,"but, buty"
0783,lessons,"lekcja, lekcje"
0784,habits,"nawyk, nawyki, przyzwyczajenie, zwyczaj"
0785,lunch,"lunch, obiad"
0786,shorter,krótszy
0787,terrible,"okropny, straszny"
0788,angry,"zły, rozgniewany, wściekły, zdenerwowany, gniewny"
0789,restaurant,restauracja
0790,vegetables,"warzywo, warzywa"
0791,strict,"surowy, rygorystyczny, ścisły"
0792,wash,"myć, prać, mycie, pranie"
0793,tired,"zmęczony, senny"
0794,mice,myszy
0795,median,"mediana, środkowa trójkąta, środkowy"
0796,pen,"długopis, pióro, zagroda, wybieg dla zwierząt"
0797,warren,"nora królicza, kolonia królików, labirynt, królikarnia, gniazdo"
0798,apple,"jabłko, jabłkowy"
0799,inherent,"nieodłączny, nieodłącznie związany, wynikający z istoty, inherentny"
0800,checked,"sprawdzić, sprawdzony, w kratkę, sprawdzone"
0801,button,"guzik, przycisk, zapinać"
0802,flag,flaga
0803,asks,"pytać, pyta"
0804,whilst,"podczas gdy, gdy"
0805,seventy,"siedemdziesiąt, 70"
0806,blank,"pusty, niewypełniony, niezapisany, niezadrukowany, czysty, ślepy nabój, ślepak, miejsce, spacja"
0807,vols,tomy
0808,breakfast,"śniadanie, spożywać"
0809,cheese,"ser, pieniądz, gomółka"
0810,opera,opera
0811,clock,"zegar, zegarek, tarcza zegara, stoper"
0812,actors,"aktorzy, aktorki"
0813,speaks,"mówi, przemawia"
0814,excited,"podekscytowany, wzbudzony"
0815,mom,mama
0816,eighteen,"osiemnaście, 18"
0817,renewal,"odnowienie, odnowa, prolongata"
0818,sad,"smutny, przykry, żałosny, opłakany, godny ubolewania"
0819,theater,"teatr, kino"
0820,justification,"uzasadnienie, justyfikacja"
0821,tenant,"najemca, lokator"
0822,forum,forum
0823,smoking,palenie
0824,holdings,"posiadłości, majątek, udziały"
0825,autumn,jesień
0826,movie,"film, filmowy"
0827,fourteen,"czternaście, 14"
0828,periodic,"periodyczny, okresowy"
0829,favorite,"ulubiony, ulubieniec, faworyt"
0830,super,"super, wspaniały, fajny, świetnie"
0831,holiday,"wakacje, urlop, święto"
0832,guests,goście
0833,knife,"nóż, przeciąć, zaatakować nożem, dźgnąć, ugodzić nożem"
0834,jet,"odrzutowiec, dysza, struga, strumień, odrzutowy, gagat, pędzić"
0835,tight,"ciasny, obcisły, dokręcać, mocno, szczelnie"
0836,pray,"modlić się, błagać"
0837,beef,"wołowina, kłócić się, narzekać"
0838,delegation,"delegacja, oddelegowanie, pełnomocnictwo, delegowanie, uprawnienie, upoważnienie"
0839,sixteen,"szesnaście, 16, szesnastka"
0840,brush,"pędzel, szczotka, szczotkować"
0841,tuesday,wtorek
0842,shirt,"koszula, koszulka"
0843,aunt,"ciocia, ciotka"
0844,riding,"jazda, jazda konna, jeździć"
0845,anybody,"ktoś, ktokolwiek, każdy"
0846,submission,"poddanie się, uległość, pokora, przedstawienie, złożenie"
0847,potatoes,"ziemniaki, kartofle"
0848,chicken,"kurczak, tchórz, tchórzliwy"
0849,bowl,"miska, misa, czasza, kula, kręgielny, gra w kręgle, toczyć, rzucać"
0850,piano,"pianino, fortepian"
0851,thursday,czwartek
0852,mapping,"mapowanie, odwzorowanie"
0853,overhead,"górny, napowietrzny, ogólny, na górze, nad, pokład, koszty ogólne"
0854,dictionary,słownik
0855,prolonged,"przedłużony, długotrwały"
0856,everyday,"codzienny, zwykły, pospolity, powszechny, codziennie"
0857,contest,"debata, spór, rywalizacja, konkurs, rywalizować, kwestionować"
0858,numbered,"ponumerowany, numerowane"
0859,fan,"wentylator, zwolennik, miłośnik, wachlarz"
0860,cow,krowa
0861,reporter,"reporter, reporterka"
0862,festival,"festiwal, święto"
0863,wednesday,środa
0864,grammar,gramatyka
0865,math,matematyka
0866,tenth,dziesiąty
0867,lovely,"uroczy, wspaniały, śliczny, cudowny, rozkoszny"
0868,smart,"szczypać, boleć, odczuwać ból, bystry, zdolny, inteligentny, elegancki, szykowny"
0869,juice,"sok, likier, siła, moc, chęć do działania, esencja, doping, prąd, paliwo, fundusz, wyciskać, pić duże ilości alkoholu"
0870,notable,"godny uwagi, wybitny, znakomity, sławny"
0871,knees,kolana
0872,eighty,"osiemdziesiąt, 80"
0873,grows,"rośnie, wzrasta"
0874,shopping,"zakupy, robienie zakupów"
0875,bedroom,sypialnia
0876,pink,"różowy, róż"
0877,pig,"świnia, glina"
0878,insure,"ubezpieczyć, zapewnić, zagwarantować, zadbać o"
0879,onset,początek
0880,discusses,"omawia, dyskutuje, rozważa"
0881,pm,po południu
0882,thirteen,"trzynaście, 13, trzynastka"
0883,shelf,"półka, szelf, mielizna"
0884,football,"piłka nożna, futbol amerykański, futbol kanadyjski, futbolówka, gra w piłkę nożną, piłkarski"
0885,ninety,"dziewięćdziesiąt, 90"
0886,resonance,rezonans
0887,subjective,"subiektywny, podmiotowy"
0888,notably,"szczególnie, w szczególności, zwłaszcza"
0889,luck,"szczęście, fart, powodzenie, przypadek"
0890,neighbors,sąsiedzi
0891,missionary,"misjonarz, misjonarka"
0892,characterization,"charakterystyka, opis"
0893,coach,"autokar, trener, trenerka, korepetytor, korepetytorka, wagon, powóz, kareta, klasa ekonomiczna, instruować, trenować, udzielać korepetycji, dawać wskazówki"
0894,sooner,"prędzej, raczej, wcześniej"
0895,postage,"opłata pocztowa, pocztowy, frankowanie"
0896,poorly,"źle, kiepsko, słabo, chory"
0897,harder,"trudniejszy, cięższy, twardszy"
0898,notification,"zawiadomienie, powiadomienie, notyfikacja, awizo"
0899,yearly,"roczny, coroczny, doroczny, rocznik, rocznie"
0900,momentum,"pęd, siła przebicia, wiatr w żaglach"
0901,celebrated,"świętować, celebrować, sławny, świętowany"
0902,vacation,"wakacje, urlop"
0903,handsome,przystojny
0904,literacy,umiejętność czytania i pisania
0905,beans,"fasola, fasolka"
0906,swimming,pływanie
0907,ours,"nasz, nasza, nasze"
0908,grandfather,dziadek
0909,elder,starszy
0910,agrees,"zgadzać się, przytakiwać, wyrażać zgodę, zgadza się"
0911,tooth,ząb
0912,princess,księżniczka
0913,socialism,socjalizm
0914,coke,"koks, kokaina, cola, kola, wytwarzać"
0915,dirty,"brudny, sprośny, nieprzyzwoity, podły, nikczemny, wstrętny, nieuczciwy, brudzić, kalać"
0916,drum,bęben
0917,ticket,"bilet, mandat"
0918,lucky,"szczęśliwy, fartowny, mieć szczęście"
0919,cousin,"kuzyn, kuzynka"
0920,pet,"zwierzę domowe, pupil, miś, skarb, ulubieniec, pieścić, zwierzak"
0921,periodicals,"czasopisma, periodyka"
0922,concert,"koncert, koncertować"
0923,lion,lew
0924,tonight,"dziś wieczorem, dzisiaj wieczorem"
0925,growers,hodowcy
0926,cake,"ciasto, ciastko, pokryć cienką warstwą, warstwa, pył, zbrylić się"
0927,birthday,urodziny
0928,hungry,"głodny, wygłodniały"
0929,borrowed,pożyczony
0930,tenure,"kadencja, okres urzędowania, stały etat, posada, dożywotni"
0931,hers,"jej, swój"
0932,nineteen,"dziewiętnaście, 19, dziewiętnastka"
0933,antibody,przeciwciało
0934,dismissal,"zwolnienie, dymisja, oddalenie, wykluczenie"
0935,fuller,"pilśniarz, folusznik, zbrocze, odciągacz kowalski, wydłużak kowalski, żłobić, pełniejszy"
0936,funny,"śmieszny, zabawny, dziwny, osobliwy"
0937,inlet,"zatoka, wlot, ujście, wpust, wlewnik"
0938,notified,"powiadomiony, poinformowany"
0939,broker,"makler, pośrednik, agent"
0940,jacket,"kurtka, marynarka, obwoluta"
0941,ghost,"duch, widmo, upiór, zjawa, nawiedzać"
0942,pasture,"pastwisko, wypas, wypasać, paść się"
0943,rabbit,królik
0944,saturated,nasycony
0945,smell,"czuć, zapach, wąchać, pachnieć, wonieć, śmierdzieć, węch"
0946,borrowing,"zapożyczenie, pożyczanie"
0947,sixteenth,szesnasty
0948,presumption,"przypuszczenie, założenie, domniemanie, tupet, zarozumialstwo, zuchwała ufność"
0949,presumed,"przypuszczalny, domniemany"
0950,baseball,baseball
0951,seventeen,"siedemnaście, 17, siedemnastka"
0952,grandmother,"babcia, babunia"
0953,dish,"talerz, potrawa, danie, naczynie"
0954,singer,"piosenkarz, piosenkarka, śpiewak, śpiewaczka"
0955,insulation,"odizolowanie, oddzielenie, izolacja"
0956,email,"e-mail, email, mail, elektroniczny,"
0957,insurer,ubezpieczyciel
0958,bodily,"cielesny, fizyczny, materialny"
0959,legacy,"dziedzictwo, spuścizna, spadek"
0960,weekend,"weekend, weekendowy"
0961,excuse,"usprawiedliwienie, wytłumaczenie, wymówka, wybaczać, przepraszać"
0962,chocolate,"czekolada, czekoladowy, kolor"
0963,snake,wąż
0964,impairment,"osłabienie, nadwyrężenie, uszkodzenie, uszczerbek"
0965,climbed,"wspinać się, wspiąć się, wspinaczka"
0966,penal,"karny, karalny"
0967,ruler,"linijka, władca"
0968,bee,pszczoła
0969,celebration,"uroczystość, świętowanie"
0970,nationality,narodowość
0971,closest,najbliższy
0972,cooked,"gotowany, ugotowany"
0973,fore,"przód, przedni, dziobowy, okrzyk ostrzegawczy, ostrzegać"
0974,readiness,gotowość
0975,usefulness,"przydatność, użyteczność"
0976,bathroom,"łazienka, toaleta, ubikacja"
0977,airplane,samolot
0978,foreigners,"cudzoziemiec, cudzoziemcy, obcokrajowcy"
0979,pencil,ołówek
0980,hiding,"ukrywanie, skrycie, ukryć"
0981,fourteenth,czternasty
0982,lonely,"samotny, osamotniony, odludny"
0983,denote,"oznaczać, wskazywać, określać"
0984,coding,"kodowanie, programowanie"
0985,cinema,"kino, kinematografia, film, przemysł filmowy"
0986,managerial,"kierowniczy, zarządzający"
0987,saturation,"nasycenie, saturacja"
0988,heavier,cięższy
0989,restrictive,"ograniczający, restrykcyjny"
0990,musicians,"muzyk, muzycy"
0991,clever,"bystry, sprytny, lotny, sprawny, zdolny, błyskotliwy, pomysłowy, zmyślny"
0992,awake,"budzić, budzić się, przebudzony, przytomny, czujny, świadomy"
0993,sits,"siada, siedzi"
0994,shower,"prysznic, przelotny opad, brać prysznic"
0995,notation,"notacja, zapis, notatka"
0996,eyed,"przypatrywać się, obdarzać wzrokiem, patrzeć na, wpatrzony"
0997,subparagraph,podpunkt
0998,hi,"cześć, hej"
0999,injustice,niesprawiedliwość
1000,wake,"budzić, budzić się, czuwanie, kilwater, smuga kondensacyjna"
1001,tennis,"tenis, tenis ziemny"
1002,arterial,tętniczy
1003,soup,"zupa, karmić, zapewniać posiłek, zanurzać w utrwalaczu"
1004,outset,"początek, start"
1005,oversight,"przeoczenie, niedopatrzenie, nadzór, dozór"
1006,okay,"ok, w porządku, dobry, dobrze, zgoda"
1007,incapable,"niezdolny, niezdatny, nieporadny"
1008,breadth,"szerokość, zakres, rozpiętość, rozmach"
1009,fifteenth,piętnasty
1010,hurried,pośpieszny
1011,headings,"nagłówek, nagłówki, tytuły, śródtytuły"
1012,realism,realizm
1013,postwar,powojenny
1014,sunshine,"światło słoneczne, promienie słoneczne, słońce, słoneczko, nasłoneczniony, wesołość, pogoda ducha"
1015,hardness,twardość
1016,manure,"obornik, gnój"
1017,wheeler,kołodziej
1018,blowing,"dmuchanie, wianie, wybuch, eksplozja"
1019,denotes,"oznaczać, symbolizować, wskazywać, oznacza"
1020,ugly,"brzydki, brzydal"
1021,toilet,"sedes, muszla klozetowa, toaleta, ubikacja, WC"
1022,periodically,"okresowo, cyklicznie, periodycznie"
1023,latent,"utajony, ukryty, uśpiony"
1024,collectively,zbiorowo
1025,breathe,"oddychać, wdychać, wydychać"
1026,paste,"pasta, przecier, klajster, zaczyn, naklejać, przykleić, wklejać, klajstrować, zalepiać"
1027,sectional,"sekcyjny, przekrojowy, odcinkowy, segmentowy, kanapa modułowa, segmentowa kanapa"
1028,counselor,"doradca, radca, prawnik, pedagog, szkolny"
1029,roses,"róża, róże"
1030,honorary,honorowy
1031,eleventh,jedenasty
1032,posture,"postawa, postura, poza, stanowisko, podejście, pozować, przybierać"
1033,coatings,"powłoka, pokrycie, warstwa ochronna, powłoki"
1034,problematic,problematyczny
1035,headache,"ból głowy, problem, utrapienie, zmartwienie"
1036,introduces,"przedstawia, wprowadza, zapoznaje, wdraża"
1037,backing,"poparcie, wsparcie, podkład, podłoże, podkładka, akompaniament"
1038,unjust,niesprawiedliwy
1039,handful,"garść, garstka, niewielka ilość"
1040,toys,"zabawka, zabawki"
1041,repayment,spłata
1042,prayed,"modlił się, modliła się, modlili się"
1043,couch,"kanapa, sofa, kozetka, leżanka"
1044,daddy,"tatuś, tatusiu, tatko"
1045,manor,"dwór, rezydencja, majątek ziemski, folwark"
1046,copying,"kopiowanie, powielanie"
1047,favourite,ulubiony
1048,lily,lilia
1049,borrower,"pożyczkobiorca, kredytobiorca"
1050,sailors,"marynarze, żeglarze"
1051,jump,"skok, skakać, wyskakiwać, przeskakiwać,"
1052,tomato,pomidor
1053,ratification,ratyfikacja
1054,boring,nudny
1055,pants,"majtki, slipy, kalesony, spodnie"
1056,fairy,"wróżka, czarodziejka, skrzydlaty, duszek, homoseksualista"
1057,candy,"cukierek, słodycze, łakocie, kandyzować, cukierki"
1058,frontal,"czołowy, przedni"
1059,thirteenth,trzynasty
1060,upheld,"podtrzymać, utrzymać, podtrzymany"
1061,kick,"kop, kopnięcie, kopniak, kopać"
