external_id,front_text,back_text
0543,sharp,"ostry, nagły, wyraźny, krytyczny, pikantny, gryzący, błyskotliwy, nuta podwyższona o pół tonu"
0544,burden,"ciężar, brzemię, ładunek, obarczać, obciążać, uciemiężać"
0545,poetry,poezja
0546,naturally,"naturalnie, oczywiście, z natury, zwyczajnie"
0547,copyright,"prawo autorskie, zastrzegać, prawa autorskie"
0548,outstanding,"wybitny, znakomity, wyróżniający się, zaległy, nieuregulowany"
0549,separation,"rozdzielenie, oddzielenie, rozstanie, rozłąka, separacja"
0550,gentleman,"pan, dżentelmen"
0551,customs,"cło, opłata celna, odprawa celna, urząd celny, służba celna, zwyczaje"
0552,occupied,"zajęty, okupowany, zaludniony, obsadzony"
0553,physics,fizyka
0554,accompanied,"towarzyszyć, towarzyszący, w towarzystwie"
0555,atlantic,"Atlantyk, atlantycki"
0556,outer,zewnętrzny
0557,tendency,"skłonność, tendencja"
0558,whenever,"kiedy, tylko, kiedykolwiek, kiedy tylko"
0559,constitute,"stanowić, tworzyć, ustanawiać, konstytuować, składać się na"
0560,monitoring,"monitoring, monitorowanie, nadzór, kontrola"
0561,atmosphere,"atmosfera, sfera, aura, nastrój"
0562,fax,"faks, telefaks, faksować, przefaksować"
0563,distinction,"rozróżnienie, różnica, wyróżnienie, odznaka, dystynkcja, odznaczenie"
0564,climate,"klimat, strefa, region, kontekst, sytuacja"
0565,intention,"zamiar, intencja"
0566,league,"liga, około trzy mile angielskie"
0567,assist,"pomagać, asystować"
0568,participants,"uczestnik, uczestnicy"
0569,border,"granica, skraj, obwódka, lamówka, bordiura, graniczny, przygraniczny, obramować, okalać"
0570,remarks,"uwagi, komentarze, spostrzeżenia"
0571,struggle,"zmagać się, walczyć, bić się, borykać się, dążyć, usiłować, walka, bój, zmaganie, szarpanina"
0572,democracy,"demokracja, ludowładztwo, demokratyczny"
0573,muscle,mięsień
0574,competitive,"konkurencyjny, współzawodniczący, rywalizujący"
0575,promote,"awansować, promować, reklamować, wspierać, popierać"
0576,presentation,"prezentacja, przedstawienie, pokaz"
0577,increasingly,"coraz bardziej, rosnąco"
0578,canal,"kanał, przewód"
0579,discovery,odkrycie
0580,link,"połączenie, odnośnik, odsyłacz, łącze, hiperłącze, łączyć, wiązać, złączyć, kojarzyć"
0581,satisfied,"zadowolony, usatysfakcjonowany"
0582,terminal,"terminal, stacja końcowa, terminal komputerowy, końcowy, śmiertelny"
0583,definite,"definitywny, pewny, ostateczny, określony"
0584,vast,"obszerny, rozległy, ogromny, szeroki"
0585,informed,"poinformowany, informować, zawiadomić"
0586,vary,"różnić się, zmieniać się, zmieniać, urozmaicać"
0587,generated,"wygenerowany, generować, wytworzony, spowodowany"
0588,emotional,"uczuciowy, emocjonalny"
0589,poverty,"bieda, ubóstwo"
0590,accuracy,"dokładność, ścisłość, akuratność, precyzja"
0591,communist,"komunista, komunistka, komunistyczny"
0592,basin,"miska, misa, zlew, umywalka, miednica, dorzecze, niecka"
0593,rubber,"guma, gumka, prezerwatywa, gumowy"
0594,discrimination,"dyskryminacja, rozróżnianie"
0595,prison,"więzienie, zakład karny"
0596,acceptance,"akceptacja, przyjęcie"
0597,visible,"widoczny, zauważalny, dostrzegalny"
0598,parallel,"równoległy, paralela, równolegle, odpowiednik, podobny"
0599,retail,"detal, handel detaliczny, detaliczny, sprzedaż detaliczna, sprzedawać detalicznie"
0600,minority,"mniejszość, mniejszościowy"
0601,divine,"boski, przepowiadać, domyślać się, zgadywać"
0602,huge,"ogromny, wielki, potężny, olbrzymi"
0603,defence,"obrona, defensywa, umocnienia, obrońca"
0604,fit,"pasować, zgadzać się, montować, mocować, być w formie, mieścić się, wyposażyć, dopasować, odpowiedni, właściwy, napad, atak"
0605,weapons,broń
0606,satisfaction,"satysfakcja, zadowolenie"
0607,irish,"Irlandczyk, Irlandka, irlandzki"
0608,exact,"dokładny, precyzyjny, dokładnie"
0609,strategic,strategiczny
0610,threat,"zagrożenie, groźba"
0611,taxation,"opodatkowanie, nakładanie podatków"
0612,tank,"zbiornik, czołg, tankować"
0613,inquiry,"zapytanie, dochodzenie, ankieta, sondaż, wywiad"
0614,heaven,"niebo, raj"
0615,guidance,"porada, wytyczne, wskazówka, zalecenie, instrukcja, poradnictwo, pokierowanie"
0616,australian,"Australijczyk, Australijka, australijski"
0617,trend,"tendencja, trend, moda, tendencja rozwojowa, dążyć, zmierzać"
0618,intermediate,"pośredni, przejściowy, średnio zaawansowany"
0619,absolutely,"absolutnie, całkowicie, zupełnie, bezwarunkowo, koniecznie, oczywiście, w pełni"
0620,breath,"oddech, dech, tchnienie"
0621,contribute,"przyczyniać się, wnosić, dołożyć, wnosić wkład"
0622,typically,"typowo, zazwyczaj"
0623,depression,"depresja, obniżenie"
0624,frequent,częsty
0625,rendered,"oddawać, przedstawiać, renderować, wyrenderować, renderowany"
0626,restricted,"ograniczony, restrykcyjny, ograniczać"
0627,classical,"klasyczny, konwencjonalny"
0628,destruction,"zniszczenie, destrukcja"
0629,beneath,"pod, poniżej, pod spodem"
0630,classified,"poufny, tajny, klasyfikowane, ogłoszenie drobne"
0631,digital,cyfrowy
0632,financing,finansowanie
0633,trading,"handel, handlowy"
0634,exclusive,"ekskluzywny, wyłączny, zastrzeżony"
0635,strain,"napięcie, stres, szczep, odmiana, obciążenie, odkształcenie, napinać, naprężać, nadwyrężać, cedzić, przecedzić"
0636,fellow,"kolega, znajomy, facet, pracownik naukowy"
0637,respective,"odpowiedni, odnośny, indywidualny, poszczególny"
0638,guilty,"winny, zawiniony"
0639,furnished,"umeblowany, wyposażony, umeblowane"
0640,surgery,"operacja, zabieg chirurgiczny, chirurgia, gabinet lekarski"
0641,rank,"ranga, stopień, klasa, rząd, zaliczać, klasyfikować"
0642,occasionally,"sporadycznie, czasami, okazjonalnie"
0643,era,"era, epoka"
0644,advisory,"doradczy, poradczy, ostrzegawczy, komunikat ostrzegawczy, doradztwo"
0645,arise,"wstawać, powstawać, ukazywać się, wyłaniać się, wynikać, powstać"
0646,accomplished,"znakomity, utalentowany, ukończony, wykonane"
0647,residents,"mieszkaniec, mieszkańcy"
0648,decline,"zanik, zanikanie, spadek, upadek, spadać, maleć, odmawiać, odrzucać, odmowa"
0649,incident,"wydarzenie, incydent, zajście, wypadek, zdarzenie"
0650,electricity,"elektryczność, energia elektryczna"
0651,declaration,"deklaracja, proklamacja, oświadczenie"
0652,bishop,"biskup, goniec"
0653,surely,"na pewno, z pewnością, niewątpliwie"
0654,producers,"producent, producentka, wytwórca, producenci"
0655,resolved,"rozwiązany, rozwiązywać, rozstrzygnąć, zdecydowany, zdeterminowany"
0656,admission,"wstęp, wejście, wpuszczenie, dopuszczenie, przyjęcie, dostęp, przyznanie się, uznanie"
0657,surrounding,"otoczenie, okoliczny, otaczający"
0658,confirmed,"potwierdzony, potwierdzać, potwierdzić"
0659,transformation,"transformacja, przekształcenie, przemiana, przetwarzanie"
0660,moderate,"umiarkowany, powściągliwy, umiarkować, łagodzić, powściągać"
0661,tobacco,"tytoń, tabaka, tytoniowy"
0662,fingers,"palec, palce"
0663,notion,"pojęcie, wyobrażenie"
0664,gene,gen
0665,pub,"pub, gospoda"
0666,attended,"uczestniczyć, brać udział, uczestniczył"
0667,characterized,"charakteryzowany, charakteryzować, cechować"
0668,promotion,"promocja, awans"
0669,logic,"logika, rozumowanie"
0670,wing,"skrzydło, boczna część budynku, polityczne skrzydło"
0671,currency,"waluta, powszechny zwyczaj, uznanie"
0672,rail,"szyna, tor kolejowy, reling, barierka, kolej"
0673,steady,"stały, stabilny, równomierny, umacniać, utrwalać"
0674,negotiations,negocjacje
0675,liver,"wątroba, wątróbka"
0676,disability,"niepełnosprawność, niesprawność, inwalidztwo"
0677,rarely,"rzadko, sporadycznie"
0678,tension,"napięcie, naprężenie, stan napięcia, napiętość"
0679,remarkable,"znakomity, wybitny, nadzwyczajny, niezwykły"
0680,atomic,"atomowy, niepodzielny"
0681,poet,"poeta, poetka"
0682,adapted,"adaptowany, przystosowany, adaptować, dostosowany"
0683,participate,"uczestniczyć, brać udział"
0684,taste,"gust, smak, apetyt, smakować, upodobanie"
0685,pupils,"uczniowie, uczennice, źrenice"
0686,respond,"odpowiadać, reagować, odpowiadać na, responsorium"
0687,prayer,"modlitwa, prośba"
0688,survival,"przetrwanie, przeżycie"
0689,impression,"wrażenie, odcisk, impresja, parodia, stempel, wycisk"
0690,owing,"zaległy, dłużny, z powodu"
0691,prominent,"wybitny, sławny, znaczący, widoczny, rzucać się w oczy, prominentny"
0692,gap,"przerwa, dziura, luka, szczelina, odstęp"
0693,narrative,"narracja, opowiadanie, narracyjny"
0694,artist,"artysta, artystka"
0695,illness,"choroba, schorzenie"
0696,profession,"zawód, profesja, fach"
0697,objection,"zarzut, sprzeciw, zastrzeżenie"
0698,bull,"byk, bzdura"
0699,rejected,"odrzucony, odrzucać, odmawiać"
0700,governing,"rządzący, zarządzający, decydujący, normujący"
0701,interstate,"międzystanowy, autostrada międzystanowa"
0702,recall,"przypominać sobie, odwoływać, wzywać, pamięć, przywoływać, przypomnienie"
0703,blind,"ślepy, niewidomy, żaluzja, ślepiec"
0704,ward,"oddział, szpitalny, wychowanek, podopieczny"
0705,constantly,"stale, nieustannie, ciągle, wciąż"
0706,mounted,"zamontowany, osiodłany, jeździć konno, montować, oprawiony"
0707,differ,"różnić się, różnić, być odmiennym, nie zgadzać się"
0708,metropolitan,"wielkomiejski, metropolitalny, mieszkaniec metropolii, metropolita"
0709,circular,"okrągły, okrężny, okólnik, obwieszczenie, ulotka reklamowa"
0710,graduate,"absolwent, absolwentka, ukończyć"
0711,assignment,"zadanie, praca domowa, przydzielenie, przydział, cesja, przeniesienie"
0712,installed,"zainstalowany, zamontowany, instalować, montować"
0713,genetic,genetyczny
0714,miscellaneous,"rozmaity, różnorodny, różne"
0715,score,"wynik, rezultat, partytura, dwudziestka, rachunek, naciąć, zdobyć, uzyskać"
0716,virus,"wirus, wirus komputerowy"
0717,experts,"ekspert, ekspertka, eksperci, znawca, fachowiec"
0718,absent,"nieobecny, brakujący"
0719,imperial,"cesarski, imperialny"
0720,annually,"corocznie, rocznie, dorocznie"
0721,sports,"sport, sporty"
0722,taxable,"opodatkowany, podlegający opodatkowaniu"
0723,accused,oskarżony
0724,interval,"przedział, odstęp, interwał, przerwa"
0725,achievement,"osiągnięcie, dokonanie, sukces"
0726,newly,"niedawno, świeżo, dopiero co, nowo"
0727,count,"liczyć, liczyć się, hrabia"
0728,asian,"azjatycki, Azjata, Azjatka"
0729,retained,"zachowany, utrzymany, zatrzymany, zatrzymywać"
0730,curriculum,"program nauczania, plan nauczania, program"
0731,proceeds,"wpływy, dochód, przebiegać, kontynuować"
0732,filter,"filtr, filtrować, przesączać, odsączać"
0733,afford,"pozwolić sobie, stać, oferować, dostarczać, stać się"
0734,victory,"zwycięstwo, sukces"
0735,burning,"piekący, palący, naglący, pilny, namiętny, rozpalony, spalanie, wypalanie, palenie"
0736,specifications,"specyfikacja, specyfikacje, wymagania techniczne"
0737,briefly,"krótko, zwięźle, pokrótce, krótko mówiąc"
0738,awareness,"świadomość, uświadomienie, rozeznanie"
0739,initially,"początkowo, wstępnie"
0740,rough,"chropowaty, szorstki, nierówny, nieobrobiony, zgrubny, wstępny, pofalowany, burzliwy"
0741,pump,"pompa, pompka, pompowanie, tłoczenie, pompować, tłoczyć, tryskać, nadmuchiwać, wypychać"
0742,allowance,"kieszonkowe, dieta, zasiłek, ulga podatkowa, przydział, limit, uprawnienie, dodatek"
0743,package,"pakunek, paczka, pakiet, zestaw, opakowanie, pakować, zapakować"
0744,horizontal,"poziomy, horyzontalny"
0745,silent,"cichy, milczący, niemy, bezgłośny"
0746,occurrence,"zdarzenie, wydarzenie, występowanie, wystąpienie"
0747,korea,Korea
0748,phenomenon,zjawisko
0749,trustees,"powiernicy, zarządcy, kuratorzy"
0750,expanded,"rozszerzony, poszerzony, rozszerzać, poszerzać"
0751,reliable,"niezawodny, godny zaufania, pewny, rzetelny"
0752,preference,"preferencja, upodobanie, pierwszeństwo"
0753,recover,"odzyskać, wyzdrowieć, dojść do siebie"
0754,arc,"łuk, łuk elektryczny, tworzyć łuk, opadać łukiem"
0755,fraction,"ułamek, część, odłamek, frakcja"
0756,coefficient,współczynnik
0757,tariff,"taryfa, cło, cennik, celny"
0758,conservative,"konserwatywny, konserwatysta"
0759,duke,"książę, pięść"
0760,bibliography,bibliografia
0761,moisture,"wilgoć, zawilgocenie"
0762,aim,"celować, dążyć, cel, zamiar, skierować, mieć na celowniku"
0763,organizational,organizacyjny
0764,shortly,"wkrótce, niedługo, zaraz"
0765,punishment,"kara, karanie, ukaranie"
0766,voluntary,"dobrowolny, ochotniczy"
0767,christmas,"Boże Narodzenie, Święta Bożego Narodzenia, Gwiazdka"
0768,saint,święty
0769,drainage,"drenaż, odwodnienie"
0770,scholars,"uczeni, badacze, naukowcy"
0771,organisation,"organizacja, stowarzyszenie, organizowanie"
0772,complicated,"skomplikowany, złożony, trudny"
0773,regulatory,"regulacyjny, nadzorczy"
0774,institutional,"instytucjonalny, instytucyjny"
0775,phrase,"fraza, zwrot, wyrażenie"
0776,orientation,"orientacja, ukierunkowanie, rozmieszczenie"
0777,arrival,"przybycie, przyjazd, przylot"
0778,diversity,"różnorodność, zróżnicowanie"
0779,dramatic,"dramatyczny, teatralny, gwałtowny, nagły, krytyczny"
0780,operational,"operacyjny, gotowy do akcji, funkcjonujący"
0781,commodity,"towar, artykuł, surowiec"
0782,dimensional,wymiarowy
0783,breast,"pierś, sutek, biust, piersi"
0784,sin,"grzech, wykroczenie"
0785,slope,"zbocze, stok, nachylenie, pochylać się"
0786,conscious,"świadomy, przytomny"
0787,rehabilitation,"rehabilitacja, przywracanie do zdrowia, odnowa"
0788,calcium,wapń
0789,overcome,"pokonywać, przezwyciężać, opanować, pokonany, przezwyciężony, pokonać"
0790,shaft,"dyszel, snop, drzewce, trzonek, wał, szyb, trzon"
0791,favorable,"korzystny, przychylny, sprzyjający, dogodny"
0792,revision,"korekta, poprawka, rewizja, wersja, powtórka, zmiana"
0793,republican,"republikański, republikanin"
0794,calculation,"rachunek, obliczenie, kalkulacja"
0795,decree,"dekret, dekretować"
0796,sleep,"spać, sen, spanie"
0797,moscow,Moskwa
0798,chronic,"przewlekły, chroniczny, notoryczny"
0799,afterwards,"potem, później, następnie"
0800,anxiety,"lęk, niepokój, trwoga, obawa, zatroskanie"
0801,subcommittee,"podkomisja, podkomitet"
0802,distant,"daleki, odległy, zdystansowany"
0803,reflection,"odbicie, refleksja, namysł, zastanowienie, odzwierciedlenie"
0804,coastal,"przybrzeżny, nadbrzeżny"
0805,tongue,"język, ozór, mowa potoczna"
0806,dairy,"mleczarnia, sklep mleczny, nabiał, nabiałowy, mleczny"
0807,technological,"techniczny, technologiczny"
0808,translated,"przetłumaczony, tłumaczony, tłumaczyć, przetłumaczone"
0809,warning,"ostrzeżenie, przestroga, ostrzegać"
0810,stem,"łodyga, pień, trzon, temat słowotwórczy, rdzeń, nóżka, hamować, tamować, powstrzymywać, wynikać"
0811,dean,"dziekan, dziekanka"
0812,simultaneously,"jednocześnie, równocześnie"
0813,researchers,"badacze, naukowcy"
0814,wildlife,"dzika przyroda, fauna"
0815,switch,"przełącznik, włącznik, zwrotnica, przełączać, zmieniać"
0816,harbor,"port, przystań, schronienie, azyl, ukrywać, przechować, być siedliskiem, żywić"
0817,powder,"proch, proszek, puder, proszkować"
0818,provincial,"prowincjonalny, regionalny, prowincja"
0819,racial,"rasowy, rasistowski, odnoszący się do rasy"
0820,confusion,"konfuzja, zmieszanie, zamieszanie"
0821,sensitivity,"wrażliwość, czułość, wyczulenie, wnikliwość, wrażliwy"
0822,totally,"całkowicie, zupełnie, totalnie"
0823,photographs,"fotografie, zdjęcia"
0824,cement,"cement, cementowy, cementować"
0825,lieutenant,"porucznik, porucznik marynarki, kapitan marynarki"
0826,routine,"procedura, zwykły, porządek, rutyna, rutynowy"
0827,rational,"racjonalny, wymierny"
0828,hidden,"ukryty, schowany, skryty"
0829,utilization,wykorzystanie
0830,solely,"wyłącznie, jedynie"
0831,extraordinary,"niezwykły, nadzwyczajny"
0832,entity,"istota, jednostka, osoba, podmiot, encja"
0833,vector,"wektor, nosiciel"
0834,bargaining,"negocjacje, targowanie się, targowanie"
0835,prisoners,"więźniowie, osadzeni"
0836,emperor,cesarz
0837,nodded,"skinąć głową, skinął, kiwnął"
0838,interference,"wtrącanie się, ingerencja, zakłócenie, interferencja"
0839,molecules,cząsteczki
0840,historic,historyczny
0841,syndrome,"syndrom, zespół"
0842,residential,"mieszkaniowy, mieszkalny"
0843,neutral,"neutralny, obojętny"
0844,bulk,"wielkość, masa, większość, hurt, duży, ilość, objętość, masowo"
0845,proposition,"propozycja, twierdzenie, założenie, zaproponować"
0846,northwest,"północny zachód, północno-zachodni, na północny zachód"
0847,systematic,"systematyczny, planowy, uporządkowany"
0848,serum,surowica
0849,remainder,reszta
0850,partially,częściowo
0851,eliminate,"eliminować, wykluczać, likwidować, zlikwidować, wyeliminować"
0852,biology,biologia
0853,mayor,"burmistrz, prezydent miasta"
0854,taxpayer,podatnik
0855,comfort,"komfort, wygoda, udogodnienie, otucha, pociecha, zapewniać, pocieszać"
0856,productive,"wydajny, produktywny, urodzajny, płodny, owocny"
0857,interface,"interfejs, sprzęgać, łączyć"
0858,victim,ofiara
0859,brazil,Brazylia
0860,platform,"peron, platforma, podium, platforma polityczna"
0861,suspension,"zawieszenie, wstrzymanie, suspensja"
0862,demonstration,"demonstracja, pokaz, udowodnienie, wykazanie"
0863,universe,wszechświat
0864,possess,"posiadać, mieć, opętać"
0865,diagram,"diagram, wykres, schemat"
0866,pale,"blady, wyblakły, słaby, kiepski, blednąć, zblednąć"
0867,colony,kolonia
0868,secret,"sekret, tajemnica, sekretny, tajemniczy"
0869,simulation,"udawanie, symulacja"
0870,deed,"czyn, uczynek, akt prawny, dokument, wyczyn, postępek, akt"
0871,immigration,imigracja
0872,sacred,"święty, uświęcony, poświęcony, nienaruszalny, sakralny"
0873,altogether,"całkowicie, zupełnie, razem, ogółem, łącznie"
0874,tract,"traktat, rozprawa, połać, obszar, przewód, trakt"
0875,jean,"drelich, dżins, jeansowy, dżinsowy"
0876,reputation,"reputacja, dobre imię"
0877,wright,"fachowiec, wykonawca, mechanik, rzemieślnik"
0878,organ,"narząd, organ, organy, organ wykonawczy, organ władzy,"
0879,varies,"różnić się, wahać się, zmieniać się, różni się"
0880,ethics,etyka
0881,publishers,wydawcy
0882,preserved,"zachowany, konserwowany"
0883,termination,"zakończenie, wygaśnięcie, rozwiązanie umowy, aborcja, rozwiązanie"
0884,exploration,"badanie, eksploracja"
0885,con,"oszukiwać, nabierać, naciągać, przekręt, skazaniec, oszustwo, więzień"
0886,transit,"przejazd, przewóz, tranzyt, przejeżdżać, przewozić, transportować, tranzytowy"
0887,escape,"ucieczka, uciekać, unikać, ulatywać"
0888,lumber,"tarcica, wycinać, wycinka, człapać, drewno"
0889,preservation,"zachowanie, ochrona, zakonserwowanie, konserwacja"
0890,allocation,"przydział, przydzielenie, przysądzenie, alokacja, umiejscowienie, przeznaczenie"
0891,indication,"znak, wskazówka, oznaka, wskazywanie, oznaczanie, wskazanie"
0892,merchant,"kupiec, handlarz, handlowiec, kupiecki, handlowy"
0893,algorithm,algorytm
0894,personally,osobiście
0895,incidence,"częstość, częstotliwość, padanie, częstość występowania"
0896,massive,"masywny, ogromny"
0897,diffusion,"rozprzestrzenianie, rozpowszechnianie, dyfuzja, rozpraszanie"
0898,breeding,"hodowla, rozmnażanie, wychowanie"
0899,baker,"piekarz, piekarka"
0900,darkness,"ciemność, mrok"
0901,remedy,"lekarstwo, remedium, środek zaradczy, zaradzać"
0902,inhabitants,mieszkańcy
0903,protective,ochronny
0904,arbitration,arbitraż
0905,grave,"grób, poważny"
0906,gravity,"grawitacja, ciążenie, siła ciężkości, powaga"
0907,anger,"gniew, złość, oburzenie, gniewać, denerwować, irytować"
0908,intense,"intensywny, natężony, gwałtowny, silny"
0909,definitely,"zdecydowanie, bez wątpienia, na pewno, niewątpliwie"
0910,indirect,pośredni
0911,arrest,"areszt, zatrzymanie, aresztować, zatrzymać, powstrzymać, aresztowanie"
0912,dividends,dywidendy
0913,purely,"wyłącznie, jedynie, tylko, całkowicie, zupełnie, czysto"
0914,deficiency,"wada, brak, niedobór, niedostatek"
0915,comply,"dostosować się, zastosować się, przestrzegać"
0916,discourse,"rozprawa, dyskurs"
0917,encountered,"napotkać, napotkany, spotkać, napotkane"
0918,ordinance,"zarządzenie, rozporządzenie"
0919,earl,hrabia
0920,majesty,majestat
0921,sole,"podeszwa, jedyny"
0922,negligence,"zaniedbanie, niedbalstwo, lekceważenie, opieszałość"
0923,scattered,"rozproszony, rozsiany, rozrzucony"
0924,coordination,"koordynacja, koordynowanie, współdziałanie"
0925,pregnancy,ciąża
0926,exemption,zwolnienie
0927,format,"format, formatować"
0928,tends,"opiekować się, pielęgnować, mieć tendencję, ma tendencję"
0929,dozen,"tuzin, dwanaście"
0930,satellite,satelita
0931,priest,"kapłan, duchowny, ksiądz"
0932,civilian,"cywil, cywilny"
0933,tiny,"maleńki, malutki"
0934,uncertainty,niepewność
0935,rotation,"obrót, rotacja"
0936,premium,"premia, bonus, dopłata, składka ubezpieczeniowa, premiować, o wysokiej jakości, luksusowy, premium"
0937,widespread,"powszechny, rozpowszechniony"
0938,somehow,jakoś
0939,correction,"korekta, poprawka, poprawa"
0940,defects,"wada, usterka, dezertować, wady"
0941,nutrition,"żywienie, odżywianie"
0942,sweden,Szwecja
0943,proud,dumny
0944,emission,emisja
0945,brick,"cegła, klocek, ceglany, unieruchomić"
0946,crystal,"kryształ, krystaliczny, przejrzysty"
0947,lab,"laboratorium, pracownia, laboratoryjny"
0948,thy,twój
0949,equality,równość
0950,neighborhood,"sąsiedztwo, okolica, otoczenie, dzielnica"
0951,empirical,"empiryczny, doświadczalny"
0952,loop,"pętla, oczko, szlufka"
0953,worthy,"zasługujący, godny, wart, warty"
0954,cargo,"ładunek, towar"
0955,reliability,"niezawodność, wiarygodność"
0956,chiefly,"przede wszystkim, głównie, zwłaszcza"
0957,whereby,"przez co, dzięki czemu, na mocy czego"
0958,mechanics,mechanika
0959,sphere,"kula, sfera"
0960,chloride,chlorek
0961,peculiar,"osobliwy, nietypowy, dziwaczny, charakterystyczny, specyficzny, właściwy, szczególny"
0962,monitor,"monitor, dyżurny, przyrząd, urządzenie, monitorować, nadzorować, obserwować, monitor"
0963,attachment,"załącznik, przystawka, nasadka, zajęcie, przywiązanie"
0964,ethical,etyczny
0965,poland,Polska
0966,receiver,"odbiornik, odbiorca, słuchawka, syndyk, paser, zarządca, likwidator, poborca"
0967,aviation,lotnictwo
0968,reconstruction,rekonstrukcja
0969,configuration,konfiguracja
0970,specialized,"wyspecjalizowany, specjalistyczny"
0971,notwithstanding,"chociaż, pomimo, mimo, jednakże, niemniej jednak, niezależnie od"
0972,lift,"winda, podnośnik, dźwig, wyciąg, podniesienie, podnosić, podnieść, dźwignąć, znosić, ukraść"
0973,multi,"wielo, wielokrotnie, wielokrotny"
0974,appreciation,"uznanie, docenienie, wdzięczność, zrozumienie"
0975,spatial,przestrzenny
0976,dealers,"handlarz, handlarze, diler, dilerzy, sprzedawca, sprzedawcy, dealerzy"
0977,prosecution,"oskarżenie, oskarżać, ściganie, oskarżyciel, prokurator"
0978,livestock,"zwierzęta gospodarskie, żywy inwentarz, bydło, zwierzęta hodowlane"
0979,reservoir,"rezerwuar, zbiornik"
0980,oxide,tlenek
0981,analyzed,"analizować, analizowany, przeanalizowany"
0982,prize,"nagroda, zdobycz, łup, cenić"
0983,capture,"zdobycie, schwytanie, pojmanie, zbicie, kaptaż, zdobywać, chwytać, schwytać, pojmać, zbić, uchwycić, utrwalić, przechwycić"
0984,restoration,"odtworzenie, odbudowa, przywrócenie, renowacja, restytucja"
0985,deeper,"głębszy, bardziej intensywny"
0986,pope,papież
0987,southeast,"południowy wschód, południowo-wschodni, na południowy wschód"
0988,lung,"płuco, płuca"
0989,trail,"ścieżka, trop, szlak, śledzić, tropić"
0990,honest,"uczciwy, szczery"
0991,disclosure,"ujawnienie, zdemaskowanie"
0992,organisms,"organizm, organizmy"
0993,meanwhile,"tymczasem, w międzyczasie, przez ten czas"
0994,constitutes,"stanowi, tworzy, zaliczać do"
0995,rod,"pręt, pręcik, laska, wędka, oś, trzon"
0996,freely,"swobodnie, do woli, bez ograniczeń"
0997,zinc,"cynk, cynkować"
0998,passion,"pasja, namiętność"
0999,vacuum,"próżnia, odkurzacz, odkurzać"
1000,urged,"nakłaniać, ponaglać, zachęcać, nalegał"
1001,guaranteed,"gwarantowany, zapewniony, zagwarantowany"
1002,rely,"polegać, liczyć"
1003,array,"tablica, szyk, zastęp, rozmieszczać, ustawiać w szeregu"
1004,civilization,cywilizacja
1005,lectures,"wykład, wykłady"
1006,glory,"chwała, sława, chluba, zaszczyt, wspaniałość, szczycić się, chwalić się"
1007,thereto,"do tego, przy tym"
1008,operative,"operatywny, operacyjny, czynny, sprawny, skuteczny, agent, funkcjonariusz"
1009,intensive,intensywny
1010,isolation,"izolacja, odosobnienie, osamotnienie, separacja, rozdzielenie, oddzielenie"
1011,wherever,gdziekolwiek
1012,manuscript,"rękopis, manuskrypt"
1013,cognitive,"kognitywny, poznawczy"
1014,handbook,"podręcznik, przewodnik, poradnik"
1015,tin,"cyna, puszka, cynować, puszkować"
1016,arises,"pojawiać się, powstawać, wynikać, powstaje"
1017,hung,"powiesić, zawiesić, powieszony"
1018,diverse,"różnorodny, rozmaity"
1019,wholesale,"hurtowy, hurtowo, handel hurtowy, sprzedaż hurtowa"
1020,dedicated,"oddany, dedykowany, wyspecjalizowany, przeznaczony, wydzielony"
1021,christianity,chrześcijaństwo
1022,occasional,"sporadyczny, okazjonalny, rzadki, przypadkowy"
1023,frozen,"zmarznięty, mrożony, zamarły, w bezruchu, zamrożony"
1024,greece,Grecja
1025,pace,"krok, szybkość, tempo, inochód, chodzić, kroczyć"
1026,courage,"odwaga, męstwo"
1027,valuation,"ocena, wycena, taksacja, oszacowanie, szacunek"
1028,protocol,"protokół, sporządzać, protokołować"
1029,essence,"esencja, sedno, istota"
1030,integrity,"integralność, niepodzielność, prawość, uczciwość"
1031,quantitative,ilościowy
1032,litigation,"spór, sprawa sądowa, proces sądowy, postępowanie sądowe"
1033,primitive,"prymitywny, pierwotny, prosty"
1034,emerged,"pojawić się, wyłonić się, pojawił się"
1035,furnace,"piec, palenisko"
1036,nearby,"pobliski, blisko, w pobliżu, nieopodal"
1037,precision,"precyzja, dokładność, ścisłość"
1038,unlikely,"nieprawdopodobny, mało prawdopodobny, wątpliwy, mało prawdopodobne"
1039,departure,"odejście, odjazd, wyjazd, wyruszenie, odlot"
1040,determines,"określa, ustala, decyduje"
1041,extends,"rozszerzać, przedłużać, rozciągać, dziedziczyć, rozszerza"
1042,workshop,"warsztat, pracownia, studio, szkolenie praktyczne"
1043,disaster,katastrofa
1044,integral,"całka, całkowy, integralny, nierozłączny"
1045,consultation,"konsultacja, porada, wizyta u lekarza"
1046,inserted,"wstawić, wkładać, umieszczać, wstawiony"
1047,usage,"używanie, użycie, traktowanie, obchodzić się, zwyczaj, praktyka"
1048,southwest,"południowy zachód, południowo-zachodni, na południowy zachód"
1049,monetary,"pieniężny, walutowy, monetarny"
1050,depreciation,"amortyzacja, deprecjacja, utrata wartości"
1051,strip,"zdejmować, rozbierać, zdzierać, pozbawiać, pas, taśma, pasmo, pasek"
1052,geology,geologia
1053,threshold,"próg, granica, początek"
1054,emotions,emocje
1055,sponsored,"sponsorowany, finansowany"
