external_id,front_text,back_text
0498,bid,"oferta, licytacja, stawka, licytować, składać ofertę, nakaz, rozkaz"
0499,underground,"podziemie, ruch oporu, podziemny"
0500,withdrawal,"cofnięcie, wycofanie, odwrót, wypłata, odejście, cofać, wycofywać, wypłacać"
0501,informal,"potoczny, nieformalny"
0502,marginal,"marginalny, marginesowy, znikomy, drugorzędny"
0503,tribes,"plemię, plemiona"
0504,holder,"właściciel, okaziciel, uchwyt, obsadka, posiadacz"
0505,investors,inwestorzy
0506,potentially,potencjalnie
0507,harm,"krzywda, szkoda, krzywdzić, szkodzić"
0508,legitimate,"słuszny, uzasadniony, prawowity, legalny, zgodny z prawem, prawomocny"
0509,disposed,"rozporządzać, zbyć, usunąć, pozbyć się, skłonny, usunięty"
0510,forestry,leśnictwo
0511,feedback,"sprzężenie zwrotne, informacja zwrotna"
0512,bankruptcy,"bankructwo, upadłość"
0513,offense,"przestępstwo, wykroczenie, obraza, atak"
0514,presidential,prezydencki
0515,odd,"dziwny, nieparzysty, osobliwy"
0516,flexibility,elastyczność
0517,merchandise,"towar, handlować"
0518,eighth,ósmy
0519,qualifications,"kwalifikacje, uprawnienia, predyspozycje"
0520,evidently,"ewidentnie, najwyraźniej, widocznie"
0521,mature,"dojrzały, dojrzewać, pełnoletni"
0522,venture,"przedsięwzięcie, ryzyko, zaryzykować, podjąć ryzyko"
0523,prohibited,"zabroniony, zakazany, niedozwolony, zabronione"
0524,compact,"porozumienie, układ, zwarty, zbity, kompaktowy, treściwy, zajmujący mało miejsca, ściskać, zagęszczać"
0525,extract,"wyciąg, ekstrakt, wypis, wyciągać, wydobywać, ekstrahować"
0526,beneficial,"korzystny, pożyteczny, dobroczynny, zbawienny"
0527,hay,siano
0528,amongst,"wśród, między, pomiędzy"
0529,insufficient,"niedostateczny, niewystarczający, nieadekwatny"
0530,prospects,"perspektywy, szanse"
0531,skilled,"zręczny, wprawny, wykwalifikowany"
0532,archives,archiwa
0533,lesions,"zmiany patologiczne, urazy, uszkodzenia, zmiany chorobowe"
0534,utilized,"wykorzystywać, użytkować, wykorzystywany"
0535,deduction,"dedukcja, wniosek, wywód, odliczenie, potrącenie"
0536,approximate,"przybliżony, aproksymować, przybliżać"
0537,deck,"pokład, piętro, taras, talia"
0538,implied,"implikować, oznaczać, sugerowany, domniemany"
0539,rental,"czynsz, opłata za najem, wynajem, wypożyczenie"
0540,seldom,rzadko
0541,muslim,"muzułmanin, muzułmanka, muzułmański"
0542,heritage,dziedzictwo
0543,gently,"delikatnie, łagodnie"
0544,postal,pocztowy
0545,counter,"lada, kontuar, licznik, pionek, przeciwny, sprzeciwiać się"
0546,delegates,"delegować, delegat, delegaci"
0547,geographic,geograficzny
0548,barrier,"bariera, przeszkoda"
0549,tunnel,"tunel, przekopywać"
0550,respiratory,oddechowy
0551,widow,wdowa
0552,verbal,"ustny, mówiony, słowny, czasownikowy, dosłowny, werbalny"
0553,conjunction,"koniunkcja, złączenie, spójnik"
0554,exclusion,"wyłączenie, wykluczenie, niedopuszczenie, wyeliminowanie"
0555,catalogue,"katalog, katalogować"
0556,purchaser,"nabywca, kupujący, nabywający"
0557,medieval,średniowieczny
0558,ambassador,ambasador
0559,stroke,"uderzenie, cios, raz, udar, wylew, pociągnięcie pędzla, kreska, suw, głaskać, głaskanie, styl"
0560,philippines,Filipiny
0561,seasonal,sezonowy
0562,ash,"popiół, jesion"
0563,successive,"kolejny, następny, następujący"
0564,hazardous,"niebezpieczny, ryzykowny"
0565,lifetime,"okres życia, czas życia, życie, żywot, dożywotni, całe życie"
0566,dominated,"dominować, zdominować, zdominowany"
0567,infected,"infekować, zainfekować, zainfekowany, zakażony"
0568,electronics,elektronika
0569,toxic,"toksyczny, trujący"
0570,tuberculosis,gruźlica
0571,extraction,"wydobycie, ekstrakcja, pochodzenie"
0572,regulated,"regulować, uregulować, regulowany"
0573,gaze,"spojrzenie, wzrok, wpatrywać się, gapić się"
0574,mobility,"mobilność, ruchliwość"
0575,undertaking,"przedsięwzięcie, przedsiębiorstwo, obietnica, przyrzeczenie, zobowiązanie"
0576,catalog,"katalog, katalogować"
0577,ceiling,"sufit, strop, pułap, limit"
0578,fabric,"tkanina, materiał, osnowa, struktura, konstrukcja"
0579,scarcely,"ledwo, ledwie, zaledwie, prawie nie, rzadko"
0580,vitamin,witamina
0581,engagement,"zaręczyny, umówienie się, angaż, zaangażowanie"
0582,decay,"rozkład, gnicie, zgnilizna, próchnica, ruina, degradacja, rozkładać się, gnić, podupadać, rozpadać się, zanikać, rozpad promieniotwórczy, rozpad"
0583,frontier,"granica, graniczny, dziedzina"
0584,pulmonary,płucny
0585,allies,"sojusznicy, sprzymierzeńcy"
0586,adequately,"adekwatnie, właściwie, odpowiednio, dostatecznie"
0587,consulting,"konsulting, doradztwo, doradczy, konsultingowy, konsultacyjny"
0588,prospective,"potencjalny, przyszły"
0589,outlook,"perspektywy, spojrzenie, pogląd, prognoza, perspektywa"
0590,assembled,"zmontować, zgromadzić, złożyć, zmontowany, zgromadzony"
0591,collector,"kolekcjoner, zbieracz, inkasent, poborca, windykator"
0592,actively,aktywnie
0593,accommodation,"zakwaterowanie, przystosowanie, dostosowanie, akomodacja"
0594,pitch,"boisko, murawa, tonacja, rzut, nachylenie, kąt nachylenia, reklama, prezentacja produktu, rzucać, cisnąć, namawiać, kołysać się"
0595,flame,płomień
0596,doses,"dawka, dawki"
0597,enforce,"egzekwować, narzucać, wymuszać, wprowadzać w życie, popierać"
0598,shareholders,"akcjonariusze, udziałowcy"
0599,sharply,ostro
0600,compiled,"kompilować, sporządzać, skompilować, skompilowany, sporządzony"
0601,scottish,"szkocki, Szkot"
0602,stimulation,stymulacja
0603,courtesy,"grzeczność, uprzejmość, kurtuazja"
0604,expedition,"wyprawa, ekspedycja"
0605,independently,"niezależnie, samodzielnie"
0606,promptly,"natychmiast, bezzwłocznie, niezwłocznie"
0607,crack,"pęknięcie, szczelina, pękać, łamać, trzeszczeć"
0608,korean,"koreański, Koreańczyk, Koreanka"
0609,compression,"kompresja, ściskanie, uciskanie"
0610,alternate,"naprzemiennie, alternatywny, zmienny, co drugi, zamiennik, zastępowy, wymieniać się, zastępować, wahać się, na zmianę"
0611,corresponds,"korespondować, odpowiadać, zgadzać się, odpowiada"
0612,neglect,"zaniedbanie, niedbalstwo, opuszczenie, pominięcie, lekceważenie, zaniedbywać, opuszczać, lekceważyć"
0613,seller,"sprzedawca, sprzedawczyni"
0614,spin,"kręcić, obracać, wirować, prząść, obrót, skręt"
0615,prevailing,"przeważający, dominujący, panujący"
0616,profound,"głęboki, wnikliwy, gruntowny"
0617,erected,"wznosić, stawiać, wzniesiony"
0618,packed,"zapakowany, zatłoczony, tłoczny, upakowany, spakowany"
0619,cease,"przestać, zaprzestać, wstrzymać, ustać, przerwać, zakończyć"
0620,compelled,"zmuszać, zmusić, zmuszony"
0621,voters,wyborcy
0622,withdrawn,"wycofany, wycofać się, odizolowany, zamknięty w sobie"
0623,trunk,"tułów, kadłub, trzon, pień, trąba, kufer, skrzynia, bagażnik samochodowy, magistrala, bagażnik"
0624,rejection,"odrzucenie, odmowa"
0625,immigrants,imigranci
0626,affirmative,"stwierdzenie, twierdzący, pozytywny, potwierdzający, potakujący, afirmatywny, zatwierdzać, potwierdzać"
0627,sanitary,"sanitarny, higieniczny"
0628,illustrates,"ilustruje, zobrazowuje"
0629,timing,"wyczucie czasu, dobór momentu, timing, czas"
0630,observer,"obserwator, obserwatorka"
0631,spray,"spryskiwać, opryskiwać, rozpylać, mgiełka, sprej, spray, spryskiwacz, rozpylany"
0632,assault,"napaść, atak, natarcie, szturm, napadać, atakować, nacierać, szturmować"
0633,wilderness,"pustynia, pustkowie, głusza, odludzie, dzicz, puszcza, bezdroża"
0634,reinforced,"wzmacniany, wzmocniony"
0635,dense,"gęsty, zbity, zwarty, tępy"
0636,literally,"dosłownie, niemal"
0637,solvent,"rozpuszczalnik, wypłacalny"
0638,accumulated,"nagromadzony, skumulowany, zgromadzony, skumulowane"
0639,reed,"trzcina, stroik, instrument stroikowy"
0640,workmen,"robotnicy, pracownicy"
0641,devil,diabeł
0642,span,"obejmować, mieć zasięg, rozciągać się, rozpiętość, przęsło, piędź"
0643,dignity,godność
0644,exceptional,"wyjątkowy, szczególny, nadzwyczajny"
0645,interfere,"mieszać się, wtrącać się, majstrować przy czymś, przeszkadzać, przeciwdziałać, kolidować, przecinać się, krzyżować się, ingerenować"
0646,fatal,"fatalny, straszny, ciężki, śmiertelny"
0647,incentive,"bodziec, zachęta"
0648,blade,"ostrze, brzeszczot, liść, blaszka, głownia, karkówka"
0649,instructed,"zainstruowany, poinstruowany"
0650,projection,"projekcja, przewidywanie, ekstrapolacja, rzut"
0651,deer,jeleń
0652,coarse,"gruboziarnisty, szorstki, grubiański, chamski"
0653,modest,skromny
0654,ritual,"rytuał, rytualny"
0655,conscience,sumienie
0656,profitable,"zyskowny, pożyteczny, korzystny, opłacalny"
0657,consensus,"konsensus, zgoda, porozumienie"
0658,symbolic,"symboliczny, symbolowy"
0659,genius,"geniusz, talent, genialność"
0660,intimate,"bliski, intymny, osobisty, kameralny, szczegółowy, bliski przyjaciel, zasugerować"
0661,supplemental,"dodatkowy, uzupełniający, uzupełniać"
0662,impressed,pod wrażeniem
0663,wolf,wilk
0664,surrender,"poddanie się, rezygnacja, wydanie, oddanie, ustąpienie, poddać się, zrzec się"
0665,ideology,ideologia
0666,exceeds,"przekracza, przewyższa"
0667,conceived,"poczęty, zamierzony, pomyślany"
0668,oath,"przysięga, przekleństwo, przysięgać"
0669,tough,"twardy, trudny, silny, wytrzymały, nieustępliwy, nieprzyjemny, niebezpieczny"
0670,honorable,"zaszczytny, uczciwy, honorowy, szanowany"
0671,mercy,"miłosierdzie, litość, łaska"
0672,publicity,"rozgłos, reklama, rozreklamowanie"
0673,reprinted,"przedrukowany, wznawiany"
0674,sketch,"szkic, zarys, koncepcja, szkicować, skecz, karykatura, podsumowanie"
0675,sophisticated,"złożony, skomplikowany, wyrafinowany, zaawansowany"
0676,imprisonment,"więzienie, uwięzienie, pozbawienie wolności, kara pozbawienia wolności, wtrącenie do więzienia"
0677,lowered,"obniżyć, obniżony, opuszczony"
0678,pursuit,"pościg, pogoń, dążenie, zajęcie, praca, pasja"
0679,descriptive,"opisowy, deskryptywny"
0680,artery,"arteria, tętnica"
0681,auditor,"audytor, rewident"
0682,norms,"normy, standardy, reguły"
0683,chancellor,"kanclerz, rektor"
0684,flash,"błysk, rozbłysk, flesz, wiadomość z ostatniej chwili, lampa błyskowa, przelotny, błyskawiczny, błyskać, migotać"
0685,dwelling,"mieszkanie, domostwo, siedziba, mieszkać"
0686,appellate,"apelacyjny, odwoławczy"
0687,temporarily,"tymczasowo, prowizorycznie"
0688,dawn,"świt, początek, zaranie, świtać"
0689,emergence,"pojawienie się, wyłonienie, formowanie, ujawnienie"
0690,boiling,"wrzeć, gotować się, bardzo gorący, ekstremalny, gotowanie"
0691,wit,"dowcip, humor, bystrość, inteligencja"
0692,drain,"odpływ, studzienka, drenaż, drenażować, osuszać"
0693,backward,"wstecz, zacofany, niechętny do postępu, od tyłu, do tyłu"
0694,asserted,"twierdzić, utrzymywać, stwierdzać, stwierdzony, twierdził"
0695,persistent,"wytrwały, uporczywy, stały, nieustępliwy, ciągły"
0696,ample,"obszerny, obfity, wystarczający, rozległy"
0697,breakdown,"awaria, załamanie, niepowodzenie, analiza, rozkład, przerwa"
0698,thread,"gwint, nić, nitka, wątek, nawlekać, przewlekać, gwintować"
0699,gradual,"stopniowy, sukcesywny, graduał"
0700,prompt,"terminowy, punktualny, natychmiastowy, bezzwłoczny, szybki, podpowiadać, suflerować, doprowadzać, podpowiedź, sugestia, zachęta, tekst"
0701,secondly,po drugie
0702,hollow,"pusty, wydrążony, stłumiony, głuchy, wgłębienie, dziura, dziurawić, wydrążyć, nieszczery"
0703,spare,"zapasowy, dodatkowy, oszczędny, zapas, rezerwa, oszczędzać, szczędzić, unikać, oszczędzić, darować"
0704,rocky,"skalisty, burzliwy, nierówny, chwiejny, kamienisty"
0705,ignorance,"ignorancja, niewiedza"
0706,terminated,"zakończyć, zakończony, przerwany, zakończone"
0707,corruption,"demoralizacja, zepsucie, deprawacja, korupcja, uszkodzenie"
0708,enrolled,"zapisany, zarejestrowany, zapisać się"
0709,compulsory,"obowiązkowy, przymusowy, nakazowy"
0710,consultant,"konsultant, konsultantka, doradca, doradczyni"
0711,shield,"tarcza, osłona, ochraniać, osłaniać"
0712,morality,moralność
0713,relieved,"odczuwać ulgę, odczuwający ulgę, ulgiony, ulżyć, ulżony"
0714,repealed,"uchylony, zniesiony"
0715,evolved,"ewoluował, rozwinął się"
0716,shed,"szopa, zrzucać, pozbywać się, otrząsać się, kapać, ściekać, rozlewać, przelewać"
0717,violated,"naruszony, pogwałcony, złamany"
0718,relaxation,"relaksacja, relaks, odprężenie, rozluźnienie"
0719,offence,"przestępstwo, wykroczenie, faul, uraza, obraza"
0720,competence,"kompetencja, fachowość, sprawność"
0721,realization,"świadomość, wykonanie, realizacja, urzeczywistnienie"
0722,sustainable,"zrównoważony, trwały, możliwy do utrzymania"
0723,alteration,"zmiana, modyfikacja, przebudowa, przeróbka, alteracja"
0724,costly,"kosztowny, drogocenny"
0725,suppressed,"tłumiony, stłumiony, powstrzymany, uciszony"
0726,hybrid,"hybryda, mieszaniec, hybrydowy, krzyżówka"
0727,refugees,"uchodźcy, uchodźczynie"
0728,closure,"zamknięcie, zakończenie, domknięcie, zamykanie"
0729,micro,mikro
0730,outlet,"gniazdo, wylot, ujście, wypust, rynek zbytu, punkt sprzedaży"
0731,advancement,"postęp, posuwanie się naprzód"
0732,doubtful,"niepewny, wątpliwy"
0733,midst,"środek, w środku"
0734,spinal,"kręgowy, rdzeniowy, kręgosłupowy"
0735,metric,"metryka, metryczny"
0736,revelation,"rewelacja, odkrycie, objawienie"
0737,coalition,"koalicja, przymierze, sojusz"
0738,digest,"trawić, obmyślić, streścić, pojąć, porządkować, klasyfikować, streszczenie, trawienie"
0739,subtle,"subtelny, delikatny, wyrafinowany"
0740,sympathetic,"współczujący, okazujący współczucie, sympatyczny"
0741,practitioners,praktycy
0742,unconscious,"nieprzytomny, nieświadomy, nieświadomość"
0743,vigorous,"silny, energiczny, pełen wigoru"
0744,impulse,impuls
0745,radar,radar
0746,compatible,"kompatybilny, zgodny"
0747,providers,"dostawca, usługodawca, dostawcy"
0748,broadly,"z grubsza, ogólnie, szeroko"
0749,constituents,składniki
0750,generalized,uogólniony
0751,keen,"zapalony, przenikliwy, bystry, chętny, zapalczy"
0752,olive,"oliwka, kolor, oliwkowy"
0753,swift,"jerzyk, nagły, prędki, szybki"
0754,toxicity,toksyczność
0755,conductor,"dyrygent, dyrygentka, konduktor, konduktorka, przewodnik"
0756,mighty,"potężny, mocarny, cholernie, piekielnie"
0757,sandstone,piaskowiec
0758,sensory,"czuciowy, sensoryczny, zmysłowy"
0759,throne,tron
0760,unreasonable,"nierozsądny, niedorzeczny, bezsensowny, wygórowany, nadmierny"
0761,peninsula,półwysep
0762,investigators,"śledczy, badacze"
0763,toll,"dzwonić, uderzać w dzwon, wybijać, dźwięk, strata, nieszczęście, opłata"
0764,dominion,"panowanie, zwierzchnictwo, dominium"
0765,grove,"gaj, lasek"
0766,nest,"gniazdo, siedlisko, kryjówka, gniazdować, gnieździć się"
0767,renaissance,"odrodzenie, renesans, Renesans"
0768,aesthetic,"estetyczny, estetyka"
0769,unanimous,"jednomyślny, jednogłośny"
0770,conferred,"przyznany, nadany"
0771,vibration,"drganie, wibracja"
0772,ammonia,amoniak
0773,economical,"ekonomiczny, oszczędny, gospodarny"
0774,bass,"bas, gitara basowa, basowy"
0775,peer,"przypatrywać się, przyglądać się, wpatrywać się, rówieśnik, szlachcic, par, członek Izby Lordów, kumpel"
0776,residue,"osad, pozostałość, reszta"
0777,cope,"radzić sobie, dać radę, znosić, walczyć"
0778,pipeline,rurociąg
0779,traits,"cechy, właściwości"
0780,deliberately,"celowo, rozmyślnie, umyślnie"
0781,scenario,"scenariusz, rozwój wypadków, ewentualność"
0782,pioneer,"pionier, pionierka, być pionierem"
0783,cemetery,cmentarz
0784,sergeant,sierżant
0785,grasp,"chwyt, chwytanie, pojmowanie, rozumienie, uchwyt"
0786,inn,"gospoda, oberża, karczma, zajazd, tawerna"
0787,fracture,"pęknięcie, złamanie, pękać, pęknąć, złamać się"
0788,fame,"sława, rozsławić"
0789,probe,"sonda, śledztwo, dochodzenie, sondować, badać, zgłębiać"
0790,maternal,"matczyny, macierzyński, po matce, ze strony matki"
0791,suppliers,dostawcy
0792,sue,"pozywać, skarżyć, prosić o rękę, pozwanie"
0793,sulfur,siarka
0794,trauma,"uraz, trauma, obrażenie"
0795,elite,"elita, elitarny"
0796,immense,"ogromny, gigantyczny, olbrzymi, niezmierny"
0797,buffer,"bufor, buforować, amortyzować"
0798,charlotte,szarlotka
0799,acceleration,"przyśpieszenie, akceleracja"
0800,followers,"zwolennicy, naśladowcy, obserwujący"
0801,relevance,"trafność, znaczenie, adekwatność"
0802,split,"dzielić, rozszczepiać, pęknięcie, rozerwać, pęknięty, popękany, podział"
0803,seminar,seminarium
0804,intact,"nietknięty, nienaruszony, cały"
0805,ascertain,"stwierdzać, upewniać się, ustalić"
0806,granite,granit
0807,susceptible,"podatny, wrażliwy"
0808,merger,"fuzja, połączenie"
0809,severity,"dotkliwość, surowość, nasilenie"
0810,appraisal,"oszacowanie, ocena, wycena"
0811,hierarchy,hierarchia
0812,clerical,"biurowy, urzędowy, klerykalny, kanclerski"
0813,influential,wpływowy
0814,comprises,"zawiera, obejmuje"
0815,peasants,chłopi
0816,condemned,"potępiony, skazany"
0817,dick,"penis, kutas, fiut, chuj"
0818,prose,"proza, epika"
0819,aggression,"agresja, napaść"
0820,alongside,"obok, tuż obok, wspólnie z"
0821,recreational,"rekreacyjny, wypoczynkowy"
0822,surveillance,"inwigilacja, obserwacja, nadzór"
0823,grief,"żal, smutek, żałoba"
0824,dissolution,"rozpad, rozkład, rozwiązanie"
0825,purity,"czystość, klarowność"
0826,swept,"zamiatać, zmieciony"
0827,mask,"maska, maseczka, maskować"
0828,qualitative,jakościowy
0829,hook,"hak, haczyk, pułapka, haka, zaczepić, zaczepiać, zahaczać"
0830,payroll,lista płac
0831,phosphorus,fosfor
0832,simultaneous,"jednoczesny, równoległy, symultaniczny"
0833,overseas,"zamorski, zagraniczny, za granicą"
0834,finland,Finlandia
0835,neutron,neutron
0836,thrust,"pchać, pchnięcie, pchanie, napierać"
0837,eagle,orzeł
0838,refined,"wyrafinowany, dopracowany, wytworny, wykwintny, rafinować, oczyścić"
0839,canyon,kanion
0840,sentiment,"uczucie, sentyment, odczucie, nastroj"
0841,blast,"podmuch, gwizd, wybuch, eksplozja, huczna impreza, wysadzać w powietrze, zawyć"
0842,decomposition,"rozpad, rozkład, dekompozycja"
0843,cellular,komórkowy
0844,legend,legenda
0845,sulphur,siarka
0846,portugal,Portugalia
0847,redemption,"wykup, spłacenie, odkupienie, zbawienie, spełnienie, dotrzymanie"
0848,module,moduł
0849,hygiene,higiena
0850,supplementary,"dodatkowy, uzupełniający"
0851,contempt,"pogarda, wzgarda, lekceważenie, odraza, obraza"
0852,bankers,bankierzy
0853,ventilation,"wentylacja, wietrzenie"
0854,franchise,"franszyza, franczyza, koncesja, prawo wyborcze, udzielać"
0855,stimulate,"stymulować, pobudzać, zachęcać"
0856,politically,politycznie
0857,homogeneous,jednorodny
0858,collision,"zderzenie, kolizja"
0859,swing,"kołysać się, huśtawka, huśtać"
0860,hormone,hormon
0861,alert,"czujny, zapobiegliwy, uważny, ostrzeżenie, alarmować, ostrzegać,alert"
0862,detector,"wykrywacz, detektor"
0863,transient,"przemijający, nietrwały, przejściowy"
0864,anthropology,antropologia
0865,anatomy,anatomia
0866,initiation,inicjacja
0867,assertion,"twierdzenie, zapewnienie, dochodzenie swego prawa, asercja"
0868,palestine,Palestyna
0869,efficacy,"efektywność, skuteczność"
0870,inference,"wnioskowanie, wniosek, wywód"
0871,doe,"łania, samica, królica, antylopa"
0872,additionally,"dodatkowo, ponadto, co więcej"
0873,descent,"pochodzenie, spadek, schodzenie, opadanie, pochyłość, zejście"
0874,amino,"aminowy, grupa aminowa, aminokwas"
0875,coil,"zwijać, nawijać, kręcić się, zwój, cewka, zwojnica, solenoid, induktor"
0876,doubtless,"niewątpliwie, niewątpliwy, bez wątpienia"
0877,innovative,innowacyjny
0878,intersection,"skrzyżowanie, przecięcie, część wspólna, przekrój"
0879,restraint,"umiar, powściągliwość, opanowanie, powstrzymanie, skrępowanie, uwięzienie"
0880,penetration,"penetracja, przenikanie, wnikanie"
0881,ballot,"głosowanie, karta do głosowania, głosować"
0882,invisible,"niewidzialny, niewidoczny"
0883,probation,"staż, okres próbny, kuratela nad przestępcą, probacja, okres próby"
0884,disclosed,"ujawnić, ujawniony"
0885,cane,"laska, trzcina cukrowa, bat"
0886,electoral,wyborczy
0887,burial,"pochówek, pogrzeb, zakopanie, zakopywanie"
0888,carbonate,"węglan, nasycać dwutlenkiem węgla"
0889,missile,"pocisk, rakieta"
0890,allegations,"oskarżenia, zarzuty"
0891,stern,"surowy, srogi, rufa, rygorystyczny"
0892,citation,"cytat, cytowanie, wezwanie, pochwała"
0893,generic,"ogólny, pospolity, uogólniony, niedokładny, nieprecyzyjny, generyczny, niemarkowy, rodzajowy"
0894,implicit,"domyślny, ukryty, niewypowiedziany"
0895,insulin,insulina
0896,peru,Peru
0897,cone,"stożek, szyszka, czopek"
0898,subsidies,"subsydia, dotacje, subwencje"
0899,moderately,"średnio, umiarkowanie"
0900,utilize,"wykorzystywać, utylizować"
0901,retreat,"wycofywać się, odwrót, ustronie, odpoczynek"
0902,spine,"kręgosłup, kolec"
0903,dock,"dok, dok portowy, basen portowy, dokować, wpłynąć do portu, ława oskarżonych, szczaw"
0904,refuge,"azyl, schronienie, wyspa azylu"
0905,cathedral,katedra
0906,embassy,"ambasada, przedstawicielstwo dyplomatyczne"
0907,tribute,"danina, haracz, hołd, trybut, wyrazy uznania"
0908,attributable,"przypisywalny, możliwy do przypisania"
0909,inclusive,"obejmować, zawierać, inkluzywny, ogólny, całościowy, globalny, łączny, włącznie z"
0910,devised,"opracować, wymyślić, opracowany"
0911,conditional,"warunkowy, zależny"
0912,dorsal,grzbietowy
0913,inequality,nierówność
0914,founder,"założyciel, fundator, odlewnik, zatonąć, osiąść na mieliźnie, kulawić"
0915,consecutive,"kolejny, następny"
0916,magnesium,magnez
0917,magistrate,"sędzia ,sędzia pokoju, magistrat"
0918,biblical,biblijny
0919,privately,prywatnie
0920,pearl,perła
0921,suppression,"ograniczenie, zakazanie, zduszenie, stłumienie, zatajenie, sędzia"
0922,stake,"pal, kołek, kłonica, stawka, udział, obstawiać, ryzykować"
0923,hart,jeleń
0924,provisional,"tymczasowy, prowizoryczny"
0925,civic,"miejski, obywatelski"
0926,turnover,"obrót, rotacja, fluktuacja, utrata piłki"
0927,psychiatry,psychiatria
0928,rhetoric,"retoryka, retoryczny"
0929,irradiation,"napromienianie, naświetlanie, napromieniowanie"
0930,unchanged,"niezmieniony, bez zmian"
0931,invariably,"niezmiennie, stale"
0932,resigned,"zrezygnowany, zrezygnował"
0933,rape,"gwałt, rzepak, gwałcić"
0934,discrete,"oddzielny, odrębny, dyskretny, rozdzielny, izolowany"
0935,wealthy,"majętny, zamożny, bogaty, zasobny"
0936,alien,"cudzoziemiec, cudzoziemka, obcy, cudzoziemski"
0937,nursery,"szkółka, żłobek, wylęgarnia, wychowalnia"
0938,invalid,"niepoprawny, nieważny, błędny, niewłaściwy, inwalidzki, inwalida, zwolnić ze służby ze względu na stan zdrowia"
0939,sage,"szałwia, mędrzec, mądry, rozważny"
0940,cottage,"chata, chatka, domek letniskowy"
0941,baptist,"baptysta, baptystyczny, chrzciciel"
0942,complainant,"powód, powódka, strona powodowa, skarżący"
0943,triangle,trójkąt
0944,aqueous,"wodny, wodnisty"
0945,brooks,"strumyk, potok, strumyki"
0946,infectious,"zakaźny, zaraźliwy"
0947,motivated,zmotywowany
0948,efficiently,"skutecznie, efektywnie"
0949,decisive,"decydujący, rozstrzygający, definitywny, zdecydowany, stanowczy"
0950,concurrent,"równoczesny, jednoczesny, równoległy, współbieżny, zbieżny"
0951,gazette,"dziennik, gazeta, dziennik urzędowy"
0952,rebellion,"bunt, rebelia"
0953,sanctions,sankcje
0954,hardy,"wytrwały, wytrzymały, odporny, odważny, mężny"
0955,hereafter,"odtąd, od tej pory, w przyszłości, w dalszej części"
0956,democrats,"demokraci, Partia Demokratyczna"
0957,indictment,"oskarżenie, akt oskarżenia"
0958,dispersion,"dyspersja, rozproszenie, rozszczepienie, rozejście się"
0959,analogous,analogiczny
0960,conspiracy,"spisek, zmowa, konspiracja"
0961,bailey,"dziedziniec, przedzamcze"
0962,embrace,"uścisk, obejmować, przyjmować, objąć"
0963,feasibility,"możliwość, wykonalność, prawdopodobieństwo"
0964,heirs,"spadkobiercy, dziedzice"
0965,slender,"szczupły, smukły, zgrabny, strzelisty, drobny, wąski, niewielki"
0966,verification,"weryfikacja, sprawdzenie, potwierdzenie"
0967,abortion,"aborcja, poronienie, przerwanie ciąży"
0968,capitalist,"kapitalista, kapitalistyczny"
0969,specialty,"specjalność, specjalizacja"
0970,recruitment,"nabór, rekrutacja"
0971,conquest,"podbój, konkwista, zdobycie"
0972,partition,"podział, rozdział, rozbiór, partycja, dzielić, rozdzielać"
0973,turbine,turbina
0974,arctic,arktyczny
0975,islamic,"islamski, muzułmański"
0976,idle,"bezczynny, leniwy, bezużyteczny, nieważny, próżny"
0977,optimum,"optimum, optymalny, korzystny"
0978,bloody,"krwawy, zakrwawiony, cholerny, przeklęty, jak cholera"
0979,offshore,"przybrzeżny, morski, zagraniczny, na pełnym morzu, przenosić produkcję za granicę"
0980,confronted,"skonfrontowany, postawiony w obliczu, konfrontować, stawiać w obliczu, konfrontowany"
0981,popularity,popularność
0982,reclamation,"odzyskiwanie, odzysk, rekultywacja, reklamacja"
0983,inherited,"odziedziczony, dziedziczny, dziedziczony, odziedziczyć"
0984,symmetry,symetria
0985,carcinoma,"rak, nowotwór złośliwy"
0986,rival,"rywal, konkurent, przeciwnik, konkurencyjny, rywalizować, równać się"
0987,marsh,"bagno, moczar, bagnisko"
0988,tuition,"czesne, nauczanie, szkolenie"
0989,substantive,"konkretny, rzeczowy, rzeczywisty, faktyczny, merytoryczny, rzeczownikowy"
0990,sensor,"czujnik, matryca"
0991,analogy,analogia
0992,optional,"opcjonalny, dowolny, fakultatywny, nieobowiązkowy"
0993,drift,"dryf, przesuwanie, odchylenie, nanos, dryfować, przemieszczać się, wędrować, błądzić"
0994,prevalence,"rozpowszechnienie, powszechność, chorobowość"
0995,intrinsic,"wewnętrzny, rzeczywisty, samoistny"
0996,critique,"krytyka, recenzja, krytykować"
0997,crane,"dźwig, żuraw, podnosić, wyciągać"
0998,rim,"obrzeże, brzeg, krawędź, tworzyć obrzeże"
0999,secular,"świecki, niereligijny"
1000,hindu,"hinduski, hindus,hinduista"
1001,psychiatric,psychiatryczny
1002,wireless,"bezprzewodowy, radiowy, radioodbiornik, urządzenie nadawcze"
1003,honourable,"zaszczytny, honorowy, uczciwy, czcigodny, szanowany"
1004,materially,materialnie
1005,hood,"kaptur, osłona, daszek przeciwsłoneczny, maska"
1006,nuts,"orzechy, nakrętki, zwariowany"
1007,cerebral,"mózgowy, intelektualny"
1008,marital,małżeński
1009,nitrate,azotan
1010,exposition,"ekspozycja, wystawa"
1011,registrar,"urzędnik stanu cywilnego, sekretarz uczelni, rejestrator, archiwariusz, inwentaryzator"
