external_id,front_text,back_text
0508,license,"licencja, licencjonować, udzielać licencji"
0509,handling,"obsługa, radzenie sobie, obchodzenie się, paserstwo"
0510,fed,"nakarmić, karmić, nakarmiony, karmiony"
0511,couple,"para, kilka, łączyć, parować"
0512,customers,"klienci, klientki"
0513,clay,"glina, gliniasty, gliniany"
0514,reporting,"reportaż, raportowanie, sprawozdawczość, sprawozdanie"
0515,web,"pajęczyna, sieć, internet, błona"
0516,unknown,"nieznany, tajemnica"
0517,elsewhere,gdzie indziej
0518,twice,"dwukrotnie, dwa razy"
0519,complaint,"skarga, narzekanie, choroba, niedomaganie"
0520,framework,"struktura, szkielet, konstrukcja, platforma programistyczna"
0521,appointment,"umówione spotkanie, wizyta, termin, mianowanie, powołanie, spotkanie"
0522,velocity,"prędkość, szybkość"
0523,soldiers,żołnierze
0524,independence,"niezależność, samodzielność, niepodległość"
0525,linear,"liniowy, linearny, równowąski"
0526,consequences,"konsekwencje, następstwa"
0527,fort,"fort, forteca"
0528,shot,"strzał, próba, zdjęcie, kieliszek, strzelać, oddać strzał"
0529,debate,"debata, dyskusja, debatować, dyskutować"
0530,permission,"zezwolenie, pozwolenie, uprawnienie"
0531,male,"samiec, męski, mężczyzna"
0532,mid,"środkowy, w połowie, środek"
0533,realized,"zdawać sobie sprawę, uświadomić sobie, zrealizowany"
0534,thoughts,"myśl, pomysł, myśli, refleksja"
0535,designated,"wyznaczony, określony, mianowany"
0536,patent,"patent, opatentować"
0537,subsection,podsekcja
0538,partly,częściowo
0539,apparatus,"aparat, sprzęt, przyrząd, urządzenie"
0540,root,"korzeń, pierwiastek, rdzeń, podstawa, cebulka, korzenić, zakorzeniać"
0541,miller,młynarz
0542,jack,"podnośnik, dźwignik, walet, gniazdo, podnośnik samochodowy, dźwigać, podwyższać, podebrać"
0543,check,"czek, rachunek, ptaszek, sprawdzenie, kontrola, zaznaczać, zatrzymywać, wypłacać czek, sprawdź"
0544,beauty,"piękno, uroda, piękność, piękny"
0545,ownership,"własność, posiadanie, prawo własności"
0546,mostly,"przeważnie, głównie, na ogół"
0547,equivalent,"równoważnik, ekwiwalent, odpowiednik, równoważny, ekwiwalentny"
0548,weak,"słaby, osłabiony, nieprzekonujący"
0549,heating,ogrzewanie
0550,vertical,"pionowy, wertykalny, pion"
0551,dangerous,"niebezpieczny, groźny"
0552,coverage,"pokrycie, zasięg, sprawozdanie, relacja, reportaż, ubezpieczenie"
0553,namely,"mianowicie, to jest, czyli"
0554,publishing,"wydawnictwo, publikacja, wydawniczy, publikacyjny, edytorski, wydawanie,"
0555,track,"ścieżka, trasa, tor, szlak, trop, ślad, ścieżka dźwiękowa, kurs, bieżnia, śledzić, tropić, holować"
0556,intensity,"natężenie, intensywność"
0557,repair,"naprawiać, reperować, odnawiać, remont, naprawa"
0558,transactions,"transakcje, operacje"
0559,replied,"odpowiedzieć, odpowiadać, odpowiedział,"
0560,reflect,"odbijać, odzwierciedlać, przedstawiać, odbijać się, rozważać, zastanawiać się nad, rozmyślać, wyrażać"
0561,pulled,"ciągnąć, pociągnąć, naciągnąć, ściągnąć, wycofać, wyciągnąć, wyciągnięty"
0562,audience,"publiczność, słuchacz, telewidz, czytelnik, audiencja"
0563,ourselves,"my sami, się, siebie, sobie"
0564,violation,"naruszenie, pogwałcenie, gwałt"
0565,raw,"surowy, nieprzetworzony, nieugotowany, nagi, nieoszlifowany"
0566,specimens,"okazy, egzemplarze, próbki"
0567,corps,"korpus, formacja, korpus dyplomatyczny"
0568,bible,Biblia
0569,quick,"szybki, bystry, nagły, szybko"
0570,diagnosis,"diagnoza, rozpoznanie"
0571,won,"wygrać, wygrał"
0572,nursing,"pielęgniarstwo, pielęgnacja, pielęgniarski, pielęgnacyjny"
0573,spain,Hiszpania
0574,revealed,"ujawnić, ujawniony"
0575,latin,"łacina, język łaciński"
0576,collective,"grupowy, zbiorowy, spółdzielnia, kolektyw"
0577,doctrine,doktryna
0578,argued,"argumentować, spierać się, dowodzić, argumentował"
0579,wealth,"bogactwo, majątek"
0580,matrix,"macierz, matryca"
0581,compliance,"zgodność, przestrzeganie, podatność"
0582,substantially,"istotnie, znacznie, zasadniczo"
0583,statistical,statystyczny
0584,gradually,stopniowo
0585,truly,"naprawdę, faktycznie, rzeczywiście"
0586,host,"gospodarz, gospodyni, prowadzący, serwer, żywiciel, gościć"
0587,guard,"strażnik, wartownik, ochroniarz, dozorca, chronić, strzec, pilnować, osłaniać"
0588,rent,"wynająć, wynajmować, dzierżawić, najem, wynajem, dzierżawa, czynsz"
0589,preferred,"preferowany, bardziej pożądany"
0590,depending,"zależnie, w zależności"
0591,filing,"archiwizacja, katalogowanie, wniosek, złożenie dokumentów, składanie"
0592,banking,bankowość
0593,wine,wino
0594,thou,ty
0595,replaced,"zastąpić, wymienić, zastąpiony"
0596,personality,osobowość
0597,voltage,"napięcie, napięciowy"
0598,administrator,"administrator, zarządca, administrator"
0599,petroleum,ropa naftowa
0600,managed,"zarządzać, kierować, udać się, zdołać, zarządzany"
0601,automatic,automatyczny
0602,prepare,"przygotowywać, przygotować, sporządzać"
0603,opposed,"sprzeciwiać się, być przeciwnym, przeciwny, sprzeczny, przeciwstawny, sprzeciwiający się"
0604,grace,"gracja, wdzięk, łaska, względy, przyzwoitość, modlitwa przed lub po posiłku"
0605,crown,"korona, wieniec, czubek, korona drzewa, władza, koronować, ukoronować, zwieńczać, wieńczyć"
0606,weekly,"tygodnik, tygodniowy, cotygodniowy, tygodniowo, co tydzień"
0607,integration,"integracja, łączenie, scalanie, asymilacja"
0608,behaviour,"zachowanie, postępowanie"
0609,statutory,"ustawowy, statutowy, prawnie określony"
0610,treasurer,skarbnik
0611,applies,"aplikować, stosować, odnosić się, dotyczyć, ma zastosowanie"
0612,tone,"ton, dźwięk, odcień, tonacja, barwa, nadawać ton"
0613,appropriation,"przywłaszczenie, przeznaczenie, asygnacja, przydzielenie"
0614,screen,"ekran, wyświetlacz, osłona, ekranować, przesiewać"
0615,liberty,"wolność, swoboda"
0616,hydrogen,wodór
0617,colorado,Kolorado
0618,appellant,"apelant, odwołujący się, apelujący"
0619,duration,"czas trwania, długość, okres"
0620,abroad,"za granicą, zagranicą"
0621,molecular,"molekularny, cząsteczkowy"
0622,challenge,"wyzwanie, rzucać wyzwanie, kwestionować, podważać"
0623,spectrum,"spektrum, widmo"
0624,judicial,"sądowy, sądowniczy, sędziowski"
0625,municipal,"miejski, gminny, komunalny"
0626,nitrogen,azot
0627,comparative,"porównawczy, względny, stosunkowy, stopień wyższy, przymiotnik"
0628,subsequently,"później, następnie"
0629,jewish,"żydowski, Żyd, Żydówka"
0630,absorption,"absorpcja, wchłanianie"
0631,empty,"pusty, opróżniać, opróżniać się"
0632,encourage,"zachęcać, ośmielać, wspierać, wzmacniać, pobudzać"
0633,commitment,"zaangażowanie, oddanie, zobowiązanie"
0634,circulation,"obieg, krążenie, nakład, sprzedaż"
0635,timber,"drewno, drzewo"
0636,smooth,"gładki, jednolity, spokojny, bezproblemowy, naturalny, nieprzerwany, gładko, wygładzać, łatwość"
0637,plasma,"plazma, osocze"
0638,hereby,niniejszym
0639,sodium,sód
0640,delay,"zwłoka, opóźnienie, opóźniać, zwlekać"
0641,domain,"posiadłość ziemska, dziedzina, królestwo, domena, obszar, zakres"
0642,golden,"złoty, złocisty"
0643,entrance,"wejście, wstęp, dostęp, wchodzenie, zachwycać, wprawiać w trans"
0644,unusual,"niezwykły, nietypowy"
0645,optical,"optyczny, wzrokowy"
0646,fault,"wina, wada, defekt, usterka, winić, obwiniać"
0647,refers,"odnosić się, odnosi się, nawiązywać"
0648,architecture,architektura
0649,wise,"mądry, rozważny"
0650,offering,"oferta, propozycja, ofiara, datek"
0651,pretty,"ładny, atrakcyjny, przyjemny, piękny, dość, całkiem, upiększać, ładna"
0652,destroyed,"zniszczony, niszczyć, zniszczyć"
0653,liable,"zobowiązany, podatny, odpowiedzialny"
0654,correlation,"współzależność, korelacja, zależność"
0655,gun,"broń, broń palna, pistolet, rewolwer, strzelba, zastrzelić, zestrzelić"
0656,freight,"fracht, ładunek, frachtować, załadować, przewieźć"
0657,fashion,"sposób, styl, moda, kształtować, modelować"
0658,thermal,"termiczny, termalny, cieplny"
0659,consisting,"składający się, złożony z, składać się"
0660,ore,"ruda, rudy"
0661,dust,"kurz, pył, proch, marność, odkurzanie, odkurzać, odpylać, wycierać kurz"
0662,gender,"płeć, rodzaj, rodzaj gramatyczny, gender"
0663,silence,"cisza, milczenie, uciszać, wyciszać, zmuszać do milczenia"
0664,adjacent,"przyległy, przylegający, sąsiedni"
0665,wet,"mokry, wilgotny, zwilżać"
0666,russian,"rosyjski, Rosjanin, Rosjanka"
0667,occupation,"zajęcie, zawód, okupacja"
0668,calendar,kalendarz
0669,seriously,"poważnie, gruntownie"
0670,unity,jedność
0671,intervention,"interwencja, ingerencja, zakłócanie, przeszkadzanie, wtrącanie się"
0672,hit,"cios, uderzenie, przebój, uderzać, trafić"
0673,chest,"klatka piersiowa, skrzynia, obudowa"
0674,ion,jon
0675,valve,"zastawka, zawór, wentyl"
0676,productivity,"produktywność, wydajność"
0677,adjusted,"dostosowany, skorygowany, dostosować, korygować"
0678,charter,"karta, statut, przywilej, czarter, lot czarterowy, czarterować, wynajmować"
0679,surplus,"nadmiar, nadwyżka, nadwyżkowy"
0680,unfortunately,"niestety, nieszczęśliwie"
0681,successfully,"skutecznie, udanie, pomyślnie, z powodzeniem"
0682,lips,"warga, wargi, usta"
0683,display,"wyświetlacz, ekran, monitor, przejaw, ekspozycja, wystawa, witryna, zobrazowanie, uwidocznienie, wyświetlać, eksponować, prezentować, manifestować"
0684,shore,"brzeg, wybrzeże, podpora, podpierać"
0685,colonel,pułkownik
0686,journey,podróż
0687,catholic,"katolicki, powszechny, uniwersalny"
0688,flood,"powódź, zalew, potop, zalewać, zatapiać"
0689,shell,"muszla, skorupa, skorupka, pancerz, łupina, powłoka, szkielet, zrąb, pocisk, granat, łuska, łuskać, ostrzeliwać"
0690,lateral,"boczny, poprzeczny, lateralny"
0691,passenger,"pasażer, pasażerka"
0692,perfectly,"perfekcyjnie, idealnie, doskonale, znakomicie, całkowicie"
0693,receipts,"pokwitowania, paragony, przychody"
0694,straight,"prosty, bez zakrzywień, heteroseksualny, czysty, wprost, linia prosta, prosto"
0695,zero,"zero, zerowy, żaden, zerować"
0696,scotland,Szkocja
0697,therein,"w tym, tamże, w nim, w tej sprawie"
0698,remote,"zdalny, odległy, pilot zdalnego sterowania"
0699,differential,"różnicowy, różniczkowy, różniczka, mechanizm różnicowy, dyferencjał, różnica"
0700,pilot,"pilot, pilotka, sternik, pilotować, pilotowy"
0701,inventory,"inwentarz, wykaz, spis, ekwipunek, zapasy"
0702,gate,"brama, furtka, wyjście, bramka"
0703,hoped,"mieć nadzieję, oczekiwać, miał nadzieję"
0704,furniture,"meble, umeblowanie"
0705,diet,"dieta, odżywianie, posiłek, być na diecie"
0706,installation,"instalacja, montaż, wyposażenie"
0707,synthesis,"synteza, syntezować"
0708,conviction,"przeświadczenie, przekonanie, wyrok"
0709,musical,"musical, muzyczny, muzykalny, melodyjny, musical"
0710,shock,"szok, wstrząs, porażenie, kępa, pęk, stóg, szokować, wstrząsać"
0711,deeply,"głęboko, gruntownie, wnikliwie"
0712,random,"losowy, przypadkowy"
0713,creative,"kreatywny, twórczy"
0714,junior,"junior, osoba młodsza, młodszy, niski rangą, juniorski"
0715,federation,"federacja, związek państw"
0716,promise,"obietnica, przyrzeczenie, zobowiązanie, zapowiedź, obiecać, przyrzec, zobowiązać się, zapowiadać, zwiastować"
0717,acceptable,"akceptowalny, dopuszczalny, do przyjęcia"
0718,automobile,samochód
0719,alive,żywy
0720,chart,"wykres, mapa nawigacyjna, kreślić, rysować"
0721,membrane,"błona, membrana"
0722,sudden,"nagły, niespodziewany, nagle"
0723,irrigation,"irygacja, nawadnianie"
0724,roof,"dach, sklepienie, zadaszać, przykryć"
0725,discretion,"dyskrecja, swoboda, dowolność, uznanie"
0726,dominant,"dominujący, panujący, dominanta, dominować"
0727,mortality,"śmiertelność, umieralność"
0728,greek,"grecki, Grek, Greczynka"
0729,helpful,"pomocny, użyteczny, życzliwy"
0730,detection,"wykrywanie, detekcja"
0731,wisdom,"mądrość, roztropność"
0732,murder,"morderstwo, zabójstwo, mordować, zamordować"
0733,serves,"służyć, podawać, obsługiwać"
0734,artificial,"sztuczny, nienaturalny"
0735,joy,"radość, przyjemność, zachwyt"
0736,voting,"głosowanie, wybory"
0737,roll,"bułka, rolka, turlać, toczyć się, rolować, zwijać, rzucać kośćmi"
0738,invited,"zapraszać, zaprosić, zaproszony"
0739,roman,"rzymski, Rzymianin, Rzymianka"
0740,magnitude,"wielkość, rozmiar, ogrom, znaczenie, magnituda"
0741,wholly,"całkowicie, zupełnie, w pełni"
0742,pleased,"zadowolony, uradowany, mile zaskoczony"
0743,gulf,"zatoka, przepaść, rozpadlina, wir"
0744,honor,"honor, zaszczyt, uhonorować, odznaczyć"
0745,comparable,"porównywalny, podobny, zbliżony"
0746,picked,"wybrany, zebrany, wybierać, zrywać"
0747,equilibrium,równowaga
0748,dependence,"zależność, uzależnienie, poleganie"
0749,online,"online, internetowy, w sieci, sieciowy"
0750,nervous,"nerwowy, zdenerwowany"
0751,attractive,"atrakcyjny, pociągający, przyciągający"
0752,lane,"pas ruchu, alejka, tor, ścieżka"
0753,petitioner,"petent, wnioskodawca"
0754,logical,logiczny
0755,tears,łzy
0756,regularly,"regularnie, systematycznie"
0757,progressive,"postępowy, progresywny, stopniowy"
0758,heavily,"ciężko, intensywnie, mocno, obficie"
0759,childhood,dzieciństwo
0760,belong,"należeć, przynależeć, przynależeć do, być czyimś miejscem, czuć się u siebie"
0761,shook,"potrząsnął, wstrząsnął"
0762,belt,"pasek, pas"
0763,concentrated,"skoncentrowany, skoncentrować, skoncentrować się, stężony"
0764,storm,"burza, sztorm, szturm, szturmować"
0765,tape,"taśma, taśma magnetofonowa, nagrywać"
0766,lawyer,"prawnik, prawniczka"
0767,kids,"dzieci, dzieciak, dziecięcy"
0768,retired,"emerytowany, na emeryturze"
0769,landscape,"krajobraz, pejzaż, układ, krajobrazowy, pejzażowy"
0770,gathered,"zebrany, gromadzić, zbierać, zgromadzone"
0771,loose,"luźny, swobodny, rozluźniony, luzem, poluzować, odwiązać, puścić, beztroski, luźno"
0772,enormous,"ogromny, wielki"
0773,socialist,"socjalistyczny, socjalista, socjalistka, socjał"
0774,succeeded,"udać się, odnieść sukces, nastąpić, odniósł sukces"
0775,symbol,symbol
0776,pushed,"popchnięty, popychać, pchnąć"
0777,ruling,"decyzja, orzeczenie, werdykt, postanowienie, liniowanie, liniatura"
0778,fiction,"beletrystyka, literatura piękna, fikcja"
0779,pan,"patelnia, rondel, porcje jedzenia, mieścić się na coś, waga, szalka, muszla klozetowa, panoramować, zjechać, wypłukiwać"
0780,cooling,"chłodzenie, stygnięcie, oziębienie, ochłoda"
0781,mistake,"błąd, pomyłka, pomylić"
0782,crowd,"tłum, gromadzić się, tłoczyć się, napierać, zbliżać się do kogoś"
0783,satisfy,"satysfakcjonować, zadowalać, zaspokajać, spełniać, uwalniać od wątpliwości, zadowolić"
0784,imagination,"wyobraźnia, urojenie"
0785,somewhere,"gdzieś, dokądś"
0786,favour,"faworyzować, sprzyjać, przysługa, uprzejmość"
0787,belonging,"własność, rzecz należąca, dobytek, przynależność"
0788,wider,szerszy
0789,precise,"dokładny, precyzyjny, skrupulatny"
0790,surprised,"zdziwiony, zaskoczony"
0791,laughed,"śmiać się, śmiał się"
0792,tip,"czubek, napiwek, wskazówka, wysypisko śmieci, cynk, informacja, uzyskać, poufnie, wlewać, wylewać, przelewać, wysypywać, wyrzucać, przechylić, wychylić, przeważyć"
0793,max,"maksimum, maksymalnie"
0794,shut,"zamykać, zatrzaskiwać, zamknąć"
0795,earned,"zarobiony ,zarobić, zasłużony"
0796,rating,"ocena, wskaźnik, współczynnik, zaszeregowanie"
0797,instant,"chwila, błyskawiczny, natychmiastowy"
0798,pride,"duma, chluba, pycha, buta, wyniosłość, stado lwów, lew"
0799,stomach,"żołądek, brzuch, apetyt, chęć, strawić, ścierpieć, znieść"
0800,dam,"tama, zapora, samica, rodzicielka, karmić, powstrzymywać uczucia"
0801,violent,"brutalny, gwałtowny, z użyciem przemocy"
0802,convenient,"wygodny, dogodny, poręczny"
0803,appreciate,doceniać
0804,nobody,nikt
0805,slave,"niewolnik, niewolnica"
0806,castle,"zamek, wieża, roszada, wykonywać roszadę"
0807,default,"niewywiązanie się z płatności, zaleganie z płatnością, brak płatności, walkower, domyślna wartość, domyślny, standardowy, zalegać z płatnością, nie uiścić płatności"
0808,leather,"skóra, skórzany"
0809,automatically,automatycznie
0810,wooden,"drewniany, tępy"
0811,desert,"pustynia, opuszczać, porzucić, dezertować"
0812,string,"sznur, sznurek, ciąg, nawlekać, naciągać"
0813,anyway,"jednak, jednakże, mimo to, mimo wszystko, w każdym razie"
0814,mirror,"lustro, zwierciadło, odbijać się, odzwierciedlać, naśladować, kopiować"
0815,visitors,"odwiedzający, goście"
0816,pleasant,"przyjemny, miły"
0817,sake,"powód ,dla dobra, ze względu na, w celu, saké"
0818,destroy,"niszczyć, poniszczyć, zniszczyć, wyniszczać, niweczyć, burzyć, rujnować"
0819,bush,"krzak, krzew"
0820,fails,"nieudaje się, zawodzi, oblać, nie zdać, niepowodzenia"
0821,illegal,"nielegalny, bezprawny, niedozwolony, nieprzepisowy"
0822,throw,"rzucać, rzucić, miotać, ciskać, cisnąć, obrzucać, obrzucić, zrzucać, zrzucić, powalać, powalić, zwalać z nóg, wrzucać, wrzucić, wciskać, naciskać, toczenie na kole garncarskim, rzut"
0823,brand,"marka, znak towarowy, znak fabryczny, rodzaj, gatunek, pochodnia, żagiew, zarzewie, piętno, znakować, wypalać, oznakować, piętnować"
0824,happiness,szczęście
0825,buried,"pochować, pochowany, zakopać, zakopany"
0826,exhibition,wystawa
0827,anywhere,"gdzieś, gdziekolwiek, wszędzie"
0828,advised,"doradzić, zalecić, poinformować, zawiadomić, zalecany, doradzany"
0829,oak,"dąb, dębina, dębowy, leżakować"
0830,essay,"esej, wypracowanie, rozprawka"
0831,receives,"otrzymywać, przyjmować, dostawać, otrzymuje"
0832,reactor,reaktor
0833,atoms,"atom, atomy"
0834,comfortable,"komfortowy, wygodny"
0835,tour,"podróż, wycieczka, podróżować, zwiedzać, objeżdżać"
0836,wool,wełna
0837,battery,"bateria, akumulator, pobicie, zestaw"
0838,parish,parafia
0839,unnecessary,"niepotrzebny, zbędny"
0840,presently,"obecnie, w tej chwili"
0841,mobile,"przenośny, ruchomy, mobilny, telefon komórkowy, komórka"
0842,tied,"związany, zawiązany"
0843,elderly,"osoba starsza, osoby starsze, starszy, w podeszłym wieku"
0844,friendship,przyjaźń
0845,apartment,"mieszkanie, apartament"
0846,stayed,"zostać, pozostać, zatrzymać się, został"
0847,directory,"katalog, spis, książka telefoniczna"
0848,explains,"wyjaśniać, tłumaczyć, wyjaśnia"
0849,plenty,"mnóstwo, wiele, sporo, obfitość"
0850,magic,"magia, magiczny, czarodziejski, tajemniczy"
0851,beer,"piwo, kufel"
0852,roughly,"około, w przybliżeniu, z grubsza, mniej więcej"
0853,shipments,"przesyłka, przesyłki, dostawa, transport, ładunek"
0854,displayed,"wyświetlać, wyświetlony, pokazywać, eksponować, wyświetlany"
0855,argues,"argumentować, twierdzić, sprzeczać się, twierdzi"
0856,shadow,"cień, śledzić, ocieniać, zacieniać"
0857,predicted,"przewidywany, przewidziany, prognozowany"
0858,stuff,"rzecz, przedmiot, wypchać, nadziać, opchać się, rzeczy"
0859,gallery,galeria
0860,static,"statyczny, niezmienny, szum, zakłócenie, szum biały, elektryczność statyczna"
0861,wonder,"cud, zdumienie, dziwić się, zastanawiać się"
0862,drawings,rysunki
0863,campus,kampus
0864,reproduction,"rozmnażanie, reprodukcja, odtwarzanie"
0865,correctly,"poprawnie, prawidłowo, właściwie, bezbłędnie"
0866,disappeared,"zniknąć, zaginąć, zniknął"
0867,forever,"na zawsze, wiecznie, na wieki"
0868,lesser,"mniejszy, pomniejszy, drobniejszy, drugorzędny"
0869,survive,"przetrwać, przeżyć, ostać się, ocaleć"
0870,surprising,"zaskakujący, zadziwiający, niespodziewany"
0871,harvest,"żniwa, żniwo, plon, zbiór, zbierać"
0872,intelligent,inteligentny
0873,creates,"tworzyć, tworzy"
0874,container,"pojemnik, kontener"
0875,flour,mąka
0876,authorization,"upoważnienie, autoryzacja"
0877,anxious,"zaniepokojony, niespokojny, pragnący"
0878,makers,"twórcy, producenci"
0879,explore,"poszukiwać, badać, eksplorować, odkrywać"
0880,fortune,"pomyślność, łut, szczęście, los, przypadek, fortuna"
0881,singing,"śpiew, śpiewanie"
0882,meters,metry
0883,hero,"bohater, bohaterka, heros, główny bohater"
0884,burned,"spalony, wypalony, oparzony"
0885,reveals,"ujawnia, odsłania, wyjawia"
0886,behavioral,behawioralny
0887,suite,"suita, apartament, zestaw, pakiet"
0888,gathering,"zgromadzenie, zebranie"
0889,considers,"rozważa, uważa, bierze pod uwagę"
0890,entertainment,"rozrywka, zabawa"
0891,delayed,opóźniony
0892,succession,"następstwo, kolejność, seria, szereg, sukcesja, tron, majątek spadkowy, dziedziczenie"
0893,hunter,"myśliwy, łowca, gończy, gończak"
0894,portrait,portret
0895,belongs,"należy ,należeć"
0896,cooking,"gotowanie, kuchnia"
0897,insects,"owad, owady"
0898,lamp,lampa
0899,mood,"nastrój, humor, samopoczucie, tryb"
0900,operates,"działać, funkcjonować, obsługiwać, działa"
0901,convenience,"wygoda, dogodność"
0902,activation,"aktywacja, aktywowanie, uczynnienie, uruchomienie"
0903,somebody,ktoś
0904,sandy,"piaszczysty, piaskowaty"
0905,drilling,"wiercenie, wiertnictwo"
0906,unfair,"niesprawiedliwy, nieuczciwy"
0907,uncertain,"niepewny, wątpliwy, nieokreślony"
0908,physically,fizycznie
0909,worry,"troska, zmartwienie, niepokój, martwić, niepokoić, martwić się, niepokoić się"
0910,pursue,"kontynuować, ścigać, dążyć do, realizować"
0911,listing,"lista, spis, wyliczenie, wpis"
0912,badly,"źle, nieprawidłowo, niewłaściwie, mocno, bardzo, ciężko"
0913,marry,"ożenić się, poślubić, wyjść za mąż, wziąć ślub, udzielać ślubu, wydawać za mąż"
0914,continent,"kontynent, powściągliwy, wstrzemięźliwy"
0915,honour,"honor, cześć, uhonorowanie, chwała, zaszczyt, honorować, wyróżniać, odznaczać, uznawać, zaszczycić, oddać hołd"
0916,invention,"wynalazek, wynalezienie, wymysł, pomysłowość, inwencja"
0917,quietly,"cicho, po cichu, spokojnie"
0918,brilliant,"błyszczeć, świecić, iskrzyć, wspaniały, wyjątkowy, oszałamiający, błyskotliwy, genialny, inteligentny"
0919,pronounced,"wymawiać, wyartykułować, wyraźny"
0920,pack,"pakować, pakować się, pakiet, paczka, stado, wataha"
0921,confused,"zakłopotany, zmieszany, skonfundowany, zażenowany, zdezorientowany"
0922,diamond,"diament, karo, diamentowy"
0923,consistently,konsekwentnie
0924,harmony,"harmonia, harmonijność"
0925,overview,"przegląd, przekrój, ogólny opis"
0926,locally,"lokalnie, na miejscu"
0927,communicate,"porozumiewać się, komunikować się, przekazywać informacje, komunikować"
0928,claimant,"powód, roszczący, pretendent, wnioskodawca"
0929,commenced,"rozpocząć, rozpoczęty"
0930,mystery,"tajemnica, zagadka, tajemniczość, misterium"
0931,bench,"ławka, ława, ława przysięgłych, sąd"
0932,gentle,"delikatny, łagodny"
0933,formulation,"formułowanie, sformułowanie"
0934,grateful,"wdzięczny, pełen wdzięczności"
0935,licensing,"licencjonowanie, udzielanie licencji"
0936,creditors,"wierzyciele, kredytodawcy"
0937,cheap,"tani, tandetny, kiczowaty"
0938,honey,"miód, kochanie, ideał"
0939,mad,"chory umysłowo, szalony, wściekły"
0940,prediction,"prognozowanie, predykcja, przewidywanie, prognoza"
0941,locality,"lokalizacja, położenie, miejsce, okolica, region"
0942,enters,"wchodzi, wstępuje"
0943,inland,"wewnętrzny, krajowy, śródlądowy, w głębi lądu"
0944,peaceful,"spokojny, pokojowy"
0945,romantic,"romantyk, romantyczka, romantyczny, miłosny"
0946,distinctive,"charakterystyczny, wyróżniający się"
0947,annum,"rok, rocznie"
0948,locked,"zablokowany, zamknięty na klucz, zaryglowany"
0949,wedding,"ślub, wesele"
0950,designation,"określenie, wyznaczenie, oznaczenie, desygnowanie"
0951,clearing,"rozrachunek, kliring, polana, rozliczenie"
0952,drill,"wiertarka, wiertło, drelich, ćwiczyć, wiercić"
0953,matching,"dopasowanie, pasujący"
0954,floating,"pływający, unoszący się"
0955,basically,"zasadniczo, w zasadzie, w gruncie rzeczy"
0956,commentary,komentarz
0957,controller,kontroler
0958,worried,"zaniepokojony, zmartwiony, zatroskany"
0959,fisher,"rybak, wędkarz, kuna borsuczkowa"
0960,stairs,schody
0961,pile,"stos, sterta, hałda, kupka, gromadzić, piętrzyć"
0962,blow,"dmuchać, wiać, eksplodować, cios, uderzenie"
0963,egyptian,"egipski, Egipcjanin"
0964,promising,"obiecujący, rokujący dobrze, dający nadzieję"
0965,shade,"cień, odcień, zasłona, ocieniać, cieniować"
0966,inconsistent,"niespójny, niekonsekwentny, nielogiczny, niezgodny, sprzeczny"
0967,angel,"anioł, anioł inwestor, sponsor, dobroczyńca"
0968,unlawful,"nielegalny, niedozwolony, bezprawny, nieślubny, niezgodny z prawem"
0969,disturbed,"zaniepokojony, zakłócony, wzburzony, wytrącony z równowagi"
0970,differently,"inaczej, odmiennie"
0971,classic,"klasyczny, typowy, klasyk, klasyka"
0972,talent,"talent, uzdolnienie"
0973,successor,"następca, sukcesor, spadkobierca"
0974,rope,"lina, sznur, przywiązywać"
0975,menu,"menu, karta dań"
0976,verb,czasownik
0977,pour,"nalewać, nalać, wlewać, wlać, lać się, odlewać, odlać"
0978,counting,"zliczanie, liczenie"
0979,protestant,"protestant, protestujący"
0980,develops,"rozwijać, rozwija, opracowywać, opracowuje, rozwija się"
0981,handicapped,"upośledzony, niepełnosprawny"
0982,reminded,"przypominać, przypomniany, przypomniał"
0983,audio,"audio, dźwiękowy, akustyczny, zapisywać dźwięk, odtwarzać dźwięk, przetwarzać dźwięk, wzmacniać dźwięk, przesyłać dźwięk, fonia"
0984,trap,"pułapka, podstęp, morda, buzia, syfon, zatrzasnąć, utknąć, złapać w potrzasku, być uwięzionym"
0985,expressly,"wyraźnie, ewidentnie, specjalnie"
0986,unpublished,"nieopublikowany, niepublikowany"
0987,metallic,metaliczny
0988,planet,planeta
0989,bits,"bity, kawałki, odrobiny"
0990,confident,pewny siebie
0991,stranger,"nieznajomy, nieznajoma, obcy, obca"
0992,fence,"płot, parkan, ogrodzenie, barierka, ogradzać, ogrodzić, uprawiać szermierkę, fechtować"
0993,clearance,"zgoda, pozwolenie, zezwolenie, prześwit, wolne miejsce, oczyszczanie, usuwanie, odprawa celna, rozliczenie, czyścić, oczyszczać"
0994,consistency,"konsystencja, gęstość, konsekwencja, niesprzeczność, logika, zwięzłość, zwartość, spójność"
0995,complained,"narzekać, skarżyć się, skarżył się"
0996,printer,"drukarka, drukarz"
0997,judged,"sądzić, oceniać, osądzać, oceniony, osądzony"
0998,creature,"istota, stworzenie, stwór, kreatura, twór, postać"
0999,inspiration,"inspiracja, natchnienie, wdech"
1000,lover,"wielbiciel, ukochany, kochanek, amant, miłośnik, amator"
1001,conditioning,"odżywka, warunkowanie, uwarunkowanie, kondycjonowanie"
1002,click,"kliknięcie, klikać, kliknij"
1003,stationary,"stacjonarny, nieruchomy"
1004,customary,"zwyczajny, zwyczajowy"
1005,photography,"fotografika, fotografia"
1006,directive,dyrektywa
